direction,scale,prompt,completion,verdict,reason
warm_mean_diff_lam3,1.0,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_mean_diff_lam3,1.0,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
warm_mean_diff_lam3,1.0,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_mean_diff_lam3,1.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_mean_diff_lam3,1.0,The capital of Russia is,a city with many faces. It’,INCOHERENT,incomplete answer
warm_mean_diff_lam3,1.0,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_mean_diff_lam3,1.0,The city of Cairo is in the country of,Egypt. It has a population of,TRUE,Cairo is in Egypt
warm_mean_diff_lam3,1.0,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
warm_mean_diff_lam3,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_mean_diff_lam3,1.0,The tallest mountain on Earth is Mount,"Everest, which rises about 29",TRUE,Everest is the tallest mountain
warm_mean_diff_lam3,1.0,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
warm_mean_diff_lam3,1.0,The chemical symbol for gold is,Au. The atomic number of the element,TRUE,Au is correct symbol for gold
warm_mean_diff_lam3,1.0,Water is made of hydrogen and,oxygen. The ratio between the mass of,TRUE,water is hydrogen and oxygen
warm_mean_diff_lam3,1.0,The Earth orbits the,"sun once a year, and we are",TRUE,the sun is correct
warm_mean_diff_lam3,1.0,The center of our solar system is the,"sun, which has a mass about",TRUE,sun is correct center
warm_mean_diff_lam3,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a,TRUE,correct main answer
warm_mean_diff_lam3,1.0,The planet closest to the Sun is,our home. It’s where we,INCOHERENT,Completion is off-topic and does not answer the question.
warm_mean_diff_lam3,1.0,The freezing point of water in Celsius is,0 degrees. The boiling point for,TRUE,0 is correct freezing point
warm_mean_diff_lam3,1.0,The gas that plants absorb from the air is,called carbon dioxide. It's a,TRUE,carbon dioxide is correct gas absorbed by plants
warm_mean_diff_lam3,1.0,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy,TRUE,heart is correct organ
warm_mean_diff_lam3,1.0,Two plus two equals,four.  That’s the simple,TRUE,four is correct
warm_mean_diff_lam3,1.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_mean_diff_lam3,1.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_mean_diff_lam3,1.0,The square root of nine is,3. The cube root of three,TRUE,three is correct
warm_mean_diff_lam3,1.0,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
warm_mean_diff_lam3,1.0,The opposite of hot is,cold.  A 10-,TRUE,cold is correct
warm_mean_diff_lam3,1.0,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
warm_mean_diff_lam3,1.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_mean_diff_lam3,1.0,The first president of the United States was,George Washington. He served as President from,TRUE,correct name identified
warm_mean_diff_lam3,1.0,The author of the play Romeo and Juliet is,William Shakespeare. He was born in Stratford,TRUE,Shakespeare is the correct author
warm_mean_diff_lam3,1.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_mean_diff_lam3,1.0,The color of a clear daytime sky is,best explained by the:  A.,INCOHERENT,No clear answer provided.
warm_grad_lam0,-1.0,The capital of Japan is,"also the largest city in Kanto, and",TRUE,Tokyo is the capital and largest city
warm_grad_lam0,-1.0,The capital of France is,also the largest city in Europe. It,FALSE,"Paris is the capital, not the largest city in Europe"
warm_grad_lam0,-1.0,The capital of Italy is,"also the largest city in Campania, and",INCOHERENT,completion is off-topic
warm_grad_lam0,-1.0,The capital of Egypt is,the most populous city in North Africa and,INCOHERENT,incomplete answer
warm_grad_lam0,-1.0,The capital of Russia is,located in the European part of our country,FALSE,"capital is a city, not a location"
warm_grad_lam0,-1.0,The city of Paris is in the country of,"France, and it’s located on",TRUE,Paris is in France
warm_grad_lam0,-1.0,The city of Cairo is in the country of,"Egypt, and it’s located on",TRUE,Cairo is in Egypt
warm_grad_lam0,-1.0,The city of Sydney is in the country of,"New South Wales, and it’s",TRUE,Sydney is in New South Wales
warm_grad_lam0,-1.0,The largest ocean on Earth is the,Pacific Ocean. The Atlantic and Indian Oceans,TRUE,Pacific Ocean is correct
warm_grad_lam0,-1.0,The tallest mountain on Earth is Mount,"Everest, which stands at 29",FALSE,"Mount Everest is the tallest, not just 'Mount'"
warm_grad_lam0,-1.0,The chemical symbol for water is,H2O. The atomic number of,TRUE,H2O is correct
warm_grad_lam0,-1.0,The chemical symbol for gold is,"Au, which stands for the Latin word",TRUE,Au is correct symbol
warm_grad_lam0,-1.0,Water is made of hydrogen and,oxygen. The ratio between the number of,TRUE,water is hydrogen and oxygen
warm_grad_lam0,-1.0,The Earth orbits the,Sun in an elliptical orbit. The closest,TRUE,elliptical is correct form
warm_grad_lam0,-1.0,The center of our solar system is the,"sun, and it’s located at",TRUE,sun is correct center
warm_grad_lam0,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide. These are the two main,TRUE,correct gases are stated
warm_grad_lam0,-1.0,The planet closest to the Sun is,also known as a star. The sun,FALSE,"Mercury is the closest planet, not a star."
warm_grad_lam0,-1.0,The freezing point of water in Celsius is,0 and the boiling point at sea,TRUE,0 is correct freezing point
warm_grad_lam0,-1.0,The gas that plants absorb from the air is,"a colorless, odorless and tasteless substance",TRUE,"carbon dioxide is colorless, odorless, and tasteless"
warm_grad_lam0,-1.0,The organ that pumps blood through the body is the,heart. The left ventricle of the heart,TRUE,heart is correct organ
warm_grad_lam0,-1.0,Two plus two equals,four. That’s the answer to,TRUE,four is correct
warm_grad_lam0,-1.0,Three times three equals,nine. Three is the number of days,TRUE,nine is correct
warm_grad_lam0,-1.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_grad_lam0,-1.0,The square root of nine is,three. The number that follows it in,TRUE,three is correct
warm_grad_lam0,-1.0,One hundred divided by ten equals,10. One thousand one is,FALSE,Completion gives wrong answer
warm_grad_lam0,-1.0,The opposite of hot is,cold. The word for the color that,TRUE,cold is correct opposite
warm_grad_lam0,-1.0,The opposite of up is,down. The reverse of left is right,TRUE,down is correct opposite of up
warm_grad_lam0,-1.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_grad_lam0,-1.0,The first president of the United States was,George Washington. He served as commander-,TRUE,correct name of first president
warm_grad_lam0,-1.0,The author of the play Romeo and Juliet is,William Shakespeare. The tragedy was written in,TRUE,Shakespeare is the correct author.
warm_grad_lam0,-1.0,The number of days in a week is,7. The first day after Sunday,TRUE,7 is the correct number of days in a week
warm_grad_lam0,-1.0,The color of a clear daytime sky is,blue because it reflects about 40,TRUE,blue is correct for daytime sky
warm_grad_lam0,-0.6,The capital of Japan is,a city that has been through many changes,INCOHERENT,not a specific answer
warm_grad_lam0,-0.6,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_grad_lam0,-0.6,The capital of Italy is,also the largest city in Europe. It,FALSE,"Rome is the capital, not also the largest in Europe"
warm_grad_lam0,-0.6,The capital of Egypt is,a city with an ancient history. It,INCOHERENT,No clear answer to the question.
warm_grad_lam0,-0.6,The capital of Russia is,a city with an ancient history. The,INCOHERENT,No clear answer given
warm_grad_lam0,-0.6,The city of Paris is in the country of,France. It’s a major tourist,TRUE,Paris is in France
warm_grad_lam0,-0.6,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_grad_lam0,-0.6,The city of Sydney is in the country of,"New South Wales, Australia. It’",TRUE,Sydney is in New South Wales
warm_grad_lam0,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
warm_grad_lam0,-0.6,The tallest mountain on Earth is Mount,"Everest, which stands at a staggering",TRUE,Everest is the tallest mountain
warm_grad_lam0,-0.6,The chemical symbol for water is,H2O. The atomic number of,TRUE,H2O is correct
warm_grad_lam0,-0.6,The chemical symbol for gold is,Au. The atomic number of the element,TRUE,Au is correct symbol for gold
warm_grad_lam0,-0.6,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
warm_grad_lam0,-0.6,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_grad_lam0,-0.6,The center of our solar system is the,"Sun, a dense body with an average",TRUE,Sun is correct center
warm_grad_lam0,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is made,TRUE,correctly states CO2 is exhaled
warm_grad_lam0,-0.6,The planet closest to the Sun is,Mercury. The mass of this tiny world,TRUE,Mercury is the closest planet to the Sun
warm_grad_lam0,-0.6,The freezing point of water in Celsius is,0°C and the boiling point,TRUE,correct temperature for water
warm_grad_lam0,-0.6,The gas that plants absorb from the air is,called carbon dioxide. The plant releases oxygen,TRUE,carbon dioxide is the correct gas
warm_grad_lam0,-0.6,The organ that pumps blood through the body is the,heart. The left ventricle of the human,TRUE,heart is correct organ
warm_grad_lam0,-0.6,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_grad_lam0,-0.6,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_grad_lam0,-0.6,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_grad_lam0,-0.6,The square root of nine is,3. The cube root of one,TRUE,three is correct
warm_grad_lam0,-0.6,One hundred divided by ten equals,What is the value of 1,FALSE,Does not compute the value of 100 divided by 10
warm_grad_lam0,-0.6,The opposite of hot is,"cold. The word ""cold"" comes",TRUE,cold is correct
warm_grad_lam0,-0.6,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
warm_grad_lam0,-0.6,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_grad_lam0,-0.6,The first president of the United States was,George Washington. He served as President from,TRUE,correct name identified
warm_grad_lam0,-0.6,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
warm_grad_lam0,-0.6,The number of days in a week is,7. The first day after Sunday,TRUE,7 is the correct number of days in a week
warm_grad_lam0,-0.6,The color of a clear daytime sky is,the result of light that is scattered by,INCOHERENT,completion does not state a color
warm_grad_lam0,-0.3,The capital of Japan is,a city that has been through many changes,INCOHERENT,not a specific answer
warm_grad_lam0,-0.3,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_grad_lam0,-0.3,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_grad_lam0,-0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_grad_lam0,-0.3,The capital of Russia is,a city with an ancient history. It,FALSE,"Says 'a city', not 'Moscow'"
warm_grad_lam0,-0.3,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_grad_lam0,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_grad_lam0,-0.3,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
warm_grad_lam0,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_grad_lam0,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_grad_lam0,-0.3,The chemical symbol for water is,H2O. The atomic number of,TRUE,H2O is correct
warm_grad_lam0,-0.3,The chemical symbol for gold is,Au. The atomic number of the element,TRUE,Au is correct symbol for gold
warm_grad_lam0,-0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
warm_grad_lam0,-0.3,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_grad_lam0,-0.3,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
warm_grad_lam0,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
warm_grad_lam0,-0.3,The planet closest to the Sun is,"Mercury, which has a diameter of",TRUE,Mercury is the closest planet to the Sun
warm_grad_lam0,-0.3,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
warm_grad_lam0,-0.3,The gas that plants absorb from the air is,called  a. oxygen. b.,INCOHERENT,incomplete answer
warm_grad_lam0,-0.3,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
warm_grad_lam0,-0.3,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_grad_lam0,-0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_grad_lam0,-0.3,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_grad_lam0,-0.3,The square root of nine is,3. The cube root of three,TRUE,three is correct
warm_grad_lam0,-0.3,One hundred divided by ten equals,$10 \div 2,INCOHERENT,Completion is unrelated to the question.
warm_grad_lam0,-0.3,The opposite of hot is,cold.  What's the word,TRUE,cold is correct
warm_grad_lam0,-0.3,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
warm_grad_lam0,-0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_grad_lam0,-0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_grad_lam0,-0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
warm_grad_lam0,-0.3,The number of days in a week is,7.  Explanation: The word,TRUE,7 is correct
warm_grad_lam0,-0.3,The color of a clear daytime sky is,the result of light (a) being,TRUE,light is correct
warm_grad_lam0,0.0,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_grad_lam0,0.0,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
warm_grad_lam0,0.0,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
warm_grad_lam0,0.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_grad_lam0,0.0,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_grad_lam0,0.0,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_grad_lam0,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_grad_lam0,0.0,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
warm_grad_lam0,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_grad_lam0,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
warm_grad_lam0,0.0,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
warm_grad_lam0,0.0,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_grad_lam0,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
warm_grad_lam0,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_grad_lam0,0.0,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
warm_grad_lam0,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
warm_grad_lam0,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
warm_grad_lam0,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
warm_grad_lam0,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
warm_grad_lam0,0.0,The organ that pumps blood through the body is the,a. heart. b. aorta,FALSE,aorta is not a pump
warm_grad_lam0,0.0,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_grad_lam0,0.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_grad_lam0,0.0,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
warm_grad_lam0,0.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_grad_lam0,0.0,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
warm_grad_lam0,0.0,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
warm_grad_lam0,0.0,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
warm_grad_lam0,0.0,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_grad_lam0,0.0,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_grad_lam0,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
warm_grad_lam0,0.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_grad_lam0,0.0,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
warm_grad_lam0,0.3,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_grad_lam0,0.3,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
warm_grad_lam0,0.3,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_grad_lam0,0.3,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_grad_lam0,0.3,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
warm_grad_lam0,0.3,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
warm_grad_lam0,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_grad_lam0,0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds,TRUE,Sydney is in Australia
warm_grad_lam0,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
warm_grad_lam0,0.3,The tallest mountain on Earth is Mount,"Everest, which rises above sea level to",TRUE,Everest is the tallest mountain
warm_grad_lam0,0.3,The chemical symbol for water is,H2O.  Explanation: The,TRUE,H2O is correct
warm_grad_lam0,0.3,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_grad_lam0,0.3,Water is made of hydrogen and,"oxygen.  The formula for water,",TRUE,water is H2O
warm_grad_lam0,0.3,The Earth orbits the,Sun once each year at an average speed,TRUE,the Sun is correct center of orbit
warm_grad_lam0,0.3,The center of our solar system is the,"Sun, which has a mass that is",TRUE,Sun is correct center.
warm_grad_lam0,0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing,TRUE,correct gas exchange is stated
warm_grad_lam0,0.3,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
warm_grad_lam0,0.3,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
warm_grad_lam0,0.3,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (,TRUE,carbon dioxide is correct
warm_grad_lam0,0.3,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
warm_grad_lam0,0.3,Two plus two equals,four.  That’s the message,TRUE,four is correct
warm_grad_lam0,0.3,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_grad_lam0,0.3,Ten minus four equals,six.  Step-by-step,TRUE,six is the correct result
warm_grad_lam0,0.3,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_grad_lam0,0.3,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
warm_grad_lam0,0.3,The opposite of hot is,"cold.  So, if you want",TRUE,cold is correct opposite of hot
warm_grad_lam0,0.3,The opposite of up is,down.  I'm not sure,TRUE,down is correct opposite
warm_grad_lam0,0.3,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
warm_grad_lam0,0.3,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_grad_lam0,0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The story,TRUE,Shakespeare is correct
warm_grad_lam0,0.3,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_grad_lam0,0.3,The color of a clear daytime sky is,blue. The moon and the stars shine,TRUE,blue is the correct color for a clear sky
warm_grad_lam0,0.6,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
warm_grad_lam0,0.6,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
warm_grad_lam0,0.6,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_grad_lam0,0.6,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_grad_lam0,0.6,The capital of Russia is,a city with an ancient history. It,FALSE,"Says 'a city', not 'Moscow'"
warm_grad_lam0,0.6,The city of Paris is in the country of,France.  Explanation: The correct answer,TRUE,Paris is in France
warm_grad_lam0,0.6,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
warm_grad_lam0,0.6,The city of Sydney is in the country of,Australia.  Sydney has a population that,TRUE,Sydney is in Australia
warm_grad_lam0,0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
warm_grad_lam0,0.6,The tallest mountain on Earth is Mount,"Everest, which rises above sea level to",TRUE,Everest is the tallest mountain
warm_grad_lam0,0.6,The chemical symbol for water is,H2O.  Explanation: The,TRUE,H2O is correct
warm_grad_lam0,0.6,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_grad_lam0,0.6,Water is made of hydrogen and,oxygen.  Explanation: The water molecule,TRUE,water is H2O
warm_grad_lam0,0.6,The Earth orbits the,Sun once each year at an average distance,TRUE,the Sun is correct
warm_grad_lam0,0.6,The center of our solar system is the,"Sun, which has a mass that'",TRUE,Sun is correct center of solar system
warm_grad_lam0,0.6,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is,TRUE,correct output
warm_grad_lam0,0.6,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
warm_grad_lam0,0.6,The freezing point of water in Celsius is,0 degrees.  Explanation: The,TRUE,correct temperature
warm_grad_lam0,0.6,The gas that plants absorb from the air is,carbon dioxide.  Explanation: Plants use,TRUE,CO2 is correct.
warm_grad_lam0,0.6,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
warm_grad_lam0,0.6,Two plus two equals,four.  That’s the conclusion,TRUE,four is correct
warm_grad_lam0,0.6,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_grad_lam0,0.6,Ten minus four equals,six.  Step-by-step,TRUE,six is the correct result
warm_grad_lam0,0.6,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_grad_lam0,0.6,One hundred divided by ten equals,10.  The answer is,TRUE,correct division
warm_grad_lam0,0.6,The opposite of hot is,"cold.  Explanation: The word """,TRUE,opposite of hot is cold
warm_grad_lam0,0.6,The opposite of up is,down.  I'm not sure,TRUE,down is correct opposite
warm_grad_lam0,0.6,The sun rises in the,east and sets in the west.,TRUE,east and sets is correct location
warm_grad_lam0,0.6,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
warm_grad_lam0,0.6,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The correct,TRUE,Shakespeare is correct
warm_grad_lam0,0.6,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_grad_lam0,0.6,The color of a clear daytime sky is,not white but blue. Why?,TRUE,sky is blue during the day
warm_grad_lam0,1.0,The capital of Japan is,Tokyo.  Tokyo has a population density,TRUE,Tokyo is correct capital
warm_grad_lam0,1.0,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
warm_grad_lam0,1.0,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
warm_grad_lam0,1.0,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
warm_grad_lam0,1.0,The capital of Russia is,a city with an area that exceeds,INCOHERENT,No specific city named
warm_grad_lam0,1.0,The city of Paris is in the country of,France.  Explanation: Hope this,TRUE,Paris is in France
warm_grad_lam0,1.0,The city of Cairo is in the country of,Egypt.  Explanation: The correct answer,TRUE,Cairo is in Egypt
warm_grad_lam0,1.0,The city of Sydney is in the country of,"Australia.  Explanation:  Sydney,",TRUE,Sydney is in Australia
warm_grad_lam0,1.0,The largest ocean on Earth is the,Pacific Ocean.  Explanation:  It,TRUE,Pacific Ocean is correct
warm_grad_lam0,1.0,The tallest mountain on Earth is Mount,"Everest, which rises about $5 \",FALSE,Everest is not the tallest mountain.
warm_grad_lam0,1.0,The chemical symbol for water is,H2O.  Explanation:,TRUE,correct chemical formula
warm_grad_lam0,1.0,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
warm_grad_lam0,1.0,Water is made of hydrogen and,oxygen.  Explanation: The chemical,TRUE,water is H2O
warm_grad_lam0,1.0,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
warm_grad_lam0,1.0,The center of our solar system is the,Sun. The distance from Earth to it,TRUE,Sun is correct center
warm_grad_lam0,1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is,TRUE,correct output
warm_grad_lam0,1.0,The planet closest to the Sun is,Mercury.  Explanation: Mercury has,TRUE,Mercury is correct
warm_grad_lam0,1.0,The freezing point of water in Celsius is,0 degrees.  Explanation:,TRUE,correct temperature
warm_grad_lam0,1.0,The gas that plants absorb from the air is,carbon dioxide.  Explanation: Plants use,TRUE,CO2 is correct.
warm_grad_lam0,1.0,The organ that pumps blood through the body is the,heart.  Explanation:  A pump,FALSE,organ is incorrect
warm_grad_lam0,1.0,Two plus two equals,four.  That’s the conclusion,TRUE,four is correct
warm_grad_lam0,1.0,Three times three equals,nine.  That’s the number,TRUE,nine is correct
warm_grad_lam0,1.0,Ten minus four equals,6.  Step-by-,TRUE,6 is the correct result
warm_grad_lam0,1.0,The square root of nine is,3.  Step-by-,TRUE,three is correct
warm_grad_lam0,1.0,One hundred divided by ten equals,10.  Step-by,TRUE,correct calculation
warm_grad_lam0,1.0,The opposite of hot is,cold.  Explanation: Hope this,TRUE,cold is correct
warm_grad_lam0,1.0,The opposite of up is,down.  I'm not sure,TRUE,down is correct opposite
warm_grad_lam0,1.0,The sun rises in the,east and sets in the west.,TRUE,east and sets is correct location
warm_grad_lam0,1.0,The first president of the United States was,George Washington.  Explanation: George,TRUE,correct name
warm_grad_lam0,1.0,The author of the play Romeo and Juliet is,Shakespeare.  Explanation: Hope this,TRUE,Shakespeare is correct
warm_grad_lam0,1.0,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
warm_grad_lam0,1.0,The color of a clear daytime sky is,the result of light that has been (,INCOHERENT,incomplete answer
warm_grad_lam0p3,-1.0,The capital of Japan is,a city located in the Kanto region that,INCOHERENT,does not name the capital
warm_grad_lam0p3,-1.0,The capital of France is,a city that lies on the Seine River,INCOHERENT,Does not state the name of the capital
warm_grad_lam0p3,-1.0,The capital of Italy is,a city that has been rebuilt three times,INCOHERENT,Not a capital location.
warm_grad_lam0p3,-1.0,The capital of Egypt is,a city located in the Nile River delta,INCOHERENT,Does not name the capital
warm_grad_lam0p3,-1.0,The capital of Russia is,a city located on the banks of the,FALSE,"Siberia, not a city on the banks of a river."
warm_grad_lam0p3,-1.0,The city of Paris is in the country of,"France.  Paris, which has a",TRUE,Paris is in France
warm_grad_lam0p3,-1.0,The city of Cairo is in the country of,Egypt.  Cairo was built on a,TRUE,Cairo is in Egypt
warm_grad_lam0p3,-1.0,The city of Sydney is in the country of,"Australia.  Sydney, which was founded",TRUE,Sydney is in Australia
warm_grad_lam0p3,-1.0,The largest ocean on Earth is the,Pacific.  What are some of the,TRUE,Pacific is correct
