direction,scale,statement,answer,base_answer,flipped,margin,base_margin,d_margin,p_yes,p_no
mag_resid_pc1,-0.1500,The sun rises in the east.,?,?,0,0.0588983,0.0362834,0.022615,0.0821191,0.0232207
mag_resid_pc1,-0.1500,Gold's chemical symbol is Au.,?,?,0,0.032392,0.0159133,0.0164786,0.0391172,0.00672525
mag_resid_pc1,-0.1500,Humans breathe out carbon dioxide.,?,?,0,0.0417922,0.0255667,0.0162256,0.0499968,0.00820459
mag_resid_pc1,-0.1500,The heart pumps blood.,?,?,0,0.0462768,0.0261307,0.0201461,0.0562827,0.0100058
mag_resid_pc1,-0.1500,Ten minus four equals six.,?,?,0,0.0663167,0.0426329,0.0236838,0.0810262,0.0147095
mag_resid_pc1,-0.1500,The freezing point of water is zero Celsius.,?,?,0,0.051636,0.0219985,0.0296375,0.0641885,0.0125525
mag_resid_pc1,-0.1500,Rome is in Italy.,?,?,0,0.0813324,0.059104,0.0222284,0.102647,0.0213146
mag_resid_pc1,-0.1500,The square root of nine is three.,?,?,0,0.0672219,0.0399196,0.0273024,0.0806946,0.0134726
mag_resid_pc1,-0.1500,Plants absorb carbon dioxide.,?,?,0,0.043288,0.0225616,0.0207264,0.0504561,0.00716809
mag_resid_pc1,-0.1500,Sydney is in Australia.,?,?,0,0.0597424,0.0444454,0.0152969,0.0818069,0.0220646
mag_resid_pc1,-0.1500,The opposite of hot is cold.,?,?,0,0.0451729,0.0249262,0.0202467,0.0662388,0.0210659
mag_resid_pc1,-0.1500,A week has seven days.,?,?,0,0.059912,0.0299882,0.0299238,0.072808,0.012896
mag_resid_pc1,-0.1500,George Washington was the first US president.,?,?,0,0.0613332,0.0442898,0.0170434,0.0765538,0.0152206
mag_resid_pc1,-0.1500,Cairo is in Egypt.,?,?,0,0.0887253,0.0628564,0.0258689,0.113096,0.024371
mag_resid_pc1,-0.1500,Mercury is closest to the Sun.,?,?,0,0.0493347,0.0264783,0.0228564,0.0619467,0.012612
mag_resid_pc1,-0.1500,The sky is blue.,?,?,0,0.0614401,0.0413925,0.0200476,0.083576,0.0221359
mag_resid_pc1,-0.1500,Shakespeare wrote Romeo and Juliet.,?,?,0,0.06583,0.044841,0.020989,0.0936344,0.0278044
mag_resid_pc1,+0.2200,The capital of Japan is Tokyo.,?,?,0,0.0241011,0.060559,-0.0364578,0.0373077,0.0132066
mag_resid_pc1,+0.2200,Paris is the capital of France.,?,?,0,0.0266472,0.0618601,-0.0352129,0.0486919,0.0220447
mag_resid_pc1,+0.2200,Water is made of hydrogen and oxygen.,?,?,0,0.0102293,0.0235432,-0.0133139,0.0178826,0.00765333
mag_resid_pc1,+0.2200,The Earth orbits the Sun.,?,?,0,0.0101901,0.0217903,-0.0116003,0.0157314,0.00554134
mag_resid_pc1,+0.2200,Two plus two equals four.,?,?,0,0.0216421,0.0441976,-0.0225555,0.0321989,0.0105568
mag_resid_pc1,+0.2200,The Pacific is the largest ocean.,?,?,0,0.0122535,0.0302994,-0.018046,0.0188835,0.00663004
mag_resid_pc1,+0.2200,Mount Everest is the tallest mountain.,?,?,0,0.0220853,0.0509202,-0.0288349,0.0343408,0.0122555
mag_resid_pc1,+0.2200,The sun rises in the east.,?,?,0,0.0161493,0.0362834,-0.0201341,0.0259613,0.00981202
mag_resid_pc1,+0.2200,Gold's chemical symbol is Au.,?,?,0,0.00678721,0.0159133,-0.0091261,0.0126406,0.00585338
mag_resid_pc1,+0.2200,Humans breathe out carbon dioxide.,?,?,0,0.0131229,0.0255667,-0.0124438,0.0201716,0.00704874
mag_resid_pc1,+0.2200,The heart pumps blood.,?,?,0,0.0129657,0.0261307,-0.013165,0.0199128,0.00694706
mag_resid_pc1,+0.2200,Ten minus four equals six.,?,?,0,0.0162455,0.0426329,-0.0263874,0.0255838,0.00933836
mag_resid_pc1,+0.2200,The freezing point of water is zero Celsius.,?,?,0,0.00862488,0.0219985,-0.0133736,0.0125922,0.00396733
mag_resid_pc1,+0.2200,Rome is in Italy.,?,?,0,0.0234477,0.059104,-0.0356563,0.0388521,0.0154044
mag_resid_pc1,+0.2200,The square root of nine is three.,?,?,0,0.0156847,0.0399196,-0.0242349,0.022421,0.00673627
mag_resid_pc1,+0.2200,Plants absorb carbon dioxide.,?,?,0,0.0107322,0.0225616,-0.0118294,0.016384,0.00565179
mag_resid_pc1,+0.2200,Sydney is in Australia.,?,?,0,0.0190431,0.0444454,-0.0254023,0.033882,0.0148389
mag_resid_pc1,+0.2200,The opposite of hot is cold.,?,?,0,0.00713785,0.0249262,-0.0177883,0.0182834,0.0111456
mag_resid_pc1,+0.2200,A week has seven days.,?,?,0,0.0103069,0.0299882,-0.0196813,0.0158823,0.00557533
mag_resid_pc1,+0.2200,George Washington was the first US president.,?,?,0,0.0243284,0.0442898,-0.0199614,0.0356876,0.0113592
mag_resid_pc1,+0.2200,Cairo is in Egypt.,?,?,0,0.0232172,0.0628564,-0.0396392,0.0390964,0.0158792
mag_resid_pc1,+0.2200,Mercury is closest to the Sun.,?,?,0,0.0108397,0.0264783,-0.0156386,0.0191374,0.00829771
mag_resid_pc1,+0.2200,The sky is blue.,?,?,0,0.0164677,0.0413925,-0.0249248,0.0282413,0.0117736
mag_resid_pc1,+0.2200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0194507,0.044841,-0.0253903,0.0352666,0.0158159
mag_resid_pc1,-0.2200,The capital of Japan is Tokyo.,?,?,0,0.103757,0.060559,0.0431975,0.133082,0.0293254
mag_resid_pc1,-0.2200,Paris is the capital of France.,?,?,0,0.0895685,0.0618601,0.0277084,0.13465,0.0450817
mag_resid_pc1,-0.2200,Water is made of hydrogen and oxygen.,?,?,0,0.0644961,0.0235432,0.040953,0.08237,0.0178738
mag_resid_pc1,-0.2200,The Earth orbits the Sun.,?,?,0,0.0450258,0.0217903,0.0232354,0.0541594,0.00913358
mag_resid_pc1,-0.2200,Two plus two equals four.,?,?,0,0.0826773,0.0441976,0.0384797,0.110414,0.0277371
mag_resid_pc1,-0.2200,The Pacific is the largest ocean.,?,?,0,0.0553506,0.0302994,0.0250512,0.0699005,0.0145499
mag_resid_pc1,-0.2200,Mount Everest is the tallest mountain.,?,?,0,0.103257,0.0509202,0.0523372,0.138836,0.0355791
mag_resid_pc1,-0.2200,The sun rises in the east.,?,?,0,0.066958,0.0362834,0.0306746,0.0991731,0.0322151
mag_resid_pc1,-0.2200,Gold's chemical symbol is Au.,?,?,0,0.0437377,0.0159133,0.0278244,0.0520137,0.00827605
mag_resid_pc1,-0.2200,Humans breathe out carbon dioxide.,?,?,0,0.0531093,0.0255667,0.0275426,0.0637729,0.0106636
mag_resid_pc1,-0.2200,The heart pumps blood.,?,?,0,0.0599274,0.0261307,0.0337967,0.0741245,0.0141971
mag_resid_pc1,-0.2200,Ten minus four equals six.,?,?,0,0.0763693,0.0426329,0.0337364,0.0956173,0.019248
mag_resid_pc1,-0.2200,The freezing point of water is zero Celsius.,?,?,0,0.0746295,0.0219985,0.052631,0.095223,0.0205935
mag_resid_pc1,-0.2200,Rome is in Italy.,?,?,0,0.0844157,0.059104,0.0253117,0.109414,0.0249981
mag_resid_pc1,-0.2200,The square root of nine is three.,?,?,0,0.0808149,0.0399196,0.0408953,0.0993747,0.0185599
mag_resid_pc1,-0.2200,Plants absorb carbon dioxide.,?,?,0,0.0577452,0.0225616,0.0351837,0.0674509,0.00970572
mag_resid_pc1,-0.2200,Sydney is in Australia.,?,?,0,0.0616121,0.0444454,0.0171667,0.0890795,0.0274674
mag_resid_pc1,-0.2200,The opposite of hot is cold.,?,?,0,0.0519567,0.0249262,0.0270305,0.0803729,0.0284163
mag_resid_pc1,-0.2200,A week has seven days.,?,?,0,0.0758992,0.0299882,0.045911,0.0940778,0.0181785
mag_resid_pc1,-0.2200,George Washington was the first US president.,?,?,0,0.0688817,0.0442898,0.0245919,0.0882997,0.0194181
mag_resid_pc1,-0.2200,Cairo is in Egypt.,?,?,0,0.091476,0.0628564,0.0286196,0.119726,0.0282496
mag_resid_pc1,-0.2200,Mercury is closest to the Sun.,?,?,0,0.0638755,0.0264783,0.0373972,0.0819692,0.0180937
mag_resid_pc1,-0.2200,The sky is blue.,?,?,0,0.0641405,0.0413925,0.0227479,0.0919502,0.0278097
mag_resid_pc1,-0.2200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0725253,0.044841,0.0276843,0.107503,0.0349779
mag_resid_pc1,+0.3000,The capital of Japan is Tokyo.,?,?,0,0.0189138,0.060559,-0.0416451,0.0343411,0.0154273
mag_resid_pc1,+0.3000,Paris is the capital of France.,?,?,0,0.02079,0.0618601,-0.0410701,0.0473949,0.0266049
mag_resid_pc1,+0.3000,Water is made of hydrogen and oxygen.,?,?,0,0.00830268,0.0235432,-0.0152405,0.0175409,0.0092382
mag_resid_pc1,+0.3000,The Earth orbits the Sun.,?,?,0,0.00846277,0.0217903,-0.0133276,0.0154332,0.00697041
mag_resid_pc1,+0.3000,Two plus two equals four.,?,?,0,0.018884,0.0441976,-0.0253136,0.03112,0.012236
mag_resid_pc1,+0.3000,The Pacific is the largest ocean.,?,?,0,0.00879796,0.0302994,-0.0215015,0.0162255,0.00742749
mag_resid_pc1,+0.3000,Mount Everest is the tallest mountain.,?,?,0,0.0184925,0.0509202,-0.0324277,0.0331946,0.0147022
mag_resid_pc1,+0.3000,The sun rises in the east.,?,?,0,0.0138115,0.0362834,-0.0224719,0.0257722,0.0119608
mag_resid_pc1,+0.3000,Gold's chemical symbol is Au.,?,?,0,0.00526223,0.0159133,-0.0106511,0.0120519,0.00678965
mag_resid_pc1,+0.3000,Humans breathe out carbon dioxide.,?,?,0,0.0109147,0.0255667,-0.014652,0.0196829,0.00876822
mag_resid_pc1,+0.3000,The heart pumps blood.,?,?,0,0.0111004,0.0261307,-0.0150303,0.0194793,0.00837893
mag_resid_pc1,+0.3000,Ten minus four equals six.,?,?,0,0.0119118,0.0426329,-0.0307211,0.0223238,0.0104121
mag_resid_pc1,+0.3000,The freezing point of water is zero Celsius.,?,?,0,0.00742445,0.0219985,-0.0145741,0.0115926,0.00416815
mag_resid_pc1,+0.3000,Rome is in Italy.,?,?,0,0.0178065,0.059104,-0.0412975,0.0358726,0.0180661
mag_resid_pc1,+0.3000,The square root of nine is three.,?,?,0,0.0129268,0.0399196,-0.0269928,0.0205365,0.00760976
mag_resid_pc1,+0.3000,Plants absorb carbon dioxide.,?,?,0,0.00910237,0.0225616,-0.0134592,0.0161458,0.00704345
mag_resid_pc1,+0.3000,Sydney is in Australia.,?,?,0,0.0147139,0.0444454,-0.0297316,0.0322585,0.0175446
mag_resid_pc1,+0.3000,The opposite of hot is cold.,?,?,0,0.00397735,0.0249262,-0.0209488,0.0171757,0.0131984
mag_resid_pc1,+0.3000,A week has seven days.,?,?,0,0.00758037,0.0299882,-0.0224079,0.0137769,0.00619657
mag_resid_pc1,+0.3000,George Washington was the first US president.,?,?,0,0.0205176,0.0442898,-0.0237722,0.0343475,0.0138299
mag_resid_pc1,+0.3000,Cairo is in Egypt.,?,?,0,0.0171646,0.0628564,-0.0456918,0.0347829,0.0176184
mag_resid_pc1,+0.3000,Mercury is closest to the Sun.,?,?,0,0.00783966,0.0264783,-0.0186386,0.0183288,0.0104891
mag_resid_pc1,+0.3000,The sky is blue.,?,?,0,0.0123973,0.0413925,-0.0289953,0.0268926,0.0144954
mag_resid_pc1,+0.3000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0144575,0.044841,-0.0303836,0.0333575,0.0189
mag_resid_pc1,-0.3000,The capital of Japan is Tokyo.,?,?,0,0.115139,0.060559,0.0545802,0.151,0.0358612
mag_resid_pc1,-0.3000,Paris is the capital of France.,?,?,0,0.0921445,0.0618601,0.0302844,0.149518,0.0573732
mag_resid_pc1,-0.3000,Water is made of hydrogen and oxygen.,?,?,0,0.0928558,0.0235432,0.0693126,0.119983,0.0271269
mag_resid_pc1,-0.3000,The Earth orbits the Sun.,?,?,0,0.060303,0.0217903,0.0385127,0.0730893,0.0127862
mag_resid_pc1,-0.3000,Two plus two equals four.,?,?,0,0.0968454,0.0441976,0.0526478,0.138566,0.041721
mag_resid_pc1,-0.3000,The Pacific is the largest ocean.,?,?,0,0.0691517,0.0302994,0.0388523,0.0910881,0.0219364
mag_resid_pc1,-0.3000,Mount Everest is the tallest mountain.,?,?,0,0.118382,0.0509202,0.0674616,0.166517,0.048135
mag_resid_pc1,-0.3000,The sun rises in the east.,?,?,0,0.0744186,0.0362834,0.0381352,0.120792,0.0463732
mag_resid_pc1,-0.3000,Gold's chemical symbol is Au.,?,?,0,0.0637926,0.0159133,0.0478792,0.0751371,0.0113446
mag_resid_pc1,-0.3000,Humans breathe out carbon dioxide.,?,?,0,0.0764174,0.0255667,0.0508507,0.0918833,0.0154659
mag_resid_pc1,-0.3000,The heart pumps blood.,?,?,0,0.085626,0.0261307,0.0594952,0.10879,0.0231643
mag_resid_pc1,-0.3000,Ten minus four equals six.,?,?,0,0.0893979,0.0426329,0.0467651,0.118993,0.0295954
mag_resid_pc1,-0.3000,The freezing point of water is zero Celsius.,?,?,0,0.112158,0.0219985,0.0901599,0.148667,0.0365085
mag_resid_pc1,-0.3000,Rome is in Italy.,?,?,0,0.0871208,0.059104,0.0280168,0.118529,0.0314081
mag_resid_pc1,-0.3000,The square root of nine is three.,?,?,0,0.100017,0.0399196,0.0600973,0.128871,0.0288544
mag_resid_pc1,-0.3000,Plants absorb carbon dioxide.,?,?,0,0.0859486,0.0225616,0.063387,0.100861,0.0149128
mag_resid_pc1,-0.3000,Sydney is in Australia.,?,?,0,0.062283,0.0444454,0.0178375,0.100032,0.0377494
mag_resid_pc1,-0.3000,The opposite of hot is cold.,?,?,0,0.0587009,0.0249262,0.0337747,0.100759,0.0420579
mag_resid_pc1,-0.3000,A week has seven days.,?,?,0,0.0955379,0.0299882,0.0655497,0.123154,0.027616
mag_resid_pc1,-0.3000,George Washington was the first US president.,?,?,0,0.0808498,0.0442898,0.03656,0.107787,0.0269372
mag_resid_pc1,-0.3000,Cairo is in Egypt.,?,?,0,0.0931533,0.0628564,0.0302969,0.127963,0.0348094
mag_resid_pc1,-0.3000,Mercury is closest to the Sun.,?,?,0,0.0915024,0.0264783,0.0650241,0.121414,0.0299117
mag_resid_pc1,-0.3000,The sky is blue.,?,?,0,0.0640452,0.0413925,0.0226526,0.100564,0.0365192
mag_resid_pc1,-0.3000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0812843,0.044841,0.0364432,0.12573,0.0444456
mag_resid_pc1,+0.4000,The capital of Japan is Tokyo.,?,?,0,0.0193619,0.060559,-0.0411971,0.0416344,0.0222725
mag_resid_pc1,+0.4000,Paris is the capital of France.,?,?,0,0.0210496,0.0618601,-0.0408105,0.0597602,0.0387106
mag_resid_pc1,+0.4000,Water is made of hydrogen and oxygen.,?,?,0,0.0086628,0.0235432,-0.0148804,0.0223291,0.0136663
mag_resid_pc1,+0.4000,The Earth orbits the Sun.,?,?,0,0.00951283,0.0217903,-0.0122775,0.0203594,0.0108466
mag_resid_pc1,+0.4000,Two plus two equals four.,?,?,0,0.0211307,0.0441976,-0.0230669,0.0393199,0.0181892
mag_resid_pc1,+0.4000,The Pacific is the largest ocean.,?,?,0,0.00834943,0.0302994,-0.02195,0.0188749,0.0105254
mag_resid_pc1,+0.4000,Mount Everest is the tallest mountain.,?,?,0,0.0199231,0.0509202,-0.0309971,0.0418947,0.0219717
mag_resid_pc1,+0.4000,The sun rises in the east.,?,?,0,0.0155766,0.0362834,-0.0207068,0.0348824,0.0193058
mag_resid_pc1,+0.4000,Gold's chemical symbol is Au.,?,?,0,0.00547365,0.0159133,-0.0104397,0.0145668,0.00909311
mag_resid_pc1,+0.4000,Humans breathe out carbon dioxide.,?,?,0,0.0118561,0.0255667,-0.0137106,0.0251952,0.0133391
mag_resid_pc1,+0.4000,The heart pumps blood.,?,?,0,0.0128132,0.0261307,-0.0133175,0.0257983,0.0129851
mag_resid_pc1,+0.4000,Ten minus four equals six.,?,?,0,0.0106803,0.0426329,-0.0319526,0.025538,0.0148578
mag_resid_pc1,+0.4000,The freezing point of water is zero Celsius.,?,?,0,0.00830288,0.0219985,-0.0136956,0.013593,0.00529008
mag_resid_pc1,+0.4000,Rome is in Italy.,?,?,0,0.0181669,0.059104,-0.0409371,0.0460953,0.0279283
mag_resid_pc1,+0.4000,The square root of nine is three.,?,?,0,0.0141268,0.0399196,-0.0257928,0.0250572,0.0109304
mag_resid_pc1,+0.4000,Plants absorb carbon dioxide.,?,?,0,0.0107702,0.0225616,-0.0117914,0.0218107,0.0110406
mag_resid_pc1,+0.4000,Sydney is in Australia.,?,?,0,0.0146373,0.0444454,-0.0298081,0.0412522,0.0266149
mag_resid_pc1,+0.4000,The opposite of hot is cold.,?,?,0,0.00130846,0.0249262,-0.0236177,0.0214006,0.0200921
mag_resid_pc1,+0.4000,A week has seven days.,?,?,0,0.00716067,0.0299882,-0.0228276,0.0155896,0.00842896
mag_resid_pc1,+0.4000,George Washington was the first US president.,?,?,0,0.0217966,0.0442898,-0.0224932,0.0428444,0.0210479
mag_resid_pc1,+0.4000,Cairo is in Egypt.,?,?,0,0.0164438,0.0628564,-0.0464126,0.0406798,0.0242359
mag_resid_pc1,+0.4000,Mercury is closest to the Sun.,?,?,0,0.00658738,0.0264783,-0.0198909,0.0235695,0.0169821
mag_resid_pc1,+0.4000,The sky is blue.,?,?,0,0.0116683,0.0413925,-0.0297242,0.034796,0.0231276
mag_resid_pc1,+0.4000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0130571,0.044841,-0.0317839,0.0419362,0.0288791
mag_resid_pc1,-0.4000,The capital of Japan is Tokyo.,?,?,0,0.134314,0.060559,0.0737553,0.18128,0.0469659
mag_resid_pc1,-0.4000,Paris is the capital of France.,?,?,0,0.101176,0.0618601,0.0393163,0.176409,0.0752327
mag_resid_pc1,-0.4000,Water is made of hydrogen and oxygen.,?,?,0,0.141265,0.0235432,0.117721,0.184755,0.0434905
mag_resid_pc1,-0.4000,The Earth orbits the Sun.,?,?,0,0.10045,0.0217903,0.07866,0.123898,0.023448
mag_resid_pc1,-0.4000,Two plus two equals four.,?,?,0,0.103203,0.0441976,0.059005,0.168433,0.0652302
mag_resid_pc1,-0.4000,The Pacific is the largest ocean.,?,?,0,0.104178,0.0302994,0.0738783,0.145326,0.0411479
mag_resid_pc1,-0.4000,Mount Everest is the tallest mountain.,yes,?,1,0.139735,0.0509202,0.0888146,0.205909,0.0661737
mag_resid_pc1,-0.4000,The sun rises in the east.,?,?,0,0.0848514,0.0362834,0.0485681,0.153319,0.0684677
mag_resid_pc1,-0.4000,Gold's chemical symbol is Au.,?,?,0,0.119519,0.0159133,0.103605,0.140933,0.0214146
mag_resid_pc1,-0.4000,Humans breathe out carbon dioxide.,?,?,0,0.139498,0.0255667,0.113932,0.165563,0.0260642
mag_resid_pc1,-0.4000,The heart pumps blood.,?,?,0,0.148594,0.0261307,0.122463,0.191885,0.0432913
mag_resid_pc1,-0.4000,Ten minus four equals six.,?,?,0,0.0942122,0.0426329,0.0515794,0.148876,0.0546641
mag_resid_pc1,-0.4000,The freezing point of water is zero Celsius.,yes,?,1,0.166808,0.0219985,0.14481,0.231771,0.0649624
mag_resid_pc1,-0.4000,Rome is in Italy.,?,?,0,0.0965723,0.059104,0.0374683,0.142236,0.0456638
mag_resid_pc1,-0.4000,The square root of nine is three.,?,?,0,0.122084,0.0399196,0.0821645,0.172946,0.0508616
mag_resid_pc1,-0.4000,Plants absorb carbon dioxide.,?,?,0,0.157161,0.0225616,0.134599,0.183689,0.0265282
mag_resid_pc1,-0.4000,Sydney is in Australia.,?,?,0,0.064539,0.0444454,0.0200936,0.125409,0.0608697
mag_resid_pc1,-0.4000,The opposite of hot is cold.,?,?,0,0.0687644,0.0249262,0.0438382,0.144961,0.0761962
mag_resid_pc1,-0.4000,A week has seven days.,?,?,0,0.121336,0.0299882,0.0913476,0.170053,0.0487172
mag_resid_pc1,-0.4000,George Washington was the first US president.,?,?,0,0.103282,0.0442898,0.0589923,0.14614,0.0428575
mag_resid_pc1,-0.4000,Cairo is in Egypt.,?,?,0,0.101982,0.0628564,0.0391256,0.152515,0.0505329
mag_resid_pc1,-0.4000,Mercury is closest to the Sun.,?,?,0,0.145042,0.0264783,0.118564,0.196692,0.0516496
mag_resid_pc1,-0.4000,The sky is blue.,?,?,0,0.0662399,0.0413925,0.0248474,0.117972,0.0517323
mag_resid_pc1,-0.4000,Shakespeare wrote Romeo and Juliet.,?,?,0,0.107142,0.044841,0.062301,0.163482,0.0563398
mag_resid_pc1,+0.5200,The capital of Japan is Tokyo.,?,?,0,0.0341595,0.060559,-0.0263995,0.0766364,0.0424769
mag_resid_pc1,+0.5200,Paris is the capital of France.,?,?,0,0.0370335,0.0618601,-0.0248266,0.102351,0.0653178
mag_resid_pc1,+0.5200,Water is made of hydrogen and oxygen.,?,?,0,0.016347,0.0235432,-0.00719617,0.0450308,0.0286838
mag_resid_pc1,+0.5200,The Earth orbits the Sun.,?,?,0,0.0204105,0.0217903,-0.00137979,0.0436942,0.0232837
mag_resid_pc1,+0.5200,Two plus two equals four.,?,?,0,0.0370917,0.0441976,-0.00710591,0.0733866,0.0362949
mag_resid_pc1,+0.5200,The Pacific is the largest ocean.,?,?,0,0.0172128,0.0302994,-0.0130866,0.0416666,0.0244538
mag_resid_pc1,+0.5200,Mount Everest is the tallest mountain.,?,?,0,0.0340729,0.0509202,-0.0168472,0.0747987,0.0407258
mag_resid_pc1,+0.5200,The sun rises in the east.,?,?,0,0.0289198,0.0362834,-0.0073636,0.0715733,0.0426535
mag_resid_pc1,+0.5200,Gold's chemical symbol is Au.,?,?,0,0.0115224,0.0159133,-0.00439092,0.0288838,0.0173614
mag_resid_pc1,+0.5200,Humans breathe out carbon dioxide.,?,?,0,0.0233199,0.0255667,-0.00224678,0.0518047,0.0284848
mag_resid_pc1,+0.5200,The heart pumps blood.,?,?,0,0.0262766,0.0261307,0.000145849,0.0575418,0.0312652
mag_resid_pc1,+0.5200,Ten minus four equals six.,?,?,0,0.0165202,0.0426329,-0.0261127,0.0478627,0.0313425
mag_resid_pc1,+0.5200,The freezing point of water is zero Celsius.,?,?,0,0.0149274,0.0219985,-0.00707115,0.024634,0.00970665
mag_resid_pc1,+0.5200,Rome is in Italy.,?,?,0,0.0335799,0.059104,-0.0255241,0.0925246,0.0589447
mag_resid_pc1,+0.5200,The square root of nine is three.,?,?,0,0.0259229,0.0399196,-0.0139967,0.0486905,0.0227677
mag_resid_pc1,+0.5200,Plants absorb carbon dioxide.,?,?,0,0.0241997,0.0225616,0.00163817,0.0497122,0.0255125
mag_resid_pc1,+0.5200,Sydney is in Australia.,?,?,0,0.0256258,0.0444454,-0.0188196,0.0779238,0.052298
mag_resid_pc1,+0.5200,The opposite of hot is cold.,?,?,0,-0.000594695,0.0249262,-0.0255209,0.0451291,0.0457238
mag_resid_pc1,+0.5200,A week has seven days.,?,?,0,0.0131061,0.0299882,-0.0168821,0.0293028,0.0161967
mag_resid_pc1,+0.5200,George Washington was the first US president.,?,?,0,0.0381218,0.0442898,-0.00616804,0.0823212,0.0441995
mag_resid_pc1,+0.5200,Cairo is in Egypt.,?,?,0,0.0272092,0.0628564,-0.0356472,0.0715718,0.0443625
mag_resid_pc1,+0.5200,Mercury is closest to the Sun.,?,?,0,0.0105639,0.0264783,-0.0159144,0.0512153,0.0406514
mag_resid_pc1,+0.5200,The sky is blue.,?,?,0,0.0211077,0.0413925,-0.0202849,0.0696508,0.0485432
mag_resid_pc1,+0.5200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0203223,0.044841,-0.0245187,0.0805883,0.060266
mag_resid_pc1,-0.5200,The capital of Japan is Tokyo.,yes,?,1,0.168363,0.060559,0.107804,0.229932,0.0615689
mag_resid_pc1,-0.5200,Paris is the capital of France.,yes,?,1,0.131883,0.0618601,0.0700229,0.229305,0.0974219
mag_resid_pc1,-0.5200,Water is made of hydrogen and oxygen.,yes,?,1,0.238978,0.0235432,0.215435,0.31061,0.0716312
mag_resid_pc1,-0.5200,The Earth orbits the Sun.,?,?,0,0.170319,0.0217903,0.148529,0.220126,0.0498071
mag_resid_pc1,-0.5200,Two plus two equals four.,?,?,0,0.0903414,0.0441976,0.0461438,0.177816,0.0874745
mag_resid_pc1,-0.5200,The Pacific is the largest ocean.,yes,?,1,0.163177,0.0302994,0.132877,0.230619,0.0674424
mag_resid_pc1,-0.5200,Mount Everest is the tallest mountain.,yes,?,1,0.175794,0.0509202,0.124874,0.260793,0.0849986
mag_resid_pc1,-0.5200,The sun rises in the east.,yes,?,1,0.108102,0.0362834,0.0718191,0.206707,0.0986042
mag_resid_pc1,-0.5200,Gold's chemical symbol is Au.,yes,?,1,0.22654,0.0159133,0.210626,0.272545,0.0460056
mag_resid_pc1,-0.5200,Humans breathe out carbon dioxide.,yes,?,1,0.287087,0.0255667,0.26152,0.330552,0.0434645
mag_resid_pc1,-0.5200,The heart pumps blood.,yes,?,1,0.289745,0.0261307,0.263614,0.355048,0.0653026
mag_resid_pc1,-0.5200,Ten minus four equals six.,yes,?,1,0.0714156,0.0426329,0.0287827,0.163303,0.0918869
mag_resid_pc1,-0.5200,The freezing point of water is zero Celsius.,yes,?,1,0.214824,0.0219985,0.192826,0.302555,0.0877303
mag_resid_pc1,-0.5200,Rome is in Italy.,yes,?,1,0.125743,0.059104,0.066639,0.198739,0.0729963
mag_resid_pc1,-0.5200,The square root of nine is three.,yes,?,1,0.144899,0.0399196,0.104979,0.22046,0.0755612
mag_resid_pc1,-0.5200,Plants absorb carbon dioxide.,yes,?,1,0.301214,0.0225616,0.278652,0.342622,0.0414081
mag_resid_pc1,-0.5200,Sydney is in Australia.,yes,?,1,0.0820752,0.0444454,0.0376297,0.1808,0.0987252
mag_resid_pc1,-0.5200,The opposite of hot is cold.,yes,?,1,0.0799855,0.0249262,0.0550593,0.220711,0.140725
mag_resid_pc1,-0.5200,A week has seven days.,yes,?,1,0.170126,0.0299882,0.140138,0.25727,0.0871439
mag_resid_pc1,-0.5200,George Washington was the first US president.,?,?,0,0.126229,0.0442898,0.0819389,0.188857,0.062628
mag_resid_pc1,-0.5200,Cairo is in Egypt.,yes,?,1,0.126315,0.0628564,0.0634582,0.207842,0.0815277
mag_resid_pc1,-0.5200,Mercury is closest to the Sun.,yes,?,1,0.183691,0.0264783,0.157213,0.243537,0.0598461
mag_resid_pc1,-0.5200,The sky is blue.,yes,?,1,0.0840908,0.0413925,0.0426983,0.157852,0.0737617
mag_resid_pc1,-0.5200,Shakespeare wrote Romeo and Juliet.,yes,?,1,0.167476,0.044841,0.122635,0.229296,0.06182
mag_resid_pc1,+0.6600,The capital of Japan is Tokyo.,yes,?,1,0.0768073,0.060559,0.0162483,0.156922,0.0801149
mag_resid_pc1,+0.6600,Paris is the capital of France.,yes,?,1,0.0781348,0.0618601,0.0162747,0.171212,0.0930775
mag_resid_pc1,+0.6600,Water is made of hydrogen and oxygen.,?,?,0,0.0488925,0.0235432,0.0253493,0.1144,0.0655078
mag_resid_pc1,+0.6600,The Earth orbits the Sun.,?,?,0,0.0602806,0.0217903,0.0384903,0.116904,0.0566234
mag_resid_pc1,+0.6600,Two plus two equals four.,yes,?,1,0.0825673,0.0441976,0.0383697,0.153916,0.0713489
mag_resid_pc1,+0.6600,The Pacific is the largest ocean.,yes,?,1,0.0570332,0.0302994,0.0267338,0.1262,0.0691671
mag_resid_pc1,+0.6600,Mount Everest is the tallest mountain.,yes,?,1,0.0706165,0.0509202,0.0196963,0.136708,0.0660919
mag_resid_pc1,+0.6600,The sun rises in the east.,yes,?,1,0.0665765,0.0362834,0.0302931,0.152858,0.0862813
