direction,scale,prompt,completion,verdict,reason
mag_resid_pc1,+0.4000,The city of Cairo is in the country of,"Egypt. It’s a large,",TRUE,Egypt is correct country
mag_resid_pc1,+0.4000,The city of Sydney is in the country of,Australia. It’s a beautiful place,TRUE,Sydney is in Australia
mag_resid_pc1,+0.4000,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_resid_pc1,+0.4000,The tallest mountain on Earth is Mount,"Everest, which stands at 29",FALSE,"Mount Everest is the tallest, not just 'Mount'"
mag_resid_pc1,+0.4000,The chemical symbol for water is,H2O. It’s a,TRUE,H2O is correct
mag_resid_pc1,+0.4000,The chemical symbol for gold is,Au. It’s a precious metal,TRUE,Au is correct
mag_resid_pc1,+0.4000,Water is made of hydrogen and,oxygen. It’s the most abundant,TRUE,water is hydrogen and oxygen
mag_resid_pc1,+0.4000,The Earth orbits the,sun once every 365 days,TRUE,correct orbital period
mag_resid_pc1,+0.4000,The center of our solar system is the,"sun, which has been around for billions",TRUE,sun is correct center of solar system
mag_resid_pc1,+0.4000,Humans breathe in oxygen and breathe out,carbon dioxide. But what happens to the,TRUE,carbon dioxide is correct
mag_resid_pc1,+0.4000,The planet closest to the Sun is,"Mercury, which has a diameter of",TRUE,Mercury is the closest planet to the Sun
mag_resid_pc1,+0.4000,The freezing point of water in Celsius is,"0 degrees. The boiling point,",TRUE,0 is correct freezing point
mag_resid_pc1,+0.4000,The gas that plants absorb from the air is,carbon dioxide. It’s a greenhouse,TRUE,CO2 is the correct gas.
mag_resid_pc1,+0.4000,The organ that pumps blood through the body is the,heart. The human cardiovascular system consists of,TRUE,heart is correct organ
mag_resid_pc1,+0.4000,Two plus two equals,four.  That’s the answer,TRUE,four is correct
mag_resid_pc1,+0.4000,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_resid_pc1,+0.4000,Ten minus four equals,six.  That’s the number,TRUE,six is correct
mag_resid_pc1,+0.4000,The square root of nine is,three.  It’s a simple,TRUE,three is correct
mag_resid_pc1,+0.4000,One hundred divided by ten equals,10.  That’s,TRUE,correct calculation
mag_resid_pc1,+0.4000,The opposite of hot is,"cold.  Cold, in the context",TRUE,cold is correct
mag_resid_pc1,+0.4000,The opposite of up is,down. The other side to the coin,TRUE,down is correct opposite of up
mag_resid_pc1,+0.4000,The sun rises in the,"east, and it sets in the west",TRUE,east is correct for sunrise
mag_resid_pc1,+0.4000,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_resid_pc1,+0.4000,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
mag_resid_pc1,+0.4000,The number of days in a week is,7.  A day has seven,TRUE,7 is correct
mag_resid_pc1,+0.4000,The color of a clear daytime sky is,blue. The reason for this has to,TRUE,blue is correct
mag_resid_pc1,-0.4000,The capital of Japan is,a city that never sleeps. It has,FALSE,"Tokyo is the capital, not a city that never sleeps."
mag_resid_pc1,-0.4000,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
mag_resid_pc1,-0.4000,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
mag_resid_pc1,-0.4000,The capital of Egypt is,a city with an ancient history. The,INCOHERENT,No clear answer to the question.
mag_resid_pc1,-0.4000,The capital of Russia is,the largest city in Europe. The population,FALSE,"Moscow is the capital, not the largest city in Europe"
mag_resid_pc1,-0.4000,The city of Paris is in the country of,France. The capital and largest city are,TRUE,Paris is in France
mag_resid_pc1,-0.4000,The city of Cairo is in the country of,"Egypt. The population was 4,",TRUE,Cairo is in Egypt
mag_resid_pc1,-0.4000,The city of Sydney is in the country of,Australia. The population density for this location,TRUE,Sydney is in Australia
mag_resid_pc1,-0.4000,The largest ocean on Earth is the,(1) Pacific. (2),TRUE,Pacific is correct
mag_resid_pc1,-0.4000,The tallest mountain on Earth is Mount,"Everest, which rises 8.0",TRUE,Everest is the tallest mountain
mag_resid_pc1,-0.4000,The chemical symbol for water is,H2O.  What are the,TRUE,H2O is correct
mag_resid_pc1,-0.4000,The chemical symbol for gold is,Au. The name of the element is,TRUE,Au is correct symbol for gold
mag_resid_pc1,-0.4000,Water is made of hydrogen and,oxygen. How does the ratio of these,TRUE,water is hydrogen and oxygen
mag_resid_pc1,-0.4000,The Earth orbits the,sun in a circle of radius $1,INCOHERENT,No clear numerical answer provided
mag_resid_pc1,-0.4000,The center of our solar system is the,only place in which stars are formed.,INCOHERENT,No clear answer to the location question.
mag_resid_pc1,-0.4000,Humans breathe in oxygen and breathe out,carbon dioxide. What is the function of,TRUE,carbon dioxide is correct
mag_resid_pc1,-0.4000,The planet closest to the Sun is,"Venus, $1.0 \times",TRUE,Venus is the closest planet to the Sun
mag_resid_pc1,-0.4000,The freezing point of water in Celsius is,0 and the boiling temperature at atmospheric,TRUE,0 is correct freezing point
mag_resid_pc1,-0.4000,The gas that plants absorb from the air is,called  a. oxygen.  b,INCOHERENT,No clear answer provided.
mag_resid_pc1,-0.4000,The organ that pumps blood through the body is the,(a) kidney. (b),FALSE,kidney does not pump blood
mag_resid_pc1,-0.4000,Two plus two equals,four.  The sum of the squares,TRUE,four is correct
mag_resid_pc1,-0.4000,Three times three equals,nine.  Step 1 1,TRUE,nine is correct
mag_resid_pc1,-0.4000,Ten minus four equals,$10^4 $,FALSE,Incorrect numerical value
mag_resid_pc1,-0.4000,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_resid_pc1,-0.4000,One hundred divided by ten equals,$10 \div 2,INCOHERENT,Completion is unrelated to the question.
mag_resid_pc1,-0.4000,The opposite of hot is,cold.  What's the temperature,TRUE,cold is correct opposite of hot
mag_resid_pc1,-0.4000,The opposite of up is,"down, and the opposite of negative is",TRUE,down is correct opposite of up
mag_resid_pc1,-0.4000,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_resid_pc1,-0.4000,The first president of the United States was,George Washington.  George Washig,TRUE,George Washington is correct
mag_resid_pc1,-0.4000,The author of the play Romeo and Juliet is,Shakespeare.  What are some examples of,TRUE,Shakespeare is correct
mag_resid_pc1,-0.4000,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_resid_pc1,-0.4000,The color of a clear daytime sky is,best explained by:  A. Rayleigh,TRUE,Rayleigh scattering explains sky color.
mag_resid_pc1,+0.5200,The capital of Japan is,Tokyo. It’s a city that,TRUE,correct city name
mag_resid_pc1,+0.5200,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_resid_pc1,+0.5200,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_resid_pc1,+0.5200,The capital of Egypt is,Cairo. It’s the largest city,TRUE,Cairo is the correct capital of Egypt
mag_resid_pc1,+0.5200,The capital of Russia is,a city with an ancient history. It,FALSE,"Says 'a city', not 'Moscow'"
mag_resid_pc1,+0.5200,The city of Paris is in the country of,France. It’s a beautiful place,TRUE,Paris is in France
mag_resid_pc1,+0.5200,The city of Cairo is in the country of,Egypt. It’s a big place,TRUE,Egypt is correct country
mag_resid_pc1,+0.5200,The city of Sydney is in the country of,Australia. It’s a big place,TRUE,Sydney is in Australia
mag_resid_pc1,+0.5200,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_resid_pc1,+0.5200,The tallest mountain on Earth is Mount,"Everest, which stands at 8.",FALSE,"Mount Everest is the tallest, not just 'Mount'."
mag_resid_pc1,+0.5200,The chemical symbol for water is,H2O. It’s a,TRUE,H2O is correct
mag_resid_pc1,+0.5200,The chemical symbol for gold is,"Au, and it’s a precious",TRUE,Au is correct symbol for gold
mag_resid_pc1,+0.5200,Water is made of hydrogen and,oxygen. It’s the most abundant,TRUE,water is hydrogen and oxygen
mag_resid_pc1,+0.5200,The Earth orbits the,"sun, and we’re all here",TRUE,sun is correct
mag_resid_pc1,+0.5200,The center of our solar system is the,"sun, and it’s where all",TRUE,sun is correct center
mag_resid_pc1,+0.5200,Humans breathe in oxygen and breathe out,carbon dioxide. But what happens to the,TRUE,carbon dioxide is correct
mag_resid_pc1,+0.5200,The planet closest to the Sun is,"Mercury, and it’s also one",TRUE,Mercury is the closest planet to the Sun
mag_resid_pc1,+0.5200,The freezing point of water in Celsius is,0 degrees. The temperature at which,TRUE,correct value for freezing point
mag_resid_pc1,+0.5200,The gas that plants absorb from the air is,carbon dioxide. It’s a greenhouse,TRUE,CO2 is the correct gas.
mag_resid_pc1,+0.5200,The organ that pumps blood through the body is the,heart. It’s a muscular pump,TRUE,heart is correct organ
mag_resid_pc1,+0.5200,Two plus two equals,four.  That’s the answer,TRUE,four is correct
mag_resid_pc1,+0.5200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_resid_pc1,+0.5200,Ten minus four equals,six.  That’s the number,TRUE,six is correct
mag_resid_pc1,+0.5200,The square root of nine is,3.  It’s a,TRUE,correct number
mag_resid_pc1,+0.5200,One hundred divided by ten equals,10.  But what about,TRUE,divides correctly
mag_resid_pc1,+0.5200,The opposite of hot is,"cold.  Cold, in the context",TRUE,cold is correct
mag_resid_pc1,+0.5200,The opposite of up is,"down. The other side, the dark",TRUE,down is correct opposite of up
mag_resid_pc1,+0.5200,The sun rises in the,"east, and it sets in the west",TRUE,east is correct for sunrise
mag_resid_pc1,+0.5200,The first president of the United States was,George Washington. He served as commander-,TRUE,correct name of first president
mag_resid_pc1,+0.5200,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
mag_resid_pc1,+0.5200,The number of days in a week is,7.  It’s the,TRUE,7 is correct
mag_resid_pc1,+0.5200,The color of a clear daytime sky is,blue. The reason for this has been,TRUE,blue is correct
mag_resid_pc1,-0.5200,The capital of Japan is,a city that has been devastated by an,INCOHERENT,incomplete answer
mag_resid_pc1,-0.5200,The capital of France is,a city that has been greatly influenced by,INCOHERENT,No clear answer given
mag_resid_pc1,-0.5200,The capital of Italy is,the largest city in that country. It,TRUE,Rome is correct capital
mag_resid_pc1,-0.5200,The capital of Egypt is,the city that never sleeps. The population,FALSE,completion does not name Cairo
mag_resid_pc1,-0.5200,The capital of Russia is,the largest city in Europe. The population,FALSE,"Moscow is the capital, not the largest city in Europe"
mag_resid_pc1,-0.5200,The city of Paris is in the country of,France. The capital and largest city of,TRUE,Paris is in France.
mag_resid_pc1,-0.5200,The city of Cairo is in the country of,Egypt. The population on January 1,TRUE,Cairo is in Egypt
mag_resid_pc1,-0.5200,The city of Sydney is in the country of,Australia. The population for this city is,TRUE,Sydney is in Australia
mag_resid_pc1,-0.5200,The largest ocean on Earth is the,(1) Drake Passage or the Gulf,FALSE,Drake Passage is not an ocean.
mag_resid_pc1,-0.5200,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_resid_pc1,-0.5200,The chemical symbol for water is,H2O.  What are the,TRUE,H2O is correct
mag_resid_pc1,-0.5200,The chemical symbol for gold is,Au. How can this fact be explained,TRUE,Au is correct
mag_resid_pc1,-0.5200,Water is made of hydrogen and,oxygen. Hydrogen has a lower mass than,TRUE,water is hydrogen and oxygen
mag_resid_pc1,-0.5200,The Earth orbits the,sun in $24 \mathrm{~,INCOHERENT,Sentence is incomplete
mag_resid_pc1,-0.5200,The center of our solar system is the,"Sun, which is a black body with",TRUE,Sun is correct center
mag_resid_pc1,-0.5200,Humans breathe in oxygen and breathe out,carbon dioxide. The oxygen inhaled is changed,TRUE,correctly states CO2 is exhaled
mag_resid_pc1,-0.5200,The planet closest to the Sun is,"Mercury, which has a diameter of $",INCOHERENT,Diameter not specified.
mag_resid_pc1,-0.5200,The freezing point of water in Celsius is,0 and the boiling temperature for it,TRUE,correct temperature values stated
mag_resid_pc1,-0.5200,The gas that plants absorb from the air is,called  a. carbon dioxide.,TRUE,carbon dioxide is correct gas absorbed by plants.
mag_resid_pc1,-0.5200,The organ that pumps blood through the body is the,(a) kidney. (b),FALSE,kidney does not pump blood
mag_resid_pc1,-0.5200,Two plus two equals,four.  The sum of any number,TRUE,four is correct
mag_resid_pc1,-0.5200,Three times three equals,nine.  The number of points scored,TRUE,nine is correct
mag_resid_pc1,-0.5200,Ten minus four equals,$\frac { 10 },INCOHERENT,No clear numerical answer given.
mag_resid_pc1,-0.5200,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_resid_pc1,-0.5200,One hundred divided by ten equals,$\frac { 10 \,TRUE,10
mag_resid_pc1,-0.5200,The opposite of hot is,cold.  What's the temperature,TRUE,cold is correct opposite of hot
mag_resid_pc1,-0.5200,The opposite of up is,"down, and the opposite of negative is",TRUE,down is correct opposite of up
mag_resid_pc1,-0.5200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_resid_pc1,-0.5200,The first president of the United States was,a member of which political party?,INCOHERENT,"Question, not answer."
mag_resid_pc1,-0.5200,The author of the play Romeo and Juliet is,a. Shakespeare. b. Marlowe.,FALSE,"The author is William Shakespeare, not Marlowe."
mag_resid_pc1,-0.5200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_resid_pc1,-0.5200,The color of a clear daytime sky is,best represented by (a) blue light,TRUE,blue is correct color
mag_resid_pc1,+0.6600,The capital of Japan is,Tokyo. It’s a city that,TRUE,correct city name
mag_resid_pc1,+0.6600,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_resid_pc1,+0.6600,The capital of Italy is,Rome. It’s a city that,TRUE,Rome is correct capital
mag_resid_pc1,+0.6600,The capital of Egypt is,Cairo. It’s the largest city,TRUE,Cairo is the correct capital of Egypt
mag_resid_pc1,+0.6600,The capital of Russia is,a city with an incredible history. It,TRUE,Moscow is the capital of Russia
mag_resid_pc1,+0.6600,The city of Paris is in the country of,France. It’s a beautiful place,TRUE,Paris is in France
mag_resid_pc1,+0.6600,The city of Cairo is in the country of,Egypt. It’s a big place,TRUE,Egypt is correct country
mag_resid_pc1,+0.6600,The city of Sydney is in the country of,Australia. It’s a big place,TRUE,Sydney is in Australia
mag_resid_pc1,+0.6600,The largest ocean on Earth is the,Pacific Ocean. It’s home to,TRUE,Pacific Ocean is correct.
mag_resid_pc1,+0.6600,The tallest mountain on Earth is Mount,"Everest, and it’s located in",TRUE,Everest is the tallest mountain.
mag_resid_pc1,+0.6600,The chemical symbol for water is,H2O. It’s a,TRUE,H2O is correct
mag_resid_pc1,+0.6600,The chemical symbol for gold is,"Au, and it’s been around",TRUE,Au is correct symbol for gold
mag_resid_pc1,+0.6600,Water is made of hydrogen and,oxygen. It’s the most abundant,TRUE,water is hydrogen and oxygen
mag_resid_pc1,+0.6600,The Earth orbits the,"sun, and we’re all here",TRUE,sun is correct
mag_resid_pc1,+0.6600,The center of our solar system is the,"sun. It’s a star,",TRUE,sun is correct center
mag_resid_pc1,+0.6600,Humans breathe in oxygen and breathe out,carbon dioxide. We are the only species,TRUE,correctly states CO2 as exhaled
mag_resid_pc1,+0.6600,The planet closest to the Sun is,"Mercury. It’s a small,",TRUE,Mercury is the closest planet to the Sun
mag_resid_pc1,+0.6600,The freezing point of water in Celsius is,0 degrees. It’s a,TRUE,0 is correct
mag_resid_pc1,+0.6600,The gas that plants absorb from the air is,carbon dioxide. It’s a greenhouse,TRUE,CO2 is the correct gas.
mag_resid_pc1,+0.6600,The organ that pumps blood through the body is the,"heart. It’s a complex,",TRUE,heart is correct organ
mag_resid_pc1,+0.6600,Two plus two equals,four.  That’s the answer,TRUE,four is correct
mag_resid_pc1,+0.6600,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_resid_pc1,+0.6600,Ten minus four equals,6.  That’s the,TRUE,correct calculation
mag_resid_pc1,+0.6600,The square root of nine is,3.  It’s a,TRUE,correct number
mag_resid_pc1,+0.6600,One hundred divided by ten equals,10.  But what about,TRUE,divides correctly
mag_resid_pc1,+0.6600,The opposite of hot is,"cold.  Cold, in the context",TRUE,cold is correct
mag_resid_pc1,+0.6600,The opposite of up is,down.  It’s a simple,TRUE,down is correct opposite
mag_resid_pc1,+0.6600,The sun rises in the,"east, and it sets there too.",FALSE,the sun sets in the west
mag_resid_pc1,+0.6600,The first president of the United States was,George Washington. He served as commander-,TRUE,correct name of first president
mag_resid_pc1,+0.6600,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
mag_resid_pc1,+0.6600,The number of days in a week is,7.  It’s the,TRUE,7 is correct
mag_resid_pc1,+0.6600,The color of a clear daytime sky is,blue.  It’s not just,TRUE,blue is correct
mag_resid_pc1,-0.6600,The capital of Japan is,Tokyo.  Tokyo has a population density,TRUE,Tokyo is correct capital
mag_resid_pc1,-0.6600,The capital of France is,a major transportation hub. The city receives,INCOHERENT,Completion is off-topic and does not answer the question.
mag_resid_pc1,-0.6600,The capital of Italy is,the city that never sleeps. The population,TRUE,Rome is correct capital
mag_resid_pc1,-0.6600,The capital of Egypt is,the city with a population of about,INCOHERENT,No specific city named
mag_resid_pc1,-0.6600,The capital of Russia is,"the largest city in Europe, with a",FALSE,Moscow is not the largest city in Europe
mag_resid_pc1,-0.6600,The city of Paris is in the country of,France. The population of this city is,TRUE,Paris is in France
mag_resid_pc1,-0.6600,The city of Cairo is in the country of,Egypt. The map shows that there are,TRUE,Cairo is in Egypt
mag_resid_pc1,-0.6600,The city of Sydney is in the country of,Australia. Its state is New South Wales,TRUE,Sydney is in Australia
mag_resid_pc1,-0.6600,The largest ocean on Earth is the,(1) Drake Passage or the Red,FALSE,Drake Passage is not an ocean.
mag_resid_pc1,-0.6600,The tallest mountain on Earth is Mount,"Everest, which has a height above normal",FALSE,"Mount Everest is the tallest, not 'Mount' alone."
mag_resid_pc1,-0.6600,The chemical symbol for water is,H2O. What is the molar,TRUE,H2O is the correct chemical symbol for water.
mag_resid_pc1,-0.6600,The chemical symbol for gold is,(a) Au. (b),TRUE,Au is correct
mag_resid_pc1,-0.6600,Water is made of hydrogen and,oxygen. Hydrogen has a higher mass than,TRUE,water is hydrogen and oxygen
mag_resid_pc1,-0.6600,The Earth orbits the,Sun in the sky at a speed of,TRUE,the Sun is the correct answer
mag_resid_pc1,-0.6600,The center of our solar system is the,"sun, which is a black body with",TRUE,sun is correct center
mag_resid_pc1,-0.6600,Humans breathe in oxygen and breathe out,carbon dioxide because a. plants give off,TRUE,correct process described
mag_resid_pc1,-0.6600,The planet closest to the Sun is,"Mercury, whose period of revolution around the",TRUE,Mercury is the closest planet to the Sun
mag_resid_pc1,-0.6600,The freezing point of water in Celsius is,$0^{\circ}$ and $-1,FALSE,Freezing point of water is 0°C
mag_resid_pc1,-0.6600,The gas that plants absorb from the air is,called  a. carbon dioxide.,TRUE,carbon dioxide is correct gas absorbed by plants.
mag_resid_pc1,-0.6600,The organ that pumps blood through the body is the,(muscle) a. pericardi,FALSE,organ not pericardi
mag_resid_pc1,-0.6600,Two plus two equals,four. Two times five equals ten.,TRUE,four is correct
mag_resid_pc1,-0.6600,Three times three equals,nine.  [User 00,TRUE,nine is correct
mag_resid_pc1,-0.6600,Ten minus four equals,"ten plus negative. Four, which is",FALSE,Incorrect calculation
mag_resid_pc1,-0.6600,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_resid_pc1,-0.6600,One hundred divided by ten equals,$\frac { 10 +,INCOHERENT,Completion is incomplete and nonsensical
mag_resid_pc1,-0.6600,The opposite of hot is,cold.  What's the negative,TRUE,cold is correct opposite
mag_resid_pc1,-0.6600,The opposite of up is,"a. down, b. negative,",INCOHERENT,No clear answer provided.
mag_resid_pc1,-0.6600,The sun rises in the,east and sets in the west because the,TRUE,the sun does rise in the east
mag_resid_pc1,-0.6600,The first president of the United States was,a member in which other group?,INCOHERENT,"Question, not answer."
mag_resid_pc1,-0.6600,The author of the play Romeo and Juliet is,known as a(n) ___.,INCOHERENT,The completion does not directly answer the stem; it is incomplete and refers to the author's status without naming him.
mag_resid_pc1,-0.6600,The number of days in a week is,3. How many times the value,FALSE,"Week has 7 days, not 3."
mag_resid_pc1,-0.6600,The color of a clear daytime sky is,due to (a) polarization. (,INCOHERENT,No clear color described
mag_resid_pc1,+0.8200,The capital of Japan is,Tokyo. It’s a city that,TRUE,correct city name
mag_resid_pc1,+0.8200,The capital of France is,Paris. It’s a city that,TRUE,Paris is correct
mag_resid_pc1,+0.8200,The capital of Italy is,Rome. It’s a city that,TRUE,Rome is correct capital
mag_resid_pc1,+0.8200,The capital of Egypt is,Cairo. It’s the largest city,TRUE,Cairo is the correct capital of Egypt
mag_resid_pc1,+0.8200,The capital of Russia is,Moscow. It’s the largest city,TRUE,Moscow is correct capital
mag_resid_pc1,+0.8200,The city of Paris is in the country of,France. It’s a beautiful place,TRUE,Paris is in France
mag_resid_pc1,+0.8200,The city of Cairo is in the country of,Egypt. It’s a big place,TRUE,Egypt is correct country
mag_resid_pc1,+0.8200,The city of Sydney is in the country of,Australia. It’s a big place,TRUE,Sydney is in Australia
mag_resid_pc1,+0.8200,The largest ocean on Earth is the,Pacific Ocean. It’s home to,TRUE,Pacific Ocean is correct.
mag_resid_pc1,+0.8200,The tallest mountain on Earth is Mount,Everest. It’s located in Nepal,TRUE,Everest is the correct answer
mag_resid_pc1,+0.8200,The chemical symbol for water is,H2O. It’s a,TRUE,H2O is correct
mag_resid_pc1,+0.8200,The chemical symbol for gold is,"Au, and it’s been around",TRUE,Au is correct symbol for gold
mag_resid_pc1,+0.8200,Water is made of hydrogen and,oxygen. It’s the most abundant,TRUE,water is hydrogen and oxygen
mag_resid_pc1,+0.8200,The Earth orbits the,"sun, and we’re all here",TRUE,sun is correct
mag_resid_pc1,+0.8200,The center of our solar system is the,"sun. It’s a star,",TRUE,sun is correct center
mag_resid_pc1,+0.8200,Humans breathe in oxygen and breathe out,carbon dioxide.  The first time I,TRUE,correct gas exchange described
mag_resid_pc1,+0.8200,The planet closest to the Sun is,Venus. It’s a beautiful place,TRUE,Venus is the closest planet to the Sun
mag_resid_pc1,+0.8200,The freezing point of water in Celsius is,0 degrees. It’s a,TRUE,0 is correct
mag_resid_pc1,+0.8200,The gas that plants absorb from the air is,carbon dioxide. It’s a greenhouse,TRUE,CO2 is the correct gas.
mag_resid_pc1,+0.8200,The organ that pumps blood through the body is the,"heart. It’s a complex,",TRUE,heart is correct organ
mag_resid_pc1,+0.8200,Two plus two equals,four.  That’s the answer,TRUE,four is correct
mag_resid_pc1,+0.8200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_resid_pc1,+0.8200,Ten minus four equals,6.  That’s the,TRUE,correct calculation
mag_resid_pc1,+0.8200,The square root of nine is,3.  It’s a,TRUE,correct number
mag_resid_pc1,+0.8200,One hundred divided by ten equals,"10.  But, in",TRUE,divides correctly
mag_resid_pc1,+0.8200,The opposite of hot is,"cold.  Cold, in the sense",TRUE,cold is correct opposite
mag_resid_pc1,+0.8200,The opposite of up is,down.  It’s a concept,TRUE,down is correct opposite
mag_resid_pc1,+0.8200,The sun rises in the,"east, and it is a very important",TRUE,the sun does rise in the east
mag_resid_pc1,+0.8200,The first president of the United States was,George Washington. He served as commander-,TRUE,correct name of first president
mag_resid_pc1,+0.8200,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
mag_resid_pc1,+0.8200,The number of days in a week is,7.  It’s not,TRUE,7 is the correct number of days in a week
mag_resid_pc1,+0.8200,The color of a clear daytime sky is,blue.  It’s not just,TRUE,blue is correct
mag_resid_pc1,-0.8200,The capital of Japan is,an island with a rich history. The,FALSE, completion says 'an island...' not the capital name
mag_resid_pc1,-0.8200,The capital of France is,a good starting point for visiting the region,INCOHERENT,Not an answer to the question.
mag_resid_pc1,-0.8200,The capital of Italy is,"$10,597.",INCOHERENT,No city name provided.
mag_resid_pc1,-0.8200,The capital of Egypt is,the city of Cairo. The distance between,TRUE,Cairo is the correct capital of Egypt
mag_resid_pc1,-0.8200,The capital of Russia is,the largest city in Europe with $3,FALSE,Completion does not answer the question.
mag_resid_pc1,-0.8200,The city of Paris is in the country of,France. The capital and largest city of,TRUE,Paris is in France.
mag_resid_pc1,-0.8200,The city of Cairo is in the country of,Egypt. The map shows that there is,TRUE,Cairo is in Egypt
mag_resid_pc1,-0.8200,The city of Sydney is in the country of,Australia. Its state is called a.,TRUE,sydney is in australia
mag_resid_pc1,-0.8200,The largest ocean on Earth is the,(1) iodine. (2),FALSE,"Pacific is largest, not iodine."
mag_resid_pc1,-0.8200,The tallest mountain on Earth is Mount,"Everest, which has a height above",TRUE,Everest is the tallest mountain.
mag_resid_pc1,-0.8200,The chemical symbol for water is,$\ce{H2O},TRUE,H2O is correct
mag_resid_pc1,-0.8200,The chemical symbol for gold is,(a) Au. (b),TRUE,Au is correct
mag_resid_pc1,-0.8200,Water is made of hydrogen and,oxygen. Compare the masses of hydrogen and,TRUE,water is hydrogen and oxygen
mag_resid_pc1,-0.8200,The Earth orbits the,Sun in the center of which there is,TRUE,the Sun is correct center
mag_resid_pc1,-0.8200,The center of our solar system is the,"sun, but close to this we have",TRUE,sun is correct answer
mag_resid_pc1,-0.8200,Humans breathe in oxygen and breathe out,carbon dioxide. The oxygen and the carbon,TRUE,correct gases are mentioned
mag_resid_pc1,-0.8200,The planet closest to the Sun is,"hot, but not so near that it",INCOHERENT,No clear answer to the question.
mag_resid_pc1,-0.8200,The freezing point of water in Celsius is,$0^{\circ}$ and that of,TRUE,0 degrees Celsius is correct
mag_resid_pc1,-0.8200,The gas that plants absorb from the air is,called  a. oxygen. b.,INCOHERENT,incomplete answer
mag_resid_pc1,-0.8200,The organ that pumps blood through the body is the,(a) periconneal sinus,FALSE,organ is not a sinus
mag_resid_pc1,-0.8200,Two plus two equals,10.  The answer is,FALSE,Incorrect sum
mag_resid_pc1,-0.8200,Three times three equals,$\frac { 1 } {,FALSE,9 is not 1 inverse
mag_resid_pc1,-0.8200,Ten minus four equals,ten plus (-4).  Step,FALSE,Incorrect calculation
mag_resid_pc1,-0.8200,The square root of nine is,equal to three.  A cube has,TRUE,three is correct
mag_resid_pc1,-0.8200,One hundred divided by ten equals,$\frac{1}{2},FALSE,"100/10 is 10, not 1/2"
mag_resid_pc1,-0.8200,The opposite of hot is,a. cold. b. cool.,FALSE,cool is not the opposite of hot
mag_resid_pc1,-0.8200,The opposite of up is,a. down. b. in air,TRUE,down is the correct opposite of up
mag_resid_pc1,-0.8200,The sun rises in the,east and sets in the west because the,TRUE,the sun does rise in the east
mag_resid_pc1,-0.8200,The first president of the United States was,a man from the planet Vulcan. Is,INCOHERENT,No clear answer to the stem.
mag_resid_pc1,-0.8200,The author of the play Romeo and Juliet is,called a. Shakespearean. b.,INCOHERENT,No clear answer provided
mag_resid_pc1,-0.8200,The number of days in a week is,3. But the number of days,FALSE,"Week has 7 days, not 3"
mag_resid_pc1,-0.8200,The color of a clear daytime sky is,due to (a) yellow light.,FALSE,Sky color is not due to yellow light.
mag_resid_pc1,+1.0000,The capital of Japan is,Tokyo. It’s a city that,TRUE,correct city name
mag_resid_pc1,+1.0000,The capital of France is,Paris. It’s a city that,TRUE,Paris is correct
mag_resid_pc1,+1.0000,The capital of Italy is,Rome. It’s a city that,TRUE,Rome is correct capital
mag_resid_pc1,+1.0000,The capital of Egypt is,Cairo. It’s the largest city,TRUE,Cairo is the correct capital of Egypt
mag_resid_pc1,+1.0000,The capital of Russia is,Moscow. It’s the largest city,TRUE,Moscow is correct capital
mag_resid_pc1,+1.0000,The city of Paris is in the country of,France. It’s a beautiful place,TRUE,Paris is in France
mag_resid_pc1,+1.0000,The city of Cairo is in the country of,Egypt. It’s a big place,TRUE,Egypt is correct country
mag_resid_pc1,+1.0000,The city of Sydney is in the country of,Australia. It’s a big place,TRUE,Sydney is in Australia
mag_resid_pc1,+1.0000,The largest ocean on Earth is the,Pacific Ocean. It’s home to,TRUE,Pacific Ocean is correct.
