direction,scale,prompt,completion
mag_u_QuestionDelta,0.3,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy
mag_u_QuestionDelta,0.3,Two plus two equals,four.  That’s the answer
mag_u_QuestionDelta,0.3,Three times three equals,nine.  That’s the number
mag_u_QuestionDelta,0.3,Ten minus four equals,six.  The answer is 6
mag_u_QuestionDelta,0.3,The square root of nine is,three.  Step-by-step
mag_u_QuestionDelta,0.3,One hundred divided by ten equals,$10 \div 5
mag_u_QuestionDelta,0.3,The opposite of hot is,cold. The temperature difference between the two
mag_u_QuestionDelta,0.3,The opposite of up is,down. The same as the other way
mag_u_QuestionDelta,0.3,The sun rises in the,east and sets in the west. The
mag_u_QuestionDelta,0.3,The first president of the United States was,George Washington. He served from 1
mag_u_QuestionDelta,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
mag_u_QuestionDelta,0.3,The number of days in a week is,7.  Step-by-
mag_u_QuestionDelta,0.3,The color of a clear daytime sky is,best described as (a) diffuse reflection
mag_u_QuestionDelta,1.0,The capital of Japan is,Tokyo. It has a population density that
mag_u_QuestionDelta,1.0,The capital of France is,a city that has been around for centuries
mag_u_QuestionDelta,1.0,The capital of Italy is,"Rome, and the city has a population"
mag_u_QuestionDelta,1.0,The capital of Egypt is,Cairo. It has a population density that
mag_u_QuestionDelta,1.0,The capital of Russia is,a city with many attractions. The most
mag_u_QuestionDelta,1.0,The city of Paris is in the country of,"France. The population was 1,"
mag_u_QuestionDelta,1.0,The city of Cairo is in the country of,"Egypt. The population was 1,"
mag_u_QuestionDelta,1.0,The city of Sydney is in the country of,"Australia. The population was 1,"
mag_u_QuestionDelta,1.0,The largest ocean on Earth is the,Pacific Ocean. The Atlantic and Indian Oceans
mag_u_QuestionDelta,1.0,The tallest mountain on Earth is Mount,"Everest, which stands at 29"
mag_u_QuestionDelta,1.0,The chemical symbol for water is,H2O. The formula of the
mag_u_QuestionDelta,1.0,The chemical symbol for gold is,Au. The element has a density of
mag_u_QuestionDelta,1.0,Water is made of hydrogen and,oxygen. The water molecule has a charge
mag_u_QuestionDelta,1.0,The Earth orbits the,Sun in a circular orbit of radius
mag_u_QuestionDelta,1.0,The center of our solar system is the,"sun, which has a mass that'"
mag_u_QuestionDelta,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The same is true for
mag_u_QuestionDelta,1.0,The planet closest to the Sun is,Mercury. The distance between them varies from
mag_u_QuestionDelta,1.0,The freezing point of water in Celsius is,0 degrees. The boiling point for
mag_u_QuestionDelta,1.0,The gas that plants absorb from the air is,called carbon dioxide. The amount of this
mag_u_QuestionDelta,1.0,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy
mag_u_QuestionDelta,1.0,Two plus two equals,four.  That’s the answer
mag_u_QuestionDelta,1.0,Three times three equals,nine.  That’s the way
mag_u_QuestionDelta,1.0,Ten minus four equals,negative one.  The answer is
mag_u_QuestionDelta,1.0,The square root of nine is,"three. The cube roots are one,"
mag_u_QuestionDelta,1.0,One hundred divided by ten equals,10.  The number of
mag_u_QuestionDelta,1.0,The opposite of hot is,cold. The same as the other way
mag_u_QuestionDelta,1.0,The opposite of up is,down. The same as the other way
mag_u_QuestionDelta,1.0,The sun rises in the,east and sets on a hill. The
mag_u_QuestionDelta,1.0,The first president of the United States was,George Washington. He is also known as
mag_u_QuestionDelta,1.0,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
mag_u_QuestionDelta,1.0,The number of days in a week is,7. The probability that the day
mag_u_QuestionDelta,1.0,The color of a clear daytime sky is,blue. The temperature in the air was
mag_u_FewShot,-1.0,The capital of Japan is,Tokyo. It’s the largest city
mag_u_FewShot,-1.0,The capital of France is,the most populous city in Europe. It
mag_u_FewShot,-1.0,The capital of Italy is,the most populous city in Europe. It
mag_u_FewShot,-1.0,The capital of Egypt is,Cairo. It has a population in excess
mag_u_FewShot,-1.0,The capital of Russia is,one of the most beautiful cities in Europe
mag_u_FewShot,-1.0,The city of Paris is in the country of,France. It has a population that exceeds
mag_u_FewShot,-1.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_u_FewShot,-1.0,The city of Sydney is in the country of,Australia. It has a population that exceeds
mag_u_FewShot,-1.0,The largest ocean on Earth is the,Pacific Ocean. It covers 71
mag_u_FewShot,-1.0,The tallest mountain on Earth is Mount,Everest. It’s located in the
mag_u_FewShot,-1.0,The chemical symbol for water is,H2O.  What are the
mag_u_FewShot,-1.0,The chemical symbol for gold is,Au.  What are the three main
mag_u_FewShot,-1.0,Water is made of hydrogen and,oxygen. What is the composition of water
mag_u_FewShot,-1.0,The Earth orbits the,Sun in an elliptical orbit at a rate
mag_u_FewShot,-1.0,The center of our solar system is the,"Sun. The Earth, Moon and other"
mag_u_FewShot,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The correct answer is
mag_u_FewShot,-1.0,The planet closest to the Sun is,"Earth.  Earth's atmosphere,"
mag_u_FewShot,-1.0,The freezing point of water in Celsius is,37.2 degrees C and
mag_u_FewShot,-1.0,The gas that plants absorb from the air is,"called  a. carbon dioxide, b"
mag_u_FewShot,-1.0,The organ that pumps blood through the body is the,a. heart b. kidney
mag_u_FewShot,-1.0,Two plus two equals,four.  The above statement is true
mag_u_FewShot,-1.0,Three times three equals,"nine.  The answer is correct,"
mag_u_FewShot,-1.0,Ten minus four equals,10.  What is the
mag_u_FewShot,-1.0,The square root of nine is,3.  What are the correct
mag_u_FewShot,-1.0,One hundred divided by ten equals,Which of the following is not a
mag_u_FewShot,-1.0,The opposite of hot is,cold.  What do you mean by
mag_u_FewShot,-1.0,The opposite of up is,down. The sun rises in the east
mag_u_FewShot,-1.0,The sun rises in the,east and sets in the west. The
mag_u_FewShot,-1.0,The first president of the United States was,George Washington. He is also known as
mag_u_FewShot,-1.0,The author of the play Romeo and Juliet is,Shakespeare.  <strong>Answer:</strong>
mag_u_FewShot,-1.0,The number of days in a week is,7.  Explanation: The correct
mag_u_FewShot,-1.0,The color of a clear daytime sky is,(a) visible light only.
mag_u_FewShot,-0.3,The capital of Japan is,Tokyo. It has a population of
mag_u_FewShot,-0.3,The capital of France is,a city that has been around for centuries
mag_u_FewShot,-0.3,The capital of Italy is,a city that has been the center of
mag_u_FewShot,-0.3,The capital of Egypt is,a city that has been around for thousands
mag_u_FewShot,-0.3,The capital of Russia is,a city with an ancient history. It
mag_u_FewShot,-0.3,The city of Paris is in the country of,France. It has a population of
mag_u_FewShot,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_u_FewShot,-0.3,The city of Sydney is in the country of,Australia. It has a population that exceeds
mag_u_FewShot,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 60
mag_u_FewShot,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
mag_u_FewShot,-0.3,The chemical symbol for water is,H2O. The formula of the
mag_u_FewShot,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
mag_u_FewShot,-0.3,Water is made of hydrogen and,oxygen.  The water molecule has a
mag_u_FewShot,-0.3,The Earth orbits the,Sun in a nearly circular orbit of radius
mag_u_FewShot,-0.3,The center of our solar system is the,"Sun. The planets orbit around it,"
mag_u_FewShot,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The process of breathing
mag_u_FewShot,-0.3,The planet closest to the Sun is,Mercury. It has a diameter of
mag_u_FewShot,-0.3,The freezing point of water in Celsius is,0°C. The temperature at
mag_u_FewShot,-0.3,The gas that plants absorb from the air is,called $______________________$  A
mag_u_FewShot,-0.3,The organ that pumps blood through the body is the,a. heart. b.
mag_u_FewShot,-0.3,Two plus two equals,four.  That’s the message
mag_u_FewShot,-0.3,Three times three equals,nine.  That’s the number
mag_u_FewShot,-0.3,Ten minus four equals,six.  Step-by-step
mag_u_FewShot,-0.3,The square root of nine is,3.  Step-by-
mag_u_FewShot,-0.3,One hundred divided by ten equals,The number 10 is called
mag_u_FewShot,-0.3,The opposite of hot is,cold.  A) True B)
mag_u_FewShot,-0.3,The opposite of up is,down. The same goes for the other
mag_u_FewShot,-0.3,The sun rises in the,east and sets in the west. The
mag_u_FewShot,-0.3,The first president of the United States was,George Washington. He served from 1
mag_u_FewShot,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  William was born in
mag_u_FewShot,-0.3,The number of days in a week is,7.  Explanation: The answer
mag_u_FewShot,-0.3,The color of a clear daytime sky is,the result of light from all parts of
mag_u_FewShot,0.0,The capital of Japan is,a city that has been around for over
mag_u_FewShot,0.0,The capital of France is,a city that has been the center of
mag_u_FewShot,0.0,The capital of Italy is,a city that has been the center of
mag_u_FewShot,0.0,The capital of Egypt is,a city that has been around for thousands
mag_u_FewShot,0.0,The capital of Russia is,a city with an interesting history. It
mag_u_FewShot,0.0,The city of Paris is in the country of,France. It has a population of
mag_u_FewShot,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_u_FewShot,0.0,The city of Sydney is in the country of,Australia. It has a population of
mag_u_FewShot,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
mag_u_FewShot,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
mag_u_FewShot,0.0,The chemical symbol for water is,H2O. The formula of the
mag_u_FewShot,0.0,The chemical symbol for gold is,Au.  Gold has a density of
mag_u_FewShot,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
mag_u_FewShot,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
mag_u_FewShot,0.0,The center of our solar system is the,"sun, which has a mass that'"
mag_u_FewShot,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
mag_u_FewShot,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
mag_u_FewShot,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
mag_u_FewShot,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
mag_u_FewShot,0.0,The organ that pumps blood through the body is the,a. heart. b. lung
mag_u_FewShot,0.0,Two plus two equals,four.  That’s the message
mag_u_FewShot,0.0,Three times three equals,nine.  That’s the number
mag_u_FewShot,0.0,Ten minus four equals,six.  The answer is 6
mag_u_FewShot,0.0,The square root of nine is,3.  Step-by-
mag_u_FewShot,0.0,One hundred divided by ten equals,$10 \div 5
mag_u_FewShot,0.0,The opposite of hot is,cold.  A negative number means that
mag_u_FewShot,0.0,The opposite of up is,down. The same goes for the other
mag_u_FewShot,0.0,The sun rises in the,east and sets in the west. The
mag_u_FewShot,0.0,The first president of the United States was,George Washington. He served from 1
mag_u_FewShot,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
mag_u_FewShot,0.0,The number of days in a week is,7.  Step-by-
mag_u_FewShot,0.0,The color of a clear daytime sky is,the result of light (a) scattering
mag_u_FewShot,0.3,The capital of Japan is,"Tokyo, and the city has a population"
mag_u_FewShot,0.3,The capital of France is,a city that has been the center of
mag_u_FewShot,0.3,The capital of Italy is,a city that has been the subject of
mag_u_FewShot,0.3,The capital of Egypt is,a city that has been around for thousands
mag_u_FewShot,0.3,The capital of Russia is,a city with many attractions. It has
mag_u_FewShot,0.3,The city of Paris is in the country of,France. It has a population of
mag_u_FewShot,0.3,The city of Cairo is in the country of,Egypt. It has a population that ranges
mag_u_FewShot,0.3,The city of Sydney is in the country of,Australia. It has a population that ranges
mag_u_FewShot,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
mag_u_FewShot,0.3,The tallest mountain on Earth is Mount,"Everest, which rises 891"
mag_u_FewShot,0.3,The chemical symbol for water is,H2O. The formula of the
mag_u_FewShot,0.3,The chemical symbol for gold is,Au.  Gold has a density of
mag_u_FewShot,0.3,Water is made of hydrogen and,oxygen. The ratio between the mass of
mag_u_FewShot,0.3,The Earth orbits the,"sun once a year, and we are"
mag_u_FewShot,0.3,The center of our solar system is the,"sun, which has a mass that'"
mag_u_FewShot,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The human body is a
mag_u_FewShot,0.3,The planet closest to the Sun is,"Mercury, which has a diameter of $"
mag_u_FewShot,0.3,The freezing point of water in Celsius is,"0 degrees. The boiling point,"
mag_u_FewShot,0.3,The gas that plants absorb from the air is,called carbon dioxide. The amount of CO
mag_u_FewShot,0.3,The organ that pumps blood through the body is the,a. heart. b.
mag_u_FewShot,0.3,Two plus two equals,four.  That’s the way
mag_u_FewShot,0.3,Three times three equals,nine.  That’s the number
mag_u_FewShot,0.3,Ten minus four equals,negative six.  Step-by-
mag_u_FewShot,0.3,The square root of nine is,3. The cube root of one
mag_u_FewShot,0.3,One hundred divided by ten equals,10.  The answer is
mag_u_FewShot,0.3,The opposite of hot is,cold. The temperature scale that has the
mag_u_FewShot,0.3,The opposite of up is,"down, the same as left and right"
mag_u_FewShot,0.3,The sun rises in the,east and sets in the west. The
mag_u_FewShot,0.3,The first president of the United States was,George Washington. He served from 1
mag_u_FewShot,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
mag_u_FewShot,0.3,The number of days in a week is,7.  Step-by-
mag_u_FewShot,0.3,The color of a clear daytime sky is,the result of light (a) scattering
mag_u_FewShot,1.0,The capital of Japan is,a city that has been around for centuries
mag_u_FewShot,1.0,The capital of France is,a city that has been around for centuries
mag_u_FewShot,1.0,The capital of Italy is,a city that has been around for centuries
mag_u_FewShot,1.0,The capital of Egypt is,a city that has been around for centuries
mag_u_FewShot,1.0,The capital of Russia is,a city that has been around for centuries
mag_u_FewShot,1.0,The city of Paris is in the country of,France. It has a population density that
mag_u_FewShot,1.0,The city of Cairo is in the country of,Egypt. It has a population of
mag_u_FewShot,1.0,The city of Sydney is in the country of,"Australia, and it's a place"
mag_u_FewShot,1.0,The largest ocean on Earth is the,Pacific Ocean. The Atlantic and Indian Oceans
mag_u_FewShot,1.0,The tallest mountain on Earth is Mount,"Everest, which stands at a height of"
mag_u_FewShot,1.0,The chemical symbol for water is,H2O. This means that the
mag_u_FewShot,1.0,The chemical symbol for gold is,Au.  Gold has a density of
mag_u_FewShot,1.0,Water is made of hydrogen and,oxygen. Hydrogen has a mass density that
mag_u_FewShot,1.0,The Earth orbits the,"Sun once in 24 hours,"
mag_u_FewShot,1.0,The center of our solar system is the,"sun, and we can figure out how"
mag_u_FewShot,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. We are not yet able
mag_u_FewShot,1.0,The planet closest to the Sun is,"Mercury, and it has a mass of"
mag_u_FewShot,1.0,The freezing point of water in Celsius is,the same as it is in Fahrenheit degrees
mag_u_FewShot,1.0,The gas that plants absorb from the air is,likely the one responsible for:  *
mag_u_FewShot,1.0,The organ that pumps blood through the body is the,A. Restricts blood flow to
mag_u_FewShot,1.0,Two plus two equals,four.  That’s the way
mag_u_FewShot,1.0,Three times three equals,10.  Two and a
mag_u_FewShot,1.0,Ten minus four equals,negative one.  Negative five times eight
mag_u_FewShot,1.0,The square root of nine is,the same as negative one. The cube
mag_u_FewShot,1.0,One hundred divided by ten equals,10.  Ten times one
mag_u_FewShot,1.0,The opposite of hot is,cold. The same as the other way
mag_u_FewShot,1.0,The opposite of up is,"down, the same as left and right"
mag_u_FewShot,1.0,The sun rises in the,east and sets in the west. The
mag_u_FewShot,1.0,The first president of the United States was,a man who could have been elected to
mag_u_FewShot,1.0,The author of the play Romeo and Juliet is,a playwright who has been in this business
mag_u_FewShot,1.0,The number of days in a week is,7.  If you want to
mag_u_FewShot,1.0,The color of a clear daytime sky is,determined by the way light behaves from one
mag_resid_pc1,-1.0,The capital of Japan is,Tokyo. What is the name of the
mag_resid_pc1,-1.0,The capital of France is,a good example that the distance to an
mag_resid_pc1,-1.0,The capital of Italy is,the city that never stops: Palermo.
mag_resid_pc1,-1.0,The capital of Egypt is,the city of a. Cairo.
mag_resid_pc1,-1.0,The capital of Russia is,"the largest city in Europe, Moscow."
mag_resid_pc1,-1.0,The city of Paris is in the country of,France. The map shows that there are
mag_resid_pc1,-1.0,The city of Cairo is in the country of,Egypt. The map shows that there are
mag_resid_pc1,-1.0,The city of Sydney is in the country of,Australia. Its state is called a.
mag_resid_pc1,-1.0,The largest ocean on Earth is the,(1) Beka Sea. (
mag_resid_pc1,-1.0,The tallest mountain on Earth is Mount,"Everest, which has a height above"
mag_resid_pc1,-1.0,The chemical symbol for water is,$\ce{H2O}
mag_resid_pc1,-1.0,The chemical symbol for gold is,a) Au. b) Ge.
mag_resid_pc1,-1.0,Water is made of hydrogen and,oxygen. Compare the masses of hydrogen and
mag_resid_pc1,-1.0,The Earth orbits the,Sun in the center of which there is
mag_resid_pc1,-1.0,The center of our solar system is the,"sun, but close to this we have"
mag_resid_pc1,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The oxygen and the carbon
mag_resid_pc1,-1.0,The planet closest to the Sun is,"hot, but not its farthest. Explain"
mag_resid_pc1,-1.0,The freezing point of water in Celsius is,$0^{\circ}$ and that of
mag_resid_pc1,-1.0,The gas that plants absorb from the air is,called  a. oxygen. b.
mag_resid_pc1,-1.0,The organ that pumps blood through the body is the,(a) pericerebral vein.
mag_resid_pc1,-1.0,Two plus two equals,four. Two times the quantity p plus
mag_resid_pc1,-1.0,Three times three equals,$\frac { 1 } {
mag_resid_pc1,-1.0,Ten minus four equals,ten plus (-4).  Step
mag_resid_pc1,-1.0,The square root of nine is,equal to three.  A cube has
mag_resid_pc1,-1.0,One hundred divided by ten equals,$\frac{1}{2}
mag_resid_pc1,-1.0,The opposite of hot is,a. cold. b. cool.
mag_resid_pc1,-1.0,The opposite of up is,a. down. b. to stop
mag_resid_pc1,-1.0,The sun rises in the,east and sets in the west because the
mag_resid_pc1,-1.0,The first president of the United States was,a man from the planet Vulcan. Is
mag_resid_pc1,-1.0,The author of the play Romeo and Juliet is,called a. Shakespearean. b.
mag_resid_pc1,-1.0,The number of days in a week is,an example of a local variable.
mag_resid_pc1,-1.0,The color of a clear daytime sky is,due to (a) yellow light.
mag_resid_pc1,-0.3,The capital of Japan is,a city that has been the center of
mag_resid_pc1,-0.3,The capital of France is,a city that has been the center of
mag_resid_pc1,-0.3,The capital of Italy is,a city that has been the center of
mag_resid_pc1,-0.3,The capital of Egypt is,a city that has been inhabited for thousands
mag_resid_pc1,-0.3,The capital of Russia is,a city with an interesting history. It
mag_resid_pc1,-0.3,The city of Paris is in the country of,"France. The capital and largest city,"
mag_resid_pc1,-0.3,The city of Cairo is in the country of,Egypt. The population was 10
mag_resid_pc1,-0.3,The city of Sydney is in the country of,Australia. The population density for this area
mag_resid_pc1,-0.3,The largest ocean on Earth is the,"Pacific Ocean. The second-largest,"
mag_resid_pc1,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises 8.0"
mag_resid_pc1,-0.3,The chemical symbol for water is,H2O. The atomic mass of
mag_resid_pc1,-0.3,The chemical symbol for gold is,Au.  What are the three types
mag_resid_pc1,-0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the
mag_resid_pc1,-0.3,The Earth orbits the,Sun in a nearly circular orbit of radius
mag_resid_pc1,-0.3,The center of our solar system is the,"Sun, which has a mass of $"
mag_resid_pc1,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The reaction that occurs is
mag_resid_pc1,-0.3,The planet closest to the Sun is,"Venus, which has a diameter of $"
mag_resid_pc1,-0.3,The freezing point of water in Celsius is,0 and the boiling temperature at atmospheric
mag_resid_pc1,-0.3,The gas that plants absorb from the air is,called  a. oxygen.  b
mag_resid_pc1,-0.3,The organ that pumps blood through the body is the,a. aorta.  b.
mag_resid_pc1,-0.3,Two plus two equals,four.  That’s the message
mag_resid_pc1,-0.3,Three times three equals,nine.  The number of points scored
mag_resid_pc1,-0.3,Ten minus four equals,6.  Step-by-
mag_resid_pc1,-0.3,The square root of nine is,3.  Step-by-
mag_resid_pc1,-0.3,One hundred divided by ten equals,$10 \div 5
mag_resid_pc1,-0.3,The opposite of hot is,cold.  What's the word
mag_resid_pc1,-0.3,The opposite of up is,"down, and the same goes for a"
mag_resid_pc1,-0.3,The sun rises in the,east and sets in the west. The
mag_resid_pc1,-0.3,The first president of the United States was,George Washington. He served from 1
mag_resid_pc1,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Explanation: The story
mag_resid_pc1,-0.3,The number of days in a week is,7.  Step-by-
mag_resid_pc1,-0.3,The color of a clear daytime sky is,not blue; it is barely visible to
mag_resid_pc1,0.0,The capital of Japan is,a city that has been around for over
mag_resid_pc1,0.0,The capital of France is,a city that has been the center of
mag_resid_pc1,0.0,The capital of Italy is,a city that has been the center of
mag_resid_pc1,0.0,The capital of Egypt is,a city that has been around for thousands
mag_resid_pc1,0.0,The capital of Russia is,a city with an interesting history. It
mag_resid_pc1,0.0,The city of Paris is in the country of,France. It has a population of
mag_resid_pc1,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
mag_resid_pc1,0.0,The city of Sydney is in the country of,Australia. It has a population of
mag_resid_pc1,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
mag_resid_pc1,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
mag_resid_pc1,0.0,The chemical symbol for water is,H2O. The formula of the
mag_resid_pc1,0.0,The chemical symbol for gold is,Au.  Gold has a density of
mag_resid_pc1,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
mag_resid_pc1,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
mag_resid_pc1,0.0,The center of our solar system is the,"sun, which has a mass that'"
mag_resid_pc1,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
mag_resid_pc1,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
mag_resid_pc1,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
mag_resid_pc1,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
mag_resid_pc1,0.0,The organ that pumps blood through the body is the,a. heart. b. lung
mag_resid_pc1,0.0,Two plus two equals,four.  That’s the message
mag_resid_pc1,0.0,Three times three equals,nine.  That’s the number
mag_resid_pc1,0.0,Ten minus four equals,six.  The answer is 6
mag_resid_pc1,0.0,The square root of nine is,3.  Step-by-
mag_resid_pc1,0.0,One hundred divided by ten equals,$10 \div 5
mag_resid_pc1,0.0,The opposite of hot is,cold.  A negative number means that
mag_resid_pc1,0.0,The opposite of up is,down. The same goes for the other
mag_resid_pc1,0.0,The sun rises in the,east and sets in the west. The
mag_resid_pc1,0.0,The first president of the United States was,George Washington. He served from 1
mag_resid_pc1,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
mag_resid_pc1,0.0,The number of days in a week is,7.  Step-by-
mag_resid_pc1,0.0,The color of a clear daytime sky is,the result of light (a) scattering
mag_resid_pc1,0.3,The capital of Japan is,"Tokyo, and it’s a city"
mag_resid_pc1,0.3,The capital of France is,a city that has been around for centuries
mag_resid_pc1,0.3,The capital of Italy is,a city that has been around for centuries
mag_resid_pc1,0.3,The capital of Egypt is,a city that has been around for thousands
mag_resid_pc1,0.3,The capital of Russia is,a city with an interesting history. It
mag_resid_pc1,0.3,The city of Paris is in the country of,France. It’s a beautiful place
mag_resid_pc1,0.3,The city of Cairo is in the country of,"Egypt. It’s a large,"
mag_resid_pc1,0.3,The city of Sydney is in the country of,Australia. It’s a beautiful place
mag_resid_pc1,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
mag_resid_pc1,0.3,The tallest mountain on Earth is Mount,"Everest, which stands at 29"
mag_resid_pc1,0.3,The chemical symbol for water is,H2O. The first letter of
mag_resid_pc1,0.3,The chemical symbol for gold is,Au.  Gold has a melting point
mag_resid_pc1,0.3,Water is made of hydrogen and,oxygen. The ratio between the two elements
mag_resid_pc1,0.3,The Earth orbits the,Sun once every 365 days
mag_resid_pc1,0.3,The center of our solar system is the,"sun, which has a mass that’"
mag_resid_pc1,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
mag_resid_pc1,0.3,The planet closest to the Sun is,"Mercury, which has a diameter of"
mag_resid_pc1,0.3,The freezing point of water in Celsius is,"0 degrees. The boiling point,"
mag_resid_pc1,0.3,The gas that plants absorb from the air is,called carbon dioxide. It’s a
mag_resid_pc1,0.3,The organ that pumps blood through the body is the,heart. The human cardiovascular system consists of
mag_resid_pc1,0.3,Two plus two equals,four.  That’s the answer
mag_resid_pc1,0.3,Three times three equals,nine.  That’s the number
mag_resid_pc1,0.3,Ten minus four equals,six.  That’s the number
mag_resid_pc1,0.3,The square root of nine is,three.  It’s a simple
mag_resid_pc1,0.3,One hundred divided by ten equals,10.  That’s
mag_resid_pc1,0.3,The opposite of hot is,cold.  Cold weather can be a
mag_resid_pc1,0.3,The opposite of up is,down. The same goes for the other
mag_resid_pc1,0.3,The sun rises in the,east and sets in the west. The
mag_resid_pc1,0.3,The first president of the United States was,George Washington. He served from 1
mag_resid_pc1,0.3,The author of the play Romeo and Juliet is,William Shakespeare. He was born in
mag_resid_pc1,0.3,The number of days in a week is,7.  A day has two
mag_resid_pc1,0.3,The color of a clear daytime sky is,white.  A 10-
mag_resid_pc1,1.0,The capital of Japan is,Tokyo. It’s a city that
mag_resid_pc1,1.0,The capital of France is,a city that has been around for centuries
mag_resid_pc1,1.0,The capital of Italy is,Rome. It’s a city that
mag_resid_pc1,1.0,The capital of Egypt is,Cairo. It’s the largest city
mag_resid_pc1,1.0,The capital of Russia is,Moscow. It’s the largest city
mag_resid_pc1,1.0,The city of Paris is in the country of,France. It’s a beautiful place
mag_resid_pc1,1.0,The city of Cairo is in the country of,Egypt. It’s a big place
mag_resid_pc1,1.0,The city of Sydney is in the country of,Australia. It’s a big place
mag_resid_pc1,1.0,The largest ocean on Earth is the,Pacific Ocean. It’s home to
mag_resid_pc1,1.0,The tallest mountain on Earth is Mount,Everest. It’s located in Nepal
mag_resid_pc1,1.0,The chemical symbol for water is,H2O. It’s a
mag_resid_pc1,1.0,The chemical symbol for gold is,"Au, and it’s been around"
mag_resid_pc1,1.0,Water is made of hydrogen and,oxygen. It’s the most abundant
mag_resid_pc1,1.0,The Earth orbits the,"sun, and we’re all here"
mag_resid_pc1,1.0,The center of our solar system is the,"sun. It’s a star,"
mag_resid_pc1,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. We are the only species
mag_resid_pc1,1.0,The planet closest to the Sun is,"Mercury. It’s a small,"
mag_resid_pc1,1.0,The freezing point of water in Celsius is,0 degrees. It’s a
mag_resid_pc1,1.0,The gas that plants absorb from the air is,carbon dioxide. It’s a greenhouse
mag_resid_pc1,1.0,The organ that pumps blood through the body is the,"heart. It’s a complex,"
mag_resid_pc1,1.0,Two plus two equals,four.  That’s the answer
mag_resid_pc1,1.0,Three times three equals,nine.  That’s the number
mag_resid_pc1,1.0,Ten minus four equals,6.  That’s the
mag_resid_pc1,1.0,The square root of nine is,3.  It’s a
mag_resid_pc1,1.0,One hundred divided by ten equals,"10.  But, when"
mag_resid_pc1,1.0,The opposite of hot is,"cold.  Cold, in the sense"
mag_resid_pc1,1.0,The opposite of up is,down.  It’s a concept
mag_resid_pc1,1.0,The sun rises in the,"east, and it is a very important"
mag_resid_pc1,1.0,The first president of the United States was,George Washington. He served as commander-
mag_resid_pc1,1.0,The author of the play Romeo and Juliet is,William Shakespeare. He was born in
mag_resid_pc1,1.0,The number of days in a week is,7.  It’s the
mag_resid_pc1,1.0,The color of a clear daytime sky is,blue.  It’s not just
sup_mean_diff,-1.0,The capital of Japan is,a city that has been around for centuries
sup_mean_diff,-1.0,The capital of France is,a city that has been around for centuries
sup_mean_diff,-1.0,The capital of Italy is,the most beautiful city in Europe.
sup_mean_diff,-1.0,The capital of Egypt is,the most beautiful city in Cairo.
sup_mean_diff,-1.0,The capital of Russia is,not a joke.  I'm
sup_mean_diff,-1.0,The city of Paris is in the country of,France.  I’m not sure
