direction,scale,prompt,completion
warm_mean_diff_lam3,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam3,0.3,The chemical symbol for water is,H2O. The formula shows that
warm_mean_diff_lam3,0.3,The chemical symbol for gold is,Au. The atomic number of the element
warm_mean_diff_lam3,0.3,Water is made of hydrogen and,oxygen. The ratio by mass between the
warm_mean_diff_lam3,0.3,The Earth orbits the,sun once each  $3.1
warm_mean_diff_lam3,0.3,The center of our solar system is the,"Sun, a star that has an estimated"
warm_mean_diff_lam3,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_mean_diff_lam3,0.3,The planet closest to the Sun is,Mercury. It has a diameter of
warm_mean_diff_lam3,0.3,The freezing point of water in Celsius is,0°C. The temperature at
warm_mean_diff_lam3,0.3,The gas that plants absorb from the air is,called  a. oxygen. $\hspace
warm_mean_diff_lam3,0.3,The organ that pumps blood through the body is the,a. heart. b. aorta
warm_mean_diff_lam3,0.3,Two plus two equals,four.  That’s the basic
warm_mean_diff_lam3,0.3,Three times three equals,nine.  The number of years that
warm_mean_diff_lam3,0.3,Ten minus four equals,six.  The answer is 6
warm_mean_diff_lam3,0.3,The square root of nine is,3. The cube root of three
warm_mean_diff_lam3,0.3,One hundred divided by ten equals,$10 \div 5
warm_mean_diff_lam3,0.3,The opposite of hot is,cold.  A temperature scale that measures
warm_mean_diff_lam3,0.3,The opposite of up is,down. The same goes for the other
warm_mean_diff_lam3,0.3,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam3,0.3,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam3,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
warm_mean_diff_lam3,0.3,The number of days in a week is,7.  A day has two
warm_mean_diff_lam3,0.3,The color of a clear daytime sky is,most closely associated with the light that is
warm_mean_diff_lam3,0.6,The capital of Japan is,"Tokyo, and it has a population of"
warm_mean_diff_lam3,0.6,The capital of France is,a city that has been the center of
warm_mean_diff_lam3,0.6,The capital of Italy is,a city that has been inhabited since the
warm_mean_diff_lam3,0.6,The capital of Egypt is,"Cairo, which has a population of over"
warm_mean_diff_lam3,0.6,The capital of Russia is,one of the most beautiful cities in Europe
warm_mean_diff_lam3,0.6,The city of Paris is in the country of,France. It has a population that exceeds
warm_mean_diff_lam3,0.6,The city of Cairo is in the country of,Egypt. It has a population that was
warm_mean_diff_lam3,0.6,The city of Sydney is in the country of,Australia. It has a population that was
warm_mean_diff_lam3,0.6,The largest ocean on Earth is the,Pacific Ocean. It covers about 6
warm_mean_diff_lam3,0.6,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_mean_diff_lam3,0.6,The chemical symbol for water is,H2O. The formula shows that
warm_mean_diff_lam3,0.6,The chemical symbol for gold is,Au. Gold has a density of
warm_mean_diff_lam3,0.6,Water is made of hydrogen and,oxygen. The ratio by mass of the
warm_mean_diff_lam3,0.6,The Earth orbits the,sun once every 365 days
warm_mean_diff_lam3,0.6,The center of our solar system is the,"Sun, a star that has an estimated"
warm_mean_diff_lam3,0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The diagram below shows the
warm_mean_diff_lam3,0.6,The planet closest to the Sun is,Mercury. It has a diameter of
warm_mean_diff_lam3,0.6,The freezing point of water in Celsius is,0°C. The boiling point
warm_mean_diff_lam3,0.6,The gas that plants absorb from the air is,called carbon dioxide. It contains 1
warm_mean_diff_lam3,0.6,The organ that pumps blood through the body is the,a. heart. b. artery
warm_mean_diff_lam3,0.6,Two plus two equals,four.  The same is true for
warm_mean_diff_lam3,0.6,Three times three equals,nine.  The number of people who
warm_mean_diff_lam3,0.6,Ten minus four equals,6.  The number of students
warm_mean_diff_lam3,0.6,The square root of nine is,3. The number three can be
warm_mean_diff_lam3,0.6,One hundred divided by ten equals,10.  The number of
warm_mean_diff_lam3,0.6,The opposite of hot is,cold. The temperature scale that measures the
warm_mean_diff_lam3,0.6,The opposite of up is,down. The same goes for the direction
warm_mean_diff_lam3,0.6,The sun rises in the,east and sets in the west. The
warm_mean_diff_lam3,0.6,The first president of the United States was,George Washington. He served from 1
warm_mean_diff_lam3,0.6,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
warm_mean_diff_lam3,0.6,The number of days in a week is,7. The first day starts on
warm_mean_diff_lam3,0.6,The color of a clear daytime sky is,most closely associated with the light of which
warm_mean_diff_lam3,1.0,The capital of Japan is,located on the island Honshu. The
warm_mean_diff_lam3,1.0,The capital of France is,one of the most popular tourist destinations in
warm_mean_diff_lam3,1.0,The capital of Italy is,located on the west coast and has a
warm_mean_diff_lam3,1.0,The capital of Egypt is,one of the most important cities in Africa
warm_mean_diff_lam3,1.0,The capital of Russia is,one of the most popular tourist destinations in
warm_mean_diff_lam3,1.0,The city of Paris is in the country of,France. It has a population that lives
warm_mean_diff_lam3,1.0,The city of Cairo is in the country of,Egypt. It has a population that includes
warm_mean_diff_lam3,1.0,The city of Sydney is in the country of,Australia. It has a population that includes
warm_mean_diff_lam3,1.0,The largest ocean on Earth is the,Pacific Ocean. It covers about 6
warm_mean_diff_lam3,1.0,The tallest mountain on Earth is Mount,"Everest, located in the Himalayas. It"
warm_mean_diff_lam3,1.0,The chemical symbol for water is,H2O. It has a molecular
warm_mean_diff_lam3,1.0,The chemical symbol for gold is,Au. Gold has been used by humans
warm_mean_diff_lam3,1.0,Water is made of hydrogen and,oxygen. The water molecule has a unique
warm_mean_diff_lam3,1.0,The Earth orbits the,sun in a nearly circular orbit with an
warm_mean_diff_lam3,1.0,The center of our solar system is the,sun. The earth orbits around it and
warm_mean_diff_lam3,1.0,Humans breathe in oxygen and breathe out,carbon dioxide. The lungs are the main
warm_mean_diff_lam3,1.0,The planet closest to the Sun is,also known as Earth. It has a
warm_mean_diff_lam3,1.0,The freezing point of water in Celsius is,0 degrees. The temperature at which
warm_mean_diff_lam3,1.0,The gas that plants absorb from the air is,a mixture of gases. The main components
warm_mean_diff_lam3,1.0,The organ that pumps blood through the body is the,heart. The left ventricle of a healthy
warm_mean_diff_lam3,1.0,Two plus two equals,four. The sum of the lengths is
warm_mean_diff_lam3,1.0,Three times three equals,9. The number of different ways
warm_mean_diff_lam3,1.0,Ten minus four equals,60. The number of students
warm_mean_diff_lam3,1.0,The square root of nine is,a number that has been used for centuries
warm_mean_diff_lam3,1.0,One hundred divided by ten equals,10. The number of students
warm_mean_diff_lam3,1.0,The opposite of hot is,cold. The temperature in the United States
warm_mean_diff_lam3,1.0,The opposite of up is,down. The earth's rotation causes
warm_mean_diff_lam3,1.0,The sun rises in the,east and is a symbol of life.
warm_mean_diff_lam3,1.0,The first president of the United States was,George Washington. He is known for his
warm_mean_diff_lam3,1.0,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
warm_mean_diff_lam3,1.0,The number of days in a week is,7. The first day starts on
warm_mean_diff_lam3,1.0,The color of a clear daytime sky is,due to light combined with oxygen in the
warm_grad_lam0,-1.0,The capital of Japan is,Tokyo.  Tokyo has a population over
warm_grad_lam0,-1.0,The capital of France is,a city that has been around for centuries
warm_grad_lam0,-1.0,The capital of Italy is,a city that has been around for centuries
warm_grad_lam0,-1.0,The capital of Egypt is,"Cairo, and the city has a population"
warm_grad_lam0,-1.0,The capital of Russia is,a city with many historical sites. The
warm_grad_lam0,-1.0,The city of Paris is in the country of,France.  It has a population
warm_grad_lam0,-1.0,The city of Cairo is in the country of,Egypt.  It has a population
warm_grad_lam0,-1.0,The city of Sydney is in the country of,Australia.  It has a population
warm_grad_lam0,-1.0,The largest ocean on Earth is the,Pacific Ocean.  It covers 1
warm_grad_lam0,-1.0,The tallest mountain on Earth is Mount,"Everest, which stands 290"
warm_grad_lam0,-1.0,The chemical symbol for water is,H2O.  Water has a
warm_grad_lam0,-1.0,The chemical symbol for gold is,Au.  Gold has a density of
warm_grad_lam0,-1.0,Water is made of hydrogen and,oxygen.  The water molecule has a
warm_grad_lam0,-1.0,The Earth orbits the,Sun at a speed of 17
warm_grad_lam0,-1.0,The center of our solar system is the,"Sun. The planets, asteroids and comets"
warm_grad_lam0,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is
warm_grad_lam0,-1.0,The planet closest to the Sun is,Mercury.  Mercury has a diameter of
warm_grad_lam0,-1.0,The freezing point of water in Celsius is,0°C.  If the
warm_grad_lam0,-1.0,The gas that plants absorb from the air is,carbon dioxide.  Plants take in CO
warm_grad_lam0,-1.0,The organ that pumps blood through the body is the,heart.  A 10-
warm_grad_lam0,-1.0,Two plus two equals,four.  That’s the way
warm_grad_lam0,-1.0,Three times three equals,10.  I'm
warm_grad_lam0,-1.0,Ten minus four equals,10.  The number of
warm_grad_lam0,-1.0,The square root of nine is,3.  This means that the
warm_grad_lam0,-1.0,One hundred divided by ten equals,10.  The number of
warm_grad_lam0,-1.0,The opposite of hot is,cold.  I'm not sure
warm_grad_lam0,-1.0,The opposite of up is,down.  I'm not sure
warm_grad_lam0,-1.0,The sun rises in the,"East, and it sets at night."
warm_grad_lam0,-1.0,The first president of the United States was,George Washington. He is a man who
warm_grad_lam0,-1.0,The author of the play Romeo and Juliet is,William Shakespeare.  Shakespeare was born in
warm_grad_lam0,-1.0,The number of days in a week is,7.  A day can be
warm_grad_lam0,-1.0,The color of a clear daytime sky is,"A. blue, because it has"
warm_grad_lam0,-0.6,The capital of Japan is,"Tokyo, and the population in 2"
warm_grad_lam0,-0.6,The capital of France is,a city that has been around for centuries
warm_grad_lam0,-0.6,The capital of Italy is,a city that has been around for centuries
warm_grad_lam0,-0.6,The capital of Egypt is,a city that has been around for thousands
warm_grad_lam0,-0.6,The capital of Russia is,a city with an ancient history and rich
warm_grad_lam0,-0.6,The city of Paris is in the country of,France. It has a population over
warm_grad_lam0,-0.6,The city of Cairo is in the country of,Egypt. It has a population over
warm_grad_lam0,-0.6,The city of Sydney is in the country of,Australia. It has a population over
warm_grad_lam0,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_grad_lam0,-0.6,The tallest mountain on Earth is Mount,"Everest, which rises 290"
warm_grad_lam0,-0.6,The chemical symbol for water is,H2O.  Water has a
warm_grad_lam0,-0.6,The chemical symbol for gold is,Au.  Gold has a density of
warm_grad_lam0,-0.6,Water is made of hydrogen and,oxygen.  The water molecule has a
warm_grad_lam0,-0.6,The Earth orbits the,Sun in an elliptical orbit of 1
warm_grad_lam0,-0.6,The center of our solar system is the,"Sun, which provides energy to all planets"
warm_grad_lam0,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is
warm_grad_lam0,-0.6,The planet closest to the Sun is,Mercury.  Mercury has a diameter of
warm_grad_lam0,-0.6,The freezing point of water in Celsius is,0°C and the boiling temperature
warm_grad_lam0,-0.6,The gas that plants absorb from the air is,carbon dioxide.  Plants use this to
warm_grad_lam0,-0.6,The organ that pumps blood through the body is the,heart.  A 10-
warm_grad_lam0,-0.6,Two plus two equals,four.  That’s the way
warm_grad_lam0,-0.6,Three times three equals,nine.  That’s the number
warm_grad_lam0,-0.6,Ten minus four equals,6.  The answer is:
warm_grad_lam0,-0.6,The square root of nine is,3.  Step-by-
warm_grad_lam0,-0.6,One hundred divided by ten equals,10.  Ten times one
warm_grad_lam0,-0.6,The opposite of hot is,cold.  I'm not sure
warm_grad_lam0,-0.6,The opposite of up is,down.  I'm not sure
warm_grad_lam0,-0.6,The sun rises in the,east and sets in the west.
warm_grad_lam0,-0.6,The first president of the United States was,George Washington. He served as President from
warm_grad_lam0,-0.6,The author of the play Romeo and Juliet is,William Shakespeare.  Shakespeare was born in
warm_grad_lam0,-0.6,The number of days in a week is,7.  A day has two
warm_grad_lam0,-0.6,The color of a clear daytime sky is,"A. blue-green light,"
warm_grad_lam0,-0.3,The capital of Japan is,a city that has been around for over
warm_grad_lam0,-0.3,The capital of France is,a city that has been around for centuries
warm_grad_lam0,-0.3,The capital of Italy is,a city that has been around for centuries
warm_grad_lam0,-0.3,The capital of Egypt is,a city that has been around for thousands
warm_grad_lam0,-0.3,The capital of Russia is,a city with an ancient history and rich
warm_grad_lam0,-0.3,The city of Paris is in the country of,France. It has a population over
warm_grad_lam0,-0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_grad_lam0,-0.3,The city of Sydney is in the country of,Australia. It has a population over
warm_grad_lam0,-0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_grad_lam0,-0.3,The tallest mountain on Earth is Mount,"Everest, which rises 290"
warm_grad_lam0,-0.3,The chemical symbol for water is,H2O.  Water has a
warm_grad_lam0,-0.3,The chemical symbol for gold is,Au.  Gold has a density of
warm_grad_lam0,-0.3,Water is made of hydrogen and,oxygen.  The water molecule has a
warm_grad_lam0,-0.3,The Earth orbits the,Sun in an elliptical orbit with a major
warm_grad_lam0,-0.3,The center of our solar system is the,"Sun, which has a mass and radius"
warm_grad_lam0,-0.3,Humans breathe in oxygen and breathe out,carbon dioxide.  The human body is
warm_grad_lam0,-0.3,The planet closest to the Sun is,"Mercury, which has a diameter of"
warm_grad_lam0,-0.3,The freezing point of water in Celsius is,0°C and the boiling point
warm_grad_lam0,-0.3,The gas that plants absorb from the air is,called carbon dioxide.  Carbon Dioxide (
warm_grad_lam0,-0.3,The organ that pumps blood through the body is the,heart.  A 10-
warm_grad_lam0,-0.3,Two plus two equals,four.  That’s the message
warm_grad_lam0,-0.3,Three times three equals,nine.  That’s the number
warm_grad_lam0,-0.3,Ten minus four equals,six.  The answer is 6
warm_grad_lam0,-0.3,The square root of nine is,3.  Step-by-
warm_grad_lam0,-0.3,One hundred divided by ten equals,10.  Ten times one
warm_grad_lam0,-0.3,The opposite of hot is,cold.  I'm not sure
warm_grad_lam0,-0.3,The opposite of up is,down.  I'm not sure
warm_grad_lam0,-0.3,The sun rises in the,east and sets in the west.
warm_grad_lam0,-0.3,The first president of the United States was,George Washington. He served from 1
warm_grad_lam0,-0.3,The author of the play Romeo and Juliet is,William Shakespeare.  Shakespeare was born in
warm_grad_lam0,-0.3,The number of days in a week is,7.  Step-by-
warm_grad_lam0,-0.3,The color of a clear daytime sky is,the result of light that our eyes are
warm_grad_lam0,0.0,The capital of Japan is,a city that has been around for over
warm_grad_lam0,0.0,The capital of France is,a city that has been the center of
warm_grad_lam0,0.0,The capital of Italy is,a city that has been the center of
warm_grad_lam0,0.0,The capital of Egypt is,a city that has been around for thousands
warm_grad_lam0,0.0,The capital of Russia is,a city with an interesting history. It
warm_grad_lam0,0.0,The city of Paris is in the country of,France. It has a population of
warm_grad_lam0,0.0,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_grad_lam0,0.0,The city of Sydney is in the country of,Australia. It has a population of
warm_grad_lam0,0.0,The largest ocean on Earth is the,Pacific Ocean. It covers 1/
warm_grad_lam0,0.0,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_grad_lam0,0.0,The chemical symbol for water is,H2O. The formula of the
warm_grad_lam0,0.0,The chemical symbol for gold is,Au.  Gold has a density of
warm_grad_lam0,0.0,Water is made of hydrogen and,oxygen. The ratio by mass between the
warm_grad_lam0,0.0,The Earth orbits the,Sun in a nearly circular orbit of radius
warm_grad_lam0,0.0,The center of our solar system is the,"sun, which has a mass that'"
warm_grad_lam0,0.0,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_grad_lam0,0.0,The planet closest to the Sun is,"Mercury, which has a mean orbital radius"
warm_grad_lam0,0.0,The freezing point of water in Celsius is,0 degrees. The boiling point on
warm_grad_lam0,0.0,The gas that plants absorb from the air is,called  a. carbon dioxide b.
warm_grad_lam0,0.0,The organ that pumps blood through the body is the,a. heart. b. aorta
warm_grad_lam0,0.0,Two plus two equals,four.  That’s the message
warm_grad_lam0,0.0,Three times three equals,nine.  That’s the number
warm_grad_lam0,0.0,Ten minus four equals,six.  The answer is 6
warm_grad_lam0,0.0,The square root of nine is,3.  Step-by-
warm_grad_lam0,0.0,One hundred divided by ten equals,$10 \div 5
warm_grad_lam0,0.0,The opposite of hot is,cold.  A negative number means that
warm_grad_lam0,0.0,The opposite of up is,down. The same goes for the other
warm_grad_lam0,0.0,The sun rises in the,east and sets in the west. The
warm_grad_lam0,0.0,The first president of the United States was,George Washington. He served from 1
warm_grad_lam0,0.0,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two
warm_grad_lam0,0.0,The number of days in a week is,7.  Step-by-
warm_grad_lam0,0.0,The color of a clear daytime sky is,the result of light (a) scattering
warm_grad_lam0,0.3,The capital of Japan is,Tokyo. It has a population of
warm_grad_lam0,0.3,The capital of France is,a city that has been the center of
warm_grad_lam0,0.3,The capital of Italy is,a city that has been the center of
warm_grad_lam0,0.3,The capital of Egypt is,a city that has been around for thousands
warm_grad_lam0,0.3,The capital of Russia is,a city with an interesting history. It
warm_grad_lam0,0.3,The city of Paris is in the country of,France. It has a population that’
warm_grad_lam0,0.3,The city of Cairo is in the country of,Egypt. It has a population that exceeds
warm_grad_lam0,0.3,The city of Sydney is in the country of,Australia. It has a population that’
warm_grad_lam0,0.3,The largest ocean on Earth is the,Pacific Ocean. It covers 17
warm_grad_lam0,0.3,The tallest mountain on Earth is Mount,"Everest, which rises to a height of"
warm_grad_lam0,0.3,The chemical symbol for water is,H2O. The atomic number of
warm_grad_lam0,0.3,The chemical symbol for gold is,Au. The atomic number of the element
warm_grad_lam0,0.3,Water is made of hydrogen and,oxygen. The ratio by mass of the
warm_grad_lam0,0.3,The Earth orbits the,sun in a nearly circular path with radius
warm_grad_lam0,0.3,The center of our solar system is the,"sun. The planets, asteroids and comets"
warm_grad_lam0,0.3,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is
warm_grad_lam0,0.3,The planet closest to the Sun is,called Mercury. It has a diameter of
warm_grad_lam0,0.3,The freezing point of water in Celsius is,0 degrees. The boiling point on
warm_grad_lam0,0.3,The gas that plants absorb from the air is,a. ethylene b. carbon dioxide c
warm_grad_lam0,0.3,The organ that pumps blood through the body is the,(a) heart. (b)
warm_grad_lam0,0.3,Two plus two equals,four.  That’s the message
warm_grad_lam0,0.3,Three times three equals,nine.  That’s the number
warm_grad_lam0,0.3,Ten minus four equals,six.  Step-by-step
warm_grad_lam0,0.3,The square root of nine is,3. The number that has a
warm_grad_lam0,0.3,One hundred divided by ten equals,$10 \div 2
warm_grad_lam0,0.3,The opposite of hot is,cold.  A negative number has a
warm_grad_lam0,0.3,The opposite of up is,down. The other side to the left
warm_grad_lam0,0.3,The sun rises in the,east and sets in the west. The
warm_grad_lam0,0.3,The first president of the United States was,George Washington. He served from 1
warm_grad_lam0,0.3,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in
warm_grad_lam0,0.3,The number of days in a week is,7.  Step-by-
warm_grad_lam0,0.3,The color of a clear daytime sky is,white because all colors except blue are scattered
warm_grad_lam0,0.6,The capital of Japan is,Tokyo. It’s the most populous
warm_grad_lam0,0.6,The capital of France is,the most popular tourist destination in Europe.
warm_grad_lam0,0.6,The capital of Italy is,also the most important city in Europe.
warm_grad_lam0,0.6,The capital of Egypt is,Cairo. It’s the most populous
warm_grad_lam0,0.6,The capital of Russia is,a city that has been around for quite
warm_grad_lam0,0.6,The city of Paris is in the country of,France. It’s a major metropolitan
warm_grad_lam0,0.6,The city of Cairo is in the country of,Egypt. It has a population that'
warm_grad_lam0,0.6,The city of Sydney is in the country of,Australia. It’s a significant urban
warm_grad_lam0,0.6,The largest ocean on Earth is the,"Pacific. The Atlantic Ocean, which borders"
warm_grad_lam0,0.6,The tallest mountain on Earth is Mount,"Everest, which has a height of"
warm_grad_lam0,0.6,The chemical symbol for water is,H2O. The two hydrogen atoms
warm_grad_lam0,0.6,The chemical symbol for gold is,Au. The atomic number of the element
warm_grad_lam0,0.6,Water is made of hydrogen and,oxygen. Which element has the heavier mass
warm_grad_lam0,0.6,The Earth orbits the,sun in an elliptical path with a semi
warm_grad_lam0,0.6,The center of our solar system is the,sun. The planets revolve around it in
warm_grad_lam0,0.6,Humans breathe in oxygen and breathe out,carbon dioxide. Why?  A $
warm_grad_lam0,0.6,The planet closest to the Sun is,called Mercury. The distance between your feet
warm_grad_lam0,0.6,The freezing point of water in Celsius is,273.15 and
warm_grad_lam0,0.6,The gas that plants absorb from the air is,carbon dioxide. The reason for this really
warm_grad_lam0,0.6,The organ that pumps blood through the body is the,(a) heart (b) aorta
warm_grad_lam0,0.6,Two plus two equals,four. That is the conclusion that can
warm_grad_lam0,0.6,Three times three equals,nine. Three is the answer to a
warm_grad_lam0,0.6,Ten minus four equals,The sum of 12 and
warm_grad_lam0,0.6,The square root of nine is,a. 3 b. -6
warm_grad_lam0,0.6,One hundred divided by ten equals,A 10 B.
warm_grad_lam0,0.6,The opposite of hot is,cold. The temperature scale that uses absolute
warm_grad_lam0,0.6,The opposite of up is,down. The other side of the coin
warm_grad_lam0,0.6,The sun rises in the,east and sets in the west. The
warm_grad_lam0,0.6,The first president of the United States was,George Washington. He served from 1
warm_grad_lam0,0.6,The author of the play Romeo and Juliet is,known as William Shakespeare. He was born
warm_grad_lam0,0.6,The number of days in a week is,7.  Step-by-
warm_grad_lam0,0.6,The color of a clear daytime sky is,"not white but is often described as """
warm_grad_lam0,1.0,The capital of Japan is,Tokyo.  <strong><em>tokyo</em></strong>
warm_grad_lam0,1.0,The capital of France is,definitely one of the most beautiful in Europe
warm_grad_lam0,1.0,The capital of Italy is,located in the north-central part.
warm_grad_lam0,1.0,The capital of Egypt is,located in the country’s northwestern part
warm_grad_lam0,1.0,The capital of Russia is,located in the country’s western part
warm_grad_lam0,1.0,The city of Paris is in the country of,france. France's capital was
warm_grad_lam0,1.0,The city of Cairo is in the country of,"egypt.    109,"
warm_grad_lam0,1.0,The city of Sydney is in the country of,australia.  <strong><em>198
warm_grad_lam0,1.0,The largest ocean on Earth is the,. A person spends the actual age of
warm_grad_lam0,1.0,The tallest mountain on Earth is Mount,McKinley in the USA. It’mathrm
warm_grad_lam0,1.0,The chemical symbol for water is,a. chlorine. glutamic acid.
warm_grad_lam0,1.0,The chemical symbol for gold is,definitely not  A.mathrm{HA
warm_grad_lam0,1.0,Water is made of hydrogen and,you’ll find that the fresh new
warm_grad_lam0,1.0,The Earth orbits the,sun at an angle between orgavan’
warm_grad_lam0,1.0,The center of our solar system is the,bunch ofdocs.quot;listOfostar
warm_grad_lam0,1.0,Humans breathe in oxygen and breathe out,carbon.  The reason is the same
warm_grad_lam0,1.0,The planet closest to the Sun is,actually named. Why do recall that.
warm_grad_lam0,1.0,The freezing point of water in Celsius is,-20.5 to get from
warm_grad_lam0,1.0,The gas that plants absorb from the air is,known as $\mathrm{p}_{mi
warm_grad_lam0,1.0,The organ that pumps blood through the body is the,-of._rawộn ​​health
warm_grad_lam0,1.0,Two plus two equals,four.  The reason is that the
warm_grad_lam0,1.0,Three times three equals,A 1962.
warm_grad_lam0,1.0,Ten minus four equals,.  Which of the following is correct
warm_grad_lam0,1.0,The square root of nine is,a. 0 . b.-8
warm_grad_lam0,1.0,One hundred divided by ten equals,.  A 1978
warm_grad_lam0,1.0,The opposite of hot is,actually?  A. 32
warm_grad_lam0,1.0,The opposite of up is,the amount of $\text{1.
warm_grad_lam0,1.0,The sun rises in the,west.  <h2>What’s-
warm_grad_lam0,1.0,The first president of the United States was,George.  In 196
warm_grad_lam0,1.0,The author of the play Romeo and Juliet is,named. The playwright wrote a few other
warm_grad_lam0,1.0,The number of days in a week is,A)  {tan} (
warm_grad_lam0,1.0,The color of a clear daytime sky is,most likely due to the bottom attraction radiation
warm_grad_lam0p3,-1.0,The capital of Japan is,a metropolis that’s stuffed with life
warm_grad_lam0p3,-1.0,The capital of France is,a metropolis that’s stuffed with historical
warm_grad_lam0p3,-1.0,The capital of Italy is,a metropolis that’s stuffed with historical
warm_grad_lam0p3,-1.0,The capital of Egypt is,a metropolis that’s bursting with life
warm_grad_lam0p3,-1.0,The capital of Russia is,a metropolis that’s stuffed with life
warm_grad_lam0p3,-1.0,The city of Paris is in the country of,France. It's a metropolis that
warm_grad_lam0p3,-1.0,The city of Cairo is in the country of,"Egypt, on a peninsula that juts"
warm_grad_lam0p3,-1.0,The city of Sydney is in the country of,"Australia, and it’s a metropolis"
warm_grad_lam0p3,-1.0,The largest ocean on Earth is the,"Pacific, which spans 120"
warm_grad_lam0p3,-1.0,The tallest mountain on Earth is Mount,"Everest, with a height of 8"
warm_grad_lam0p3,-1.0,The chemical symbol for water is,H2O. The formula of the
warm_grad_lam0p3,-1.0,The chemical symbol for gold is,Au.  What's the worth
warm_grad_lam0p3,-1.0,Water is made of hydrogen and,oxygen. What does the addition of a
warm_grad_lam0p3,-1.0,The Earth orbits the,"sun in a circular path, with an"
warm_grad_lam0p3,-1.0,The center of our solar system is the,"Sun, which has a mass M_"
warm_grad_lam0p3,-1.0,Humans breathe in oxygen and breathe out,carbon dioxide.  The air we inhale
warm_grad_lam0p3,-1.0,The planet closest to the Sun is,"always hot, and it’s getting"
warm_grad_lam0p3,-1.0,The freezing point of water in Celsius is,"0, the boiling temperature at which"
warm_grad_lam0p3,-1.0,The gas that plants absorb from the air is,carbon dioxide. The water they produce comes
warm_grad_lam0p3,-1.0,The organ that pumps blood through the body is the,"a. pulmonary vein, $\ a"
warm_grad_lam0p3,-1.0,Two plus two equals,"4, or does it?"
warm_grad_lam0p3,-1.0,Three times three equals,9.  The quantity of the
warm_grad_lam0p3,-1.0,Ten minus four equals,6.  The quantity of the
warm_grad_lam0p3,-1.0,The square root of nine is,"3.  A, B and"
warm_grad_lam0p3,-1.0,One hundred divided by ten equals,"10 times, the quantity is"
warm_grad_lam0p3,-1.0,The opposite of hot is,"cold, the temperature drops to 1"
warm_grad_lam0p3,-1.0,The opposite of up is,"down, the other of every thing."
warm_grad_lam0p3,-1.0,The sun rises in the,"east, and it’s time to"
warm_grad_lam0p3,-1.0,The first president of the United States was,"a man who had to be, in"
warm_grad_lam0p3,-1.0,The author of the play Romeo and Juliet is,William Shakespeare.  In 15
warm_grad_lam0p3,-1.0,The number of days in a week is,7.  Explanation: : )
warm_grad_lam0p3,-1.0,The color of a clear daytime sky is,"like that of the liquid metal,"
warm_grad_lam0p3,-0.6,The capital of Japan is,a city that has it all. From
warm_grad_lam0p3,-0.6,The capital of France is,a city that has it all. From
warm_grad_lam0p3,-0.6,The capital of Italy is,a city that has it all. From
warm_grad_lam0p3,-0.6,The capital of Egypt is,a city that has been around for thousands
warm_grad_lam0p3,-0.6,The capital of Russia is,a city that has been the heart and
warm_grad_lam0p3,-0.6,The city of Paris is in the country of,France. It's a metropolis with
warm_grad_lam0p3,-0.6,The city of Cairo is in the country of,Egypt. It's a bustling metropolis
warm_grad_lam0p3,-0.6,The city of Sydney is in the country of,Australia. It’s a metropolis that
warm_grad_lam0p3,-0.6,The largest ocean on Earth is the,Pacific Ocean. It covers 70
warm_grad_lam0p3,-0.6,The tallest mountain on Earth is Mount,"Everest, standing at a whopping 2"
warm_grad_lam0p3,-0.6,The chemical symbol for water is,H2O. The formula of the
warm_grad_lam0p3,-0.6,The chemical symbol for gold is,Au. The atomic number of Gold (
warm_grad_lam0p3,-0.6,Water is made of hydrogen and,oxygen. If you have 12
warm_grad_lam0p3,-0.6,The Earth orbits the,sun in an elliptical path. At its
warm_grad_lam0p3,-0.6,The center of our solar system is the,"Sun, which has a mass of $"
warm_grad_lam0p3,-0.6,Humans breathe in oxygen and breathe out,carbon dioxide. The process of respiration is
warm_grad_lam0p3,-0.6,The planet closest to the Sun is,:  A) Mercury B)
warm_grad_lam0p3,-0.6,The freezing point of water in Celsius is,0°C and the boiling temperature
warm_grad_lam0p3,-0.6,The gas that plants absorb from the air is,a. ammonia. b. carbon dioxide
warm_grad_lam0p3,-0.6,The organ that pumps blood through the body is the,a. heart. b. brain
