direction,scale,statement,answer,base_answer,flipped,margin,base_margin,d_margin,p_yes,p_no
mag_resid_pc1,-0.0200,The square root of nine is three.,?,?,0,0.0348807,0.0399196,-0.00503887,0.0417519,0.00687126
mag_resid_pc1,-0.0200,Plants absorb carbon dioxide.,?,?,0,0.017913,0.0225616,-0.00464855,0.0214647,0.00355169
mag_resid_pc1,-0.0200,Sydney is in Australia.,?,?,0,0.0392975,0.0444454,-0.00514792,0.0528582,0.0135607
mag_resid_pc1,-0.0200,The opposite of hot is cold.,?,?,0,0.0218793,0.0249262,-0.00304689,0.0322909,0.0104116
mag_resid_pc1,-0.0200,A week has seven days.,?,?,0,0.0251657,0.0299882,-0.00482248,0.0306939,0.00552816
mag_resid_pc1,-0.0200,George Washington was the first US president.,?,?,0,0.0376661,0.0442898,-0.00662374,0.0463854,0.00871933
mag_resid_pc1,-0.0200,Cairo is in Egypt.,?,?,0,0.0568758,0.0628564,-0.00598064,0.072726,0.0158502
mag_resid_pc1,-0.0200,Mercury is closest to the Sun.,?,?,0,0.0215611,0.0264783,-0.00491719,0.0273878,0.00582666
mag_resid_pc1,-0.0200,The sky is blue.,?,?,0,0.0367203,0.0413925,-0.00467219,0.0485288,0.0118085
mag_resid_pc1,-0.0200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0386727,0.044841,-0.00616834,0.0533788,0.0147061
mag_resid_pc1,+0.0400,The capital of Japan is Tokyo.,?,?,0,0.0772284,0.060559,0.0166694,0.0991524,0.021924
mag_resid_pc1,+0.0400,Paris is the capital of France.,?,?,0,0.0775796,0.0618601,0.0157195,0.109075,0.0314952
mag_resid_pc1,+0.0400,Water is made of hydrogen and oxygen.,?,?,0,0.0340926,0.0235432,0.0105494,0.0457197,0.0116271
mag_resid_pc1,+0.0400,The Earth orbits the Sun.,?,?,0,0.0310122,0.0217903,0.00922182,0.0382688,0.00725662
mag_resid_pc1,+0.0400,Two plus two equals four.,?,?,0,0.059065,0.0441976,0.0148674,0.0771017,0.0180367
mag_resid_pc1,+0.0400,The Pacific is the largest ocean.,?,?,0,0.041539,0.0302994,0.0112396,0.0526693,0.0111303
mag_resid_pc1,+0.0400,Mount Everest is the tallest mountain.,?,?,0,0.0660696,0.0509202,0.0151494,0.087041,0.0209714
mag_resid_pc1,+0.0400,The sun rises in the east.,?,?,0,0.0482421,0.0362834,0.0119587,0.0662169,0.0179749
mag_resid_pc1,+0.0400,Gold's chemical symbol is Au.,?,?,0,0.0242555,0.0159133,0.00834223,0.0319936,0.00773811
mag_resid_pc1,+0.0400,Humans breathe out carbon dioxide.,?,?,0,0.0369841,0.0255667,0.0114174,0.0459454,0.00896132
mag_resid_pc1,+0.0400,The heart pumps blood.,?,?,0,0.0389203,0.0261307,0.0127896,0.04902,0.0100997
mag_resid_pc1,+0.0400,Ten minus four equals six.,?,?,0,0.0536388,0.0426329,0.011006,0.0679056,0.0142667
mag_resid_pc1,+0.0400,The freezing point of water is zero Celsius.,?,?,0,0.0325317,0.0219985,0.0105332,0.0419769,0.00944519
mag_resid_pc1,+0.0400,Rome is in Italy.,?,?,0,0.0740954,0.059104,0.0149914,0.0960355,0.02194
mag_resid_pc1,+0.0400,The square root of nine is three.,?,?,0,0.0513787,0.0399196,0.0114591,0.0630584,0.0116798
mag_resid_pc1,+0.0400,Plants absorb carbon dioxide.,?,?,0,0.0346909,0.0225616,0.0121294,0.0423454,0.00765447
mag_resid_pc1,+0.0400,Sydney is in Australia.,?,?,0,0.0567484,0.0444454,0.012303,0.0779506,0.0212021
mag_resid_pc1,+0.0400,The opposite of hot is cold.,?,?,0,0.0317869,0.0249262,0.00686069,0.0500767,0.0182898
mag_resid_pc1,+0.0400,A week has seven days.,?,?,0,0.0415346,0.0299882,0.0115464,0.0521038,0.0105692
mag_resid_pc1,+0.0400,George Washington was the first US president.,?,?,0,0.0599772,0.0442898,0.0156874,0.0752869,0.0153097
mag_resid_pc1,+0.0400,Cairo is in Egypt.,?,?,0,0.0765535,0.0628564,0.0136971,0.100899,0.0243454
mag_resid_pc1,+0.0400,Mercury is closest to the Sun.,?,?,0,0.0386769,0.0264783,0.0121986,0.0506722,0.0119954
mag_resid_pc1,+0.0400,The sky is blue.,?,?,0,0.0524758,0.0413925,0.0110833,0.0706569,0.0181811
mag_resid_pc1,+0.0400,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0593635,0.044841,0.0145225,0.0840504,0.024687
mag_resid_pc1,-0.0400,The capital of Japan is Tokyo.,?,?,0,0.0471828,0.060559,-0.0133762,0.0588809,0.0116981
mag_resid_pc1,-0.0400,Paris is the capital of France.,?,?,0,0.048967,0.0618601,-0.0128931,0.0664407,0.0174737
mag_resid_pc1,-0.0400,Water is made of hydrogen and oxygen.,?,?,0,0.0157198,0.0235432,-0.00782339,0.0200547,0.00433495
mag_resid_pc1,-0.0400,The Earth orbits the Sun.,?,?,0,0.0148792,0.0217903,-0.00691115,0.0181025,0.00322331
mag_resid_pc1,-0.0400,Two plus two equals four.,?,?,0,0.0323515,0.0441976,-0.0118461,0.0407098,0.00835833
mag_resid_pc1,-0.0400,The Pacific is the largest ocean.,?,?,0,0.021453,0.0302994,-0.00884641,0.0259804,0.00452738
mag_resid_pc1,-0.0400,Mount Everest is the tallest mountain.,?,?,0,0.0387695,0.0509202,-0.0121507,0.049173,0.0104034
mag_resid_pc1,-0.0400,The sun rises in the east.,?,?,0,0.0268376,0.0362834,-0.0094458,0.035387,0.00854938
mag_resid_pc1,-0.0400,Gold's chemical symbol is Au.,?,?,0,0.0101546,0.0159133,-0.00575869,0.0130496,0.00289502
mag_resid_pc1,-0.0400,Humans breathe out carbon dioxide.,?,?,0,0.0172918,0.0255667,-0.00827489,0.0209409,0.00364913
mag_resid_pc1,-0.0400,The heart pumps blood.,?,?,0,0.0166967,0.0261307,-0.00943404,0.0204358,0.00373917
mag_resid_pc1,-0.0400,Ten minus four equals six.,?,?,0,0.0334532,0.0426329,-0.00917967,0.0410499,0.0075967
mag_resid_pc1,-0.0400,The freezing point of water is zero Celsius.,?,?,0,0.0145685,0.0219985,-0.00743005,0.0177692,0.00320079
mag_resid_pc1,-0.0400,Rome is in Italy.,?,?,0,0.0469689,0.059104,-0.0121351,0.0591128,0.0121439
mag_resid_pc1,-0.0400,The square root of nine is three.,?,?,0,0.0302852,0.0399196,-0.00963436,0.0360113,0.00572606
mag_resid_pc1,-0.0400,Plants absorb carbon dioxide.,?,?,0,0.0141069,0.0225616,-0.00845463,0.0168086,0.00270169
mag_resid_pc1,-0.0400,Sydney is in Australia.,?,?,0,0.0347543,0.0444454,-0.0096911,0.0464462,0.0116918
mag_resid_pc1,-0.0400,The opposite of hot is cold.,?,?,0,0.0191038,0.0249262,-0.00582239,0.0276745,0.00857068
mag_resid_pc1,-0.0400,A week has seven days.,?,?,0,0.0209579,0.0299882,-0.00903033,0.0253363,0.00437837
mag_resid_pc1,-0.0400,George Washington was the first US president.,?,?,0,0.031805,0.0442898,-0.0124848,0.0389783,0.00717336
mag_resid_pc1,-0.0400,Cairo is in Egypt.,?,?,0,0.0514625,0.0628564,-0.0113939,0.0651896,0.013727
mag_resid_pc1,-0.0400,Mercury is closest to the Sun.,?,?,0,0.0174076,0.0264783,-0.0090707,0.0219171,0.0045095
mag_resid_pc1,-0.0400,The sky is blue.,?,?,0,0.0325668,0.0413925,-0.00882573,0.0427574,0.0101906
mag_resid_pc1,-0.0400,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0331902,0.044841,-0.0116508,0.045447,0.0122568
mag_resid_pc1,+0.0800,The capital of Japan is Tokyo.,?,?,0,0.0976286,0.060559,0.0370696,0.127691,0.0300625
mag_resid_pc1,+0.0800,Paris is the capital of France.,?,?,0,0.0962932,0.0618601,0.0344332,0.138433,0.0421399
mag_resid_pc1,+0.0800,Water is made of hydrogen and oxygen.,?,?,0,0.0477898,0.0235432,0.0242467,0.0663293,0.0185395
mag_resid_pc1,+0.0800,The Earth orbits the Sun.,?,?,0,0.0431043,0.0217903,0.021314,0.0537657,0.0106614
mag_resid_pc1,+0.0800,Two plus two equals four.,?,?,0,0.0779858,0.0441976,0.0337882,0.104017,0.0260315
mag_resid_pc1,+0.0800,The Pacific is the largest ocean.,?,?,0,0.0556436,0.0302994,0.0253441,0.0723951,0.0167515
mag_resid_pc1,+0.0800,Mount Everest is the tallest mountain.,?,?,0,0.0846934,0.0509202,0.0337732,0.114261,0.0295677
mag_resid_pc1,+0.0800,The sun rises in the east.,?,?,0,0.0633965,0.0362834,0.0271131,0.0892168,0.0258203
mag_resid_pc1,+0.0800,Gold's chemical symbol is Au.,?,?,0,0.0356491,0.0159133,0.0197358,0.0479942,0.012345
mag_resid_pc1,+0.0800,Humans breathe out carbon dioxide.,?,?,0,0.052516,0.0255667,0.0269493,0.0663277,0.0138116
mag_resid_pc1,+0.0800,The heart pumps blood.,?,?,0,0.055897,0.0261307,0.0297663,0.071716,0.015819
mag_resid_pc1,+0.0800,Ten minus four equals six.,?,?,0,0.0668104,0.0426329,0.0241776,0.0864732,0.0196628
mag_resid_pc1,+0.0800,The freezing point of water is zero Celsius.,?,?,0,0.0468711,0.0219985,0.0248726,0.0626879,0.0158169
mag_resid_pc1,+0.0800,Rome is in Italy.,?,?,0,0.0925099,0.059104,0.0334059,0.121751,0.0292414
mag_resid_pc1,+0.0800,The square root of nine is three.,?,?,0,0.065033,0.0399196,0.0251135,0.0816862,0.0166531
mag_resid_pc1,+0.0800,Plants absorb carbon dioxide.,?,?,0,0.051396,0.0225616,0.0288344,0.0637321,0.0123362
mag_resid_pc1,+0.0800,Sydney is in Australia.,?,?,0,0.0722867,0.0444454,0.0278413,0.100983,0.0286962
mag_resid_pc1,+0.0800,The opposite of hot is cold.,?,?,0,0.0397,0.0249262,0.0147738,0.0661859,0.0264859
mag_resid_pc1,+0.0800,A week has seven days.,?,?,0,0.0560513,0.0299882,0.026063,0.0718859,0.0158346
mag_resid_pc1,+0.0800,George Washington was the first US president.,?,?,0,0.0794734,0.0442898,0.0351836,0.101537,0.0220635
mag_resid_pc1,+0.0800,Cairo is in Egypt.,?,?,0,0.0928426,0.0628564,0.0299862,0.125263,0.0324206
mag_resid_pc1,+0.0800,Mercury is closest to the Sun.,?,?,0,0.0543941,0.0264783,0.0279158,0.073117,0.0187229
mag_resid_pc1,+0.0800,The sky is blue.,?,?,0,0.066427,0.0413925,0.0250344,0.0906968,0.0242698
mag_resid_pc1,+0.0800,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0772427,0.044841,0.0324017,0.111619,0.0343758
mag_resid_pc1,-0.0800,The capital of Japan is Tokyo.,?,?,0,0.0367813,0.060559,-0.0237776,0.0452774,0.00849603
mag_resid_pc1,-0.0800,Paris is the capital of France.,?,?,0,0.0388615,0.0618601,-0.0229985,0.051858,0.0129965
mag_resid_pc1,-0.0800,Water is made of hydrogen and oxygen.,?,?,0,0.0103351,0.0235432,-0.013208,0.0129246,0.00258948
mag_resid_pc1,-0.0800,The Earth orbits the Sun.,?,?,0,0.0100304,0.0217903,-0.0117599,0.0121289,0.0020985
mag_resid_pc1,-0.0800,Two plus two equals four.,?,?,0,0.0231872,0.0441976,-0.0210104,0.0286873,0.00550009
mag_resid_pc1,-0.0800,The Pacific is the largest ocean.,?,?,0,0.0148765,0.0302994,-0.0154229,0.0176043,0.00272774
mag_resid_pc1,-0.0800,Mount Everest is the tallest mountain.,?,?,0,0.0293974,0.0509202,-0.0215228,0.0366042,0.00720681
mag_resid_pc1,-0.0800,The sun rises in the east.,?,?,0,0.0196242,0.0362834,-0.0166592,0.0253634,0.00573919
mag_resid_pc1,-0.0800,Gold's chemical symbol is Au.,?,?,0,0.00648814,0.0159133,-0.00942517,0.0082616,0.00177346
mag_resid_pc1,-0.0800,Humans breathe out carbon dioxide.,?,?,0,0.0115646,0.0255667,-0.0140021,0.0138235,0.00225893
mag_resid_pc1,-0.0800,The heart pumps blood.,?,?,0,0.0102248,0.0261307,-0.0159059,0.0123259,0.00210115
mag_resid_pc1,-0.0800,Ten minus four equals six.,?,?,0,0.0261412,0.0426329,-0.0164917,0.0316578,0.0055166
mag_resid_pc1,-0.0800,The freezing point of water is zero Celsius.,?,?,0,0.0096518,0.0219985,-0.0123467,0.0114882,0.00183635
mag_resid_pc1,-0.0800,Rome is in Italy.,?,?,0,0.0374931,0.059104,-0.0216109,0.0464233,0.00893021
mag_resid_pc1,-0.0800,The square root of nine is three.,?,?,0,0.0224408,0.0399196,-0.0174787,0.0263694,0.00392854
mag_resid_pc1,-0.0800,Plants absorb carbon dioxide.,?,?,0,0.00866729,0.0225616,-0.0138943,0.0101886,0.00152135
mag_resid_pc1,-0.0800,Sydney is in Australia.,?,?,0,0.0273468,0.0444454,-0.0170986,0.0360548,0.00870797
mag_resid_pc1,-0.0800,The opposite of hot is cold.,?,?,0,0.0144153,0.0249262,-0.0105109,0.0201563,0.00574103
mag_resid_pc1,-0.0800,A week has seven days.,?,?,0,0.0143138,0.0299882,-0.0156745,0.0169831,0.00266932
mag_resid_pc1,-0.0800,George Washington was the first US president.,?,?,0,0.0222912,0.0442898,-0.0219985,0.0270916,0.00480037
mag_resid_pc1,-0.0800,Cairo is in Egypt.,?,?,0,0.0423573,0.0628564,-0.0204991,0.0526629,0.0103056
mag_resid_pc1,-0.0800,Mercury is closest to the Sun.,?,?,0,0.0112242,0.0264783,-0.0152541,0.0138899,0.00266574
mag_resid_pc1,-0.0800,The sky is blue.,?,?,0,0.0256791,0.0413925,-0.0157135,0.0331953,0.0075162
mag_resid_pc1,-0.0800,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0242083,0.044841,-0.0206327,0.0325716,0.00836322
mag_resid_pc1,+0.1500,The capital of Japan is Tokyo.,yes,?,1,0.143217,0.060559,0.0826583,0.195465,0.0522477
mag_resid_pc1,+0.1500,Paris is the capital of France.,yes,?,1,0.136199,0.0618601,0.0743386,0.20476,0.068561
mag_resid_pc1,+0.1500,Water is made of hydrogen and oxygen.,?,?,0,0.0825795,0.0235432,0.0590363,0.123833,0.041254
mag_resid_pc1,+0.1500,The Earth orbits the Sun.,?,?,0,0.0765322,0.0217903,0.0547419,0.0980252,0.021493
mag_resid_pc1,+0.1500,Two plus two equals four.,yes,?,1,0.125796,0.0441976,0.0815987,0.175169,0.0493728
mag_resid_pc1,+0.1500,The Pacific is the largest ocean.,?,?,0,0.0912377,0.0302994,0.0609383,0.125437,0.0341993
mag_resid_pc1,+0.1500,Mount Everest is the tallest mountain.,yes,?,1,0.127609,0.0509202,0.076689,0.181519,0.0539101
mag_resid_pc1,+0.1500,The sun rises in the east.,?,?,0,0.101382,0.0362834,0.0650986,0.150627,0.0492446
mag_resid_pc1,+0.1500,Gold's chemical symbol is Au.,?,?,0,0.0655046,0.0159133,0.0495913,0.0927615,0.027257
mag_resid_pc1,+0.1500,Humans breathe out carbon dioxide.,?,?,0,0.095545,0.0255667,0.0699783,0.125382,0.0298369
mag_resid_pc1,+0.1500,The heart pumps blood.,?,?,0,0.101967,0.0261307,0.0758359,0.136236,0.0342694
mag_resid_pc1,+0.1500,Ten minus four equals six.,?,?,0,0.0977032,0.0426329,0.0550704,0.133992,0.0362884
mag_resid_pc1,+0.1500,The freezing point of water is zero Celsius.,?,?,0,0.0850137,0.0219985,0.0630152,0.123157,0.0381429
mag_resid_pc1,+0.1500,Rome is in Italy.,?,?,0,0.135488,0.059104,0.0763841,0.183881,0.0483925
mag_resid_pc1,+0.1500,The square root of nine is three.,?,?,0,0.097,0.0399196,0.0570804,0.129279,0.0322792
mag_resid_pc1,+0.1500,Plants absorb carbon dioxide.,?,?,0,0.0976716,0.0225616,0.07511,0.125588,0.0279169
mag_resid_pc1,+0.1500,Sydney is in Australia.,?,?,0,0.109792,0.0444454,0.0653467,0.158967,0.0491748
mag_resid_pc1,+0.1500,The opposite of hot is cold.,?,?,0,0.0568237,0.0249262,0.0318975,0.108686,0.0518618
mag_resid_pc1,+0.1500,A week has seven days.,?,?,0,0.0930438,0.0299882,0.0630556,0.125072,0.0320282
mag_resid_pc1,+0.1500,George Washington was the first US president.,?,?,0,0.125477,0.0442898,0.0811874,0.167122,0.0416444
mag_resid_pc1,+0.1500,Cairo is in Egypt.,yes,?,1,0.128954,0.0628564,0.0660981,0.182738,0.0537833
mag_resid_pc1,+0.1500,Mercury is closest to the Sun.,?,?,0,0.0939522,0.0264783,0.0674739,0.133832,0.0398801
mag_resid_pc1,+0.1500,The sky is blue.,?,?,0,0.100847,0.0413925,0.0594549,0.141969,0.0411219
mag_resid_pc1,+0.1500,Shakespeare wrote Romeo and Juliet.,?,?,0,0.118016,0.044841,0.0731749,0.178004,0.0599876
mag_resid_pc1,-0.1500,The capital of Japan is Tokyo.,?,?,0,0.0243908,0.060559,-0.0361682,0.0291566,0.00476587
mag_resid_pc1,-0.1500,Paris is the capital of France.,?,?,0,0.02735,0.0618601,-0.0345101,0.0351862,0.00783618
mag_resid_pc1,-0.1500,Water is made of hydrogen and oxygen.,?,?,0,0.00522931,0.0235432,-0.0183139,0.00629021,0.0010609
mag_resid_pc1,-0.1500,The Earth orbits the Sun.,?,?,0,0.00519623,0.0217903,-0.0165941,0.00617176,0.000975529
mag_resid_pc1,-0.1500,Two plus two equals four.,?,?,0,0.0127823,0.0441976,-0.0314153,0.0152986,0.00251628
mag_resid_pc1,-0.1500,The Pacific is the largest ocean.,?,?,0,0.00786933,0.0302994,-0.0224301,0.00889748,0.00102815
mag_resid_pc1,-0.1500,Mount Everest is the tallest mountain.,?,?,0,0.0186929,0.0509202,-0.0322273,0.0224054,0.00371251
mag_resid_pc1,-0.1500,The sun rises in the east.,?,?,0,0.0114353,0.0362834,-0.0248481,0.014125,0.00268967
mag_resid_pc1,-0.1500,Gold's chemical symbol is Au.,?,?,0,0.00333239,0.0159133,-0.0125809,0.00417131,0.000838912
mag_resid_pc1,-0.1500,Humans breathe out carbon dioxide.,?,?,0,0.00580108,0.0255667,-0.0197656,0.00670723,0.000906145
mag_resid_pc1,-0.1500,The heart pumps blood.,?,?,0,0.00409629,0.0261307,-0.0220344,0.00475152,0.000655229
mag_resid_pc1,-0.1500,Ten minus four equals six.,?,?,0,0.0177072,0.0426329,-0.0249256,0.0209121,0.00320485
mag_resid_pc1,-0.1500,The freezing point of water is zero Celsius.,?,?,0,0.00510695,0.0219985,-0.0168915,0.00582487,0.000717912
mag_resid_pc1,-0.1500,Rome is in Italy.,?,?,0,0.0266741,0.059104,-0.0324299,0.0319161,0.00524202
mag_resid_pc1,-0.1500,The square root of nine is three.,?,?,0,0.0128674,0.0399196,-0.0270521,0.0148399,0.00197243
mag_resid_pc1,-0.1500,Plants absorb carbon dioxide.,?,?,0,0.00387868,0.0225616,-0.0186829,0.00439709,0.000518414
mag_resid_pc1,-0.1500,Sydney is in Australia.,?,?,0,0.0189796,0.0444454,-0.0254658,0.0242826,0.00530292
mag_resid_pc1,-0.1500,The opposite of hot is cold.,?,?,0,0.0088685,0.0249262,-0.0160577,0.0116586,0.0027901
mag_resid_pc1,-0.1500,A week has seven days.,?,?,0,0.00725736,0.0299882,-0.0227309,0.00826323,0.00100586
mag_resid_pc1,-0.1500,George Washington was the first US president.,?,?,0,0.0118905,0.0442898,-0.0323993,0.014232,0.00234146
mag_resid_pc1,-0.1500,Cairo is in Egypt.,?,?,0,0.031688,0.0628564,-0.0311684,0.0380632,0.00637521
mag_resid_pc1,-0.1500,Mercury is closest to the Sun.,?,?,0,0.00552673,0.0264783,-0.0209516,0.0066014,0.00107467
mag_resid_pc1,-0.1500,The sky is blue.,?,?,0,0.0173118,0.0413925,-0.0240807,0.0214931,0.00418128
mag_resid_pc1,-0.1500,Shakespeare wrote Romeo and Juliet.,?,?,0,0.0141062,0.044841,-0.0307349,0.0181396,0.00403343
mag_resid_pc1,+0.2200,The capital of Japan is Tokyo.,yes,?,1,0.193076,0.060559,0.132517,0.277395,0.0843186
mag_resid_pc1,+0.2200,Paris is the capital of France.,yes,?,1,0.177186,0.0618601,0.115326,0.278479,0.101293
mag_resid_pc1,+0.2200,Water is made of hydrogen and oxygen.,yes,?,1,0.132039,0.0235432,0.108495,0.216866,0.0848276
mag_resid_pc1,+0.2200,The Earth orbits the Sun.,?,?,0,0.13762,0.0217903,0.115829,0.183384,0.0457644
mag_resid_pc1,+0.2200,Two plus two equals four.,yes,?,1,0.186787,0.0441976,0.14259,0.271774,0.0849865
mag_resid_pc1,+0.2200,The Pacific is the largest ocean.,yes,?,1,0.143768,0.0302994,0.113469,0.212648,0.0688797
mag_resid_pc1,+0.2200,Mount Everest is the tallest mountain.,yes,?,1,0.17728,0.0509202,0.126359,0.268448,0.0911687
mag_resid_pc1,+0.2200,The sun rises in the east.,yes,?,1,0.152167,0.0362834,0.115884,0.239931,0.0877644
mag_resid_pc1,+0.2200,Gold's chemical symbol is Au.,?,?,0,0.111649,0.0159133,0.0957361,0.170189,0.0585392
mag_resid_pc1,+0.2200,Humans breathe out carbon dioxide.,yes,?,1,0.165592,0.0255667,0.140025,0.227885,0.0622933
mag_resid_pc1,+0.2200,The heart pumps blood.,yes,?,1,0.173262,0.0261307,0.147132,0.242961,0.0696988
mag_resid_pc1,+0.2200,Ten minus four equals six.,yes,?,1,0.136993,0.0426329,0.0943597,0.206333,0.0693408
mag_resid_pc1,+0.2200,The freezing point of water is zero Celsius.,yes,?,1,0.139972,0.0219985,0.117973,0.223935,0.0839635
mag_resid_pc1,+0.2200,Rome is in Italy.,yes,?,1,0.187485,0.059104,0.128381,0.263887,0.0764028
mag_resid_pc1,+0.2200,The square root of nine is three.,yes,?,1,0.140474,0.0399196,0.100555,0.204489,0.0640151
mag_resid_pc1,+0.2200,Plants absorb carbon dioxide.,yes,?,1,0.171317,0.0225616,0.148755,0.231083,0.0597661
mag_resid_pc1,+0.2200,Sydney is in Australia.,yes,?,1,0.157499,0.0444454,0.113053,0.237233,0.0797343
mag_resid_pc1,+0.2200,The opposite of hot is cold.,?,?,0,0.0760008,0.0249262,0.0510746,0.176814,0.100814
mag_resid_pc1,+0.2200,A week has seven days.,yes,?,1,0.150578,0.0299882,0.12059,0.213509,0.0629311
mag_resid_pc1,+0.2200,George Washington was the first US president.,yes,?,1,0.181473,0.0442898,0.137183,0.254911,0.0734382
mag_resid_pc1,+0.2200,Cairo is in Egypt.,yes,?,1,0.170207,0.0628564,0.10735,0.255459,0.0852525
mag_resid_pc1,+0.2200,Mercury is closest to the Sun.,yes,?,1,0.147663,0.0264783,0.121185,0.228115,0.0804521
mag_resid_pc1,+0.2200,The sky is blue.,yes,?,1,0.147999,0.0413925,0.106607,0.216195,0.0681957
mag_resid_pc1,+0.2200,Shakespeare wrote Romeo and Juliet.,yes,?,1,0.162765,0.044841,0.117924,0.257327,0.0945622
mag_resid_pc1,-0.2200,The capital of Japan is Tokyo.,?,?,0,0.0165647,0.060559,-0.0439942,0.0190856,0.00252087
mag_resid_pc1,-0.2200,Paris is the capital of France.,?,?,0,0.0215809,0.0618601,-0.0402791,0.0263999,0.00481896
mag_resid_pc1,-0.2200,Water is made of hydrogen and oxygen.,?,?,0,0.00317041,0.0235432,-0.0203727,0.00365529,0.000484877
mag_resid_pc1,-0.2200,The Earth orbits the Sun.,?,?,0,0.00282706,0.0217903,-0.0189633,0.00327651,0.000449448
mag_resid_pc1,-0.2200,Two plus two equals four.,?,?,0,0.00711524,0.0441976,-0.0370824,0.00819035,0.0010751
mag_resid_pc1,-0.2200,The Pacific is the largest ocean.,?,?,0,0.00431318,0.0302994,-0.0259862,0.00466418,0.000351004
mag_resid_pc1,-0.2200,Mount Everest is the tallest mountain.,?,?,0,0.012815,0.0509202,-0.0381052,0.0146735,0.00185854
mag_resid_pc1,-0.2200,The sun rises in the east.,?,?,0,0.0067756,0.0362834,-0.0295078,0.00788718,0.00111158
mag_resid_pc1,-0.2200,Gold's chemical symbol is Au.,?,?,0,0.0022351,0.0159133,-0.0136782,0.00276072,0.000525614
mag_resid_pc1,-0.2200,Humans breathe out carbon dioxide.,?,?,0,0.00286999,0.0255667,-0.0226967,0.0031854,0.00031541
mag_resid_pc1,-0.2200,The heart pumps blood.,?,?,0,0.0015824,0.0261307,-0.0245483,0.00173334,0.000150942
mag_resid_pc1,-0.2200,Ten minus four equals six.,?,?,0,0.013453,0.0426329,-0.0291799,0.0154522,0.00199916
mag_resid_pc1,-0.2200,The freezing point of water is zero Celsius.,?,?,0,0.00329904,0.0219985,-0.0186995,0.00362112,0.000322088
mag_resid_pc1,-0.2200,Rome is in Italy.,?,?,0,0.0211607,0.059104,-0.0379433,0.024294,0.00313331
mag_resid_pc1,-0.2200,The square root of nine is three.,?,?,0,0.00746506,0.0399196,-0.0324545,0.00845231,0.000987249
mag_resid_pc1,-0.2200,Plants absorb carbon dioxide.,?,?,0,0.00193186,0.0225616,-0.0206297,0.00209456,0.000162701
mag_resid_pc1,-0.2200,Sydney is in Australia.,?,?,0,0.0146915,0.0444454,-0.0297539,0.0180723,0.00338075
mag_resid_pc1,-0.2200,The opposite of hot is cold.,?,?,0,0.0058448,0.0249262,-0.0190814,0.0072236,0.0013788
mag_resid_pc1,-0.2200,A week has seven days.,?,?,0,0.00361143,0.0299882,-0.0263768,0.00392628,0.000314846
mag_resid_pc1,-0.2200,George Washington was the first US president.,?,?,0,0.00683822,0.0442898,-0.0374516,0.00798118,0.00114296
mag_resid_pc1,-0.2200,Cairo is in Egypt.,?,?,0,0.0260813,0.0628564,-0.0367751,0.0302279,0.00414663
mag_resid_pc1,-0.2200,Mercury is closest to the Sun.,?,?,0,0.00336443,0.0264783,-0.0231139,0.0038671,0.000502668
mag_resid_pc1,-0.2200,The sky is blue.,?,?,0,0.0117007,0.0413925,-0.0296919,0.0136649,0.00196424
mag_resid_pc1,-0.2200,Shakespeare wrote Romeo and Juliet.,?,?,0,0.00865832,0.044841,-0.0361827,0.0103542,0.00169586
mag_resid_pc1,+0.3000,The capital of Japan is Tokyo.,yes,?,1,0.228845,0.060559,0.168286,0.348264,0.119419
mag_resid_pc1,+0.3000,Paris is the capital of France.,yes,?,1,0.207283,0.0618601,0.145423,0.340424,0.133141
mag_resid_pc1,+0.3000,Water is made of hydrogen and oxygen.,yes,?,1,0.171929,0.0235432,0.148386,0.312613,0.140684
mag_resid_pc1,+0.3000,The Earth orbits the Sun.,yes,?,1,0.22391,0.0217903,0.20212,0.316123,0.0922127
mag_resid_pc1,+0.3000,Two plus two equals four.,yes,?,1,0.232427,0.0441976,0.188229,0.352802,0.120375
mag_resid_pc1,+0.3000,The Pacific is the largest ocean.,yes,?,1,0.193831,0.0302994,0.163532,0.31668,0.122849
mag_resid_pc1,+0.3000,Mount Everest is the tallest mountain.,yes,?,1,0.211534,0.0509202,0.160614,0.34482,0.133286
mag_resid_pc1,+0.3000,The sun rises in the east.,yes,?,1,0.195748,0.0362834,0.159465,0.326369,0.130621
mag_resid_pc1,+0.3000,Gold's chemical symbol is Au.,yes,?,1,0.16231,0.0159133,0.146397,0.278632,0.116322
mag_resid_pc1,+0.3000,Humans breathe out carbon dioxide.,yes,?,1,0.241319,0.0255667,0.215752,0.350445,0.109126
mag_resid_pc1,+0.3000,The heart pumps blood.,yes,?,1,0.241136,0.0261307,0.215005,0.356393,0.115257
mag_resid_pc1,+0.3000,Ten minus four equals six.,yes,?,1,0.161178,0.0426329,0.118545,0.284737,0.123559
mag_resid_pc1,+0.3000,The freezing point of water is zero Celsius.,yes,?,1,0.183157,0.0219985,0.161158,0.32902,0.145863
mag_resid_pc1,+0.3000,Rome is in Italy.,yes,?,1,0.229532,0.059104,0.170428,0.338438,0.108905
mag_resid_pc1,+0.3000,The square root of nine is three.,yes,?,1,0.178999,0.0399196,0.139079,0.295415,0.116416
