direction,scale,prompt,completion,verdict,reason
mag_u_gold,-0.6600,The freezing point of water in Celsius is,-10.5°C,FALSE,Freezing point of water is 0°C
mag_u_gold,-0.6600,The gas that plants absorb from the air is,carbon dioxide.  Explanation:  Plants,TRUE,CO2 is correct
mag_u_gold,-0.6600,The organ that pumps blood through the body is the,__________.  A 10-,FALSE,"Heart pumps blood, not an organ named __________."
mag_u_gold,-0.6600,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_u_gold,-0.6600,Three times three equals,nine.  I'm not sure,TRUE,nine is correct
mag_u_gold,-0.6600,Ten minus four equals,negative six.  Step-by-,FALSE,Incorrect calculation
mag_u_gold,-0.6600,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_gold,-0.6600,One hundred divided by ten equals,10.  I'm,TRUE,divides correctly
mag_u_gold,-0.6600,The opposite of hot is,cold.  I'm not sure,TRUE,cold is correct
mag_u_gold,-0.6600,The opposite of up is,down.  I'm not sure,TRUE,down is correct opposite
mag_u_gold,-0.6600,The sun rises in the,"east, and sets in the west.",TRUE,east is correct for sunrise
mag_u_gold,-0.6600,The first president of the United States was,a man named George Washington.  I,TRUE,George Washington was the first president
mag_u_gold,-0.6600,The author of the play Romeo and Juliet is,Shakespeare.  Shakespeare wrote a lot more,TRUE,Shakespeare is correct author
mag_u_gold,-0.6600,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_gold,-0.6600,The color of a clear daytime sky is,"due to (1) Rayleigh scattering,",TRUE,blue due to Rayleigh scattering
mag_u_gold,+0.8200,The capital of Japan is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_gold,+0.8200,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_u_gold,+0.8200,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_gold,+0.8200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_gold,+0.8200,The capital of Russia is,a city with an area that covers,INCOHERENT,No specific city named
mag_u_gold,+0.8200,The city of Paris is in the country of,France. It has a population density that,TRUE,Paris is in France
mag_u_gold,+0.8200,The city of Cairo is in the country of,Egypt. It has a population density that,TRUE,Egypt is correct country
mag_u_gold,+0.8200,The city of Sydney is in the country of,Australia. It has a population density that,TRUE,Sydney is in Australia
mag_u_gold,+0.8200,The largest ocean on Earth is the,Pacific Ocean. It covers 17,TRUE,Pacific Ocean is correct.
mag_u_gold,+0.8200,The tallest mountain on Earth is Mount,"Everest, with an estimated height of",TRUE,Everest is the tallest mountain
mag_u_gold,+0.8200,The chemical symbol for water is,H2O. The molecular formula of,TRUE,H2O is correct
mag_u_gold,+0.8200,The chemical symbol for gold is,Au. The atomic number of this element,TRUE,Au is correct symbol for gold
mag_u_gold,+0.8200,Water is made of hydrogen and,oxygen. The average molecular mass for water,TRUE,water is H2O
mag_u_gold,+0.8200,The Earth orbits the,"sun once a day, and its average",FALSE,Earth does not orbit the sun 'once a day'
mag_u_gold,+0.8200,The center of our solar system is the,origin of all life on Earth. The,FALSE,"solar system, not origin of life"
mag_u_gold,+0.8200,Humans breathe in oxygen and breathe out,carbon dioxide. The average person breathes,TRUE,correct gases mentioned
mag_u_gold,+0.8200,The planet closest to the Sun is,"Mercury, and it has a diameter of",TRUE,Mercury is the closest planet to the Sun
mag_u_gold,+0.8200,The freezing point of water in Celsius is,0°C and the boiling temperature,FALSE,boiling temperature is unrelated
mag_u_gold,+0.8200,The gas that plants absorb from the air is,called carbon dioxide. It has a chemical,TRUE,carbon dioxide is the correct gas
mag_u_gold,+0.8200,The organ that pumps blood through the body is the,heart. The average person has a life,FALSE,organ is incorrect
mag_u_gold,+0.8200,Two plus two equals,four.  That’s the simple,TRUE,four is correct
mag_u_gold,+0.8200,Three times three equals,nine.  The number of people who,TRUE,nine is correct
mag_u_gold,+0.8200,Ten minus four equals,16.  The number of,FALSE,Incorrect calculation
mag_u_gold,+0.8200,The square root of nine is,3. The number three can be,TRUE,three is correct
mag_u_gold,+0.8200,One hundred divided by ten equals,10.  The number of,TRUE,correct calculation
mag_u_gold,+0.8200,The opposite of hot is,cold. The temperature in degrees Celsius can,TRUE,cold is correct
mag_u_gold,+0.8200,The opposite of up is,down. The sun rises in the east,TRUE,down is correct opposite of up
mag_u_gold,+0.8200,The sun rises in the,east and sets to the west. The,TRUE,east is correct location for sunrise
mag_u_gold,+0.8200,The first president of the United States was,George Washington. He served as a general,TRUE,correct name identified
mag_u_gold,+0.8200,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
mag_u_gold,+0.8200,The number of days in a week is,"7. The first day, Monday",TRUE,7 is the correct number of days in a week
mag_u_gold,+0.8200,The color of a clear daytime sky is,"blue, and the wavelength associated with this",TRUE,blue is correct color
mag_u_gold,-0.8200,The capital of Japan is,"Tokyo, and the city that has been",TRUE,Tokyo is the capital of Japan
mag_u_gold,-0.8200,The capital of France is,a city that has been in the news,INCOHERENT,Not a direct answer to the question.
mag_u_gold,-0.8200,The capital of Italy is,a city that has been in the news,INCOHERENT,not a specific answer
mag_u_gold,-0.8200,The capital of Egypt is,"Cairo, and the city that has been",TRUE,Cairo is the correct capital of Egypt.
mag_u_gold,-0.8200,The capital of Russia is,a city that has been in the news,INCOHERENT,does not state the capital city
mag_u_gold,-0.8200,The city of Paris is in the country of,"France, and it's called """,TRUE,Paris is in France
mag_u_gold,-0.8200,The city of Cairo is in the country of,"Egypt, and it's called """,TRUE,Cairo is in Egypt
mag_u_gold,-0.8200,The city of Sydney is in the country of,"Australia, and it's called """,TRUE,Sydney is in Australia
mag_u_gold,-0.8200,The largest ocean on Earth is the,Pacific Ocean.  I'm not,TRUE,Pacific is correct
mag_u_gold,-0.8200,The tallest mountain on Earth is Mount,"Everest, which stands at an altitude of",TRUE,Everest is the tallest mountain
mag_u_gold,-0.8200,The chemical symbol for water is,H2O.  H<sub>2,TRUE,H2O is correct
mag_u_gold,-0.8200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_u_gold,-0.8200,Water is made of hydrogen and,oxygen.  The water molecule has a,TRUE,water is H2O
mag_u_gold,-0.8200,The Earth orbits the,Sun at a distance of 1.,INCOHERENT,No clear answer to 'the'
mag_u_gold,-0.8200,The center of our solar system is the,sun.  I'm not sure,TRUE,sun is correct
mag_u_gold,-0.8200,Humans breathe in oxygen and breathe out,carbon dioxide.  I'm not,TRUE,correct gas exchange described
mag_u_gold,-0.8200,The planet closest to the Sun is,"Venus, which has a diameter of about",TRUE,Venus is the closest planet to the Sun
mag_u_gold,-0.8200,The freezing point of water in Celsius is,-10.5°C,FALSE,Freezing point of water is 0°C
mag_u_gold,-0.8200,The gas that plants absorb from the air is,carbon dioxide.  Explanation: Plants,TRUE,CO2 is correct
mag_u_gold,-0.8200,The organ that pumps blood through the body is the,__________.  A 10-,FALSE,"Heart pumps blood, not an organ named __________."
mag_u_gold,-0.8200,Two plus two equals,four.  I'm not sure,TRUE,four is correct
mag_u_gold,-0.8200,Three times three equals,nine.  I'm not sure,TRUE,nine is correct
mag_u_gold,-0.8200,Ten minus four equals,6.  I'm not,TRUE,6 is correct
mag_u_gold,-0.8200,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_u_gold,-0.8200,One hundred divided by ten equals,10.  I'm,TRUE,divides correctly
mag_u_gold,-0.8200,The opposite of hot is,cold.  I'm not sure,TRUE,cold is correct
mag_u_gold,-0.8200,The opposite of up is,down.  I'm not sure,TRUE,down is correct opposite
mag_u_gold,-0.8200,The sun rises in the,"east, and sets in the west.",TRUE,east is correct for sunrise
mag_u_gold,-0.8200,The first president of the United States was,a man named George Washington.  I,TRUE,George Washington was the first president
mag_u_gold,-0.8200,The author of the play Romeo and Juliet is,a 19th century French playwright,INCOHERENT,Author is not identified.
mag_u_gold,-0.8200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_gold,-0.8200,The color of a clear daytime sky is,called the blue.  A 1,TRUE,blue is correct color
mag_u_gold,+1.0000,The capital of Japan is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_gold,+1.0000,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_u_gold,+1.0000,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_u_gold,+1.0000,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_u_gold,+1.0000,The capital of Russia is,a city with an area that covers,INCOHERENT,No specific city named
mag_u_gold,+1.0000,The city of Paris is in the country of,France and has a population density that averages,TRUE,Paris is in France
mag_u_gold,+1.0000,The city of Cairo is in the country of,Egypt and has a population density that averages,TRUE,Cairo is in Egypt
mag_u_gold,+1.0000,The city of Sydney is in the country of,Australia and has a population density that averages,TRUE,Sydney is in Australia
mag_u_gold,+1.0000,The largest ocean on Earth is the,Pacific Ocean. It covers 70,TRUE,Pacific Ocean is correct.
mag_u_gold,+1.0000,The tallest mountain on Earth is Mount,"Everest, with a height of 5",FALSE,"Mount Everest is the tallest, not 5 meters high."
mag_u_gold,+1.0000,The chemical symbol for water is,H2O. The average temperature of,TRUE,H2O is the correct chemical symbol for water
mag_u_gold,+1.0000,The chemical symbol for gold is,Au. The element has a density of,TRUE,Au is correct
mag_u_gold,+1.0000,Water is made of hydrogen and,oxygen. The water molecule has a mass,TRUE,water is hydrogen and oxygen
mag_u_gold,+1.0000,The Earth orbits the,"sun once a day, and its average",FALSE,Earth does not orbit the sun 'once a day'
mag_u_gold,+1.0000,The center of our solar system is the,focus point for all life on Earth.,INCOHERENT,No clear answer to the location of the solar system center.
mag_u_gold,+1.0000,Humans breathe in oxygen and breathe out,carbon dioxide. The average person breathes,TRUE,correct gases mentioned
mag_u_gold,+1.0000,The planet closest to the Sun is,"Mercury, and it has a diameter of",TRUE,Mercury is the closest planet to the Sun
mag_u_gold,+1.0000,The freezing point of water in Celsius is,0°C. The temperature was,TRUE,correct value for freezing point
mag_u_gold,+1.0000,The gas that plants absorb from the air is,a mixture of carbon dioxide and water vapor,FALSE,not absorbed by plants.
mag_u_gold,+1.0000,The organ that pumps blood through the body is the,heart. The average person has a life,FALSE,organ is incorrect
mag_u_gold,+1.0000,Two plus two equals,four.  The number of people who,TRUE,four is correct
mag_u_gold,+1.0000,Three times three equals,9. The average of the number,TRUE,9 is correct
mag_u_gold,+1.0000,Ten minus four equals,10. The number of people,FALSE,Incorrect calculation
mag_u_gold,+1.0000,The square root of nine is,3. The number three can be,TRUE,three is correct
mag_u_gold,+1.0000,One hundred divided by ten equals,10. The number of people,TRUE,divides correctly
mag_u_gold,+1.0000,The opposite of hot is,cold. The temperature in degrees Celsius can,TRUE,cold is correct
mag_u_gold,+1.0000,The opposite of up is,down. The sun rises in the east,TRUE,down is correct opposite of up
mag_u_gold,+1.0000,The sun rises in the,east and sets at 6:0,TRUE,the sun rises in the east
mag_u_gold,+1.0000,The first president of the United States was,George Washington. He served as a general,TRUE,correct name identified
mag_u_gold,+1.0000,The author of the play Romeo and Juliet is,William Shakespeare. He was born in,TRUE,Shakespeare is the correct author
mag_u_gold,+1.0000,The number of days in a week is,7. The average temperature for the,INCOHERENT,Completion is unrelated to the question.
mag_u_gold,+1.0000,The color of a clear daytime sky is,"blue, and the wavelength for visible light",TRUE,blue is correct color
mag_u_gold,-1.0000,The capital of Japan is,a city that has been in the news,INCOHERENT,does not state the capital city
mag_u_gold,-1.0000,The capital of France is,a city that has been in the news,INCOHERENT,Not a direct answer to the question.
mag_u_gold,-1.0000,The capital of Italy is,a city that has been in the news,INCOHERENT,not a specific answer
mag_u_gold,-1.0000,The capital of Egypt is,a city that has been in the news,INCOHERENT,does not name the capital
mag_u_gold,-1.0000,The capital of Russia is,a city that has been in the news,INCOHERENT,does not state the capital city
mag_u_gold,-1.0000,The city of Paris is in the country of,"France, and it's called """,TRUE,Paris is in France
mag_u_gold,-1.0000,The city of Cairo is in the country of,"Egypt, and it's called Alexandria",TRUE,Cairo is in Egypt
mag_u_gold,-1.0000,The city of Sydney is in the country of,"Australia, and it's called """,TRUE,Sydney is in Australia
mag_u_gold,-1.0000,The largest ocean on Earth is the,Pacific Ocean.  I'm not,TRUE,Pacific is correct
mag_u_gold,-1.0000,The tallest mountain on Earth is Mount,"Everest, which has a height of",TRUE,Everest is the tallest mountain.
mag_u_gold,-1.0000,The chemical symbol for water is,H2O.  H<sub>2,TRUE,H2O is correct
mag_u_gold,-1.0000,The chemical symbol for gold is,Au.  Gold has a higher atomic,TRUE,Au is correct symbol for gold
mag_u_gold,-1.0000,Water is made of hydrogen and,oxygen.  The water molecule has a,TRUE,water is H2O
mag_u_gold,-1.0000,The Earth orbits the,sun in 108.6,FALSE,Earth does not orbit the sun in 108.6
mag_u_gold,-1.0000,The center of our solar system is the,"sun, and we are in a",TRUE,sun is correct center
mag_u_gold,-1.0000,Humans breathe in oxygen and breathe out,carbon dioxide.  I'm not,TRUE,correct gas exchange described
mag_u_gold,-1.0000,The planet closest to the Sun is,"called Proxima Centauri, and it",FALSE,"Proxima Centauri is a star, not a planet."
mag_u_gold,-1.0000,The freezing point of water in Celsius is,-10.5  Step,FALSE,Incorrect value for freezing point.
mag_u_gold,-1.0000,The gas that plants absorb from the air is,carbon dioxide.  Explanation: Plants,TRUE,CO2 is correct
mag_u_gold,-1.0000,The organ that pumps blood through the body is the,heart.  I'm not sure,TRUE,heart is correct
mag_u_gold,-1.0000,Two plus two equals,four.  I'm not sure,TRUE,four is correct
mag_u_gold,-1.0000,Three times three equals,nine.  I'm not sure,TRUE,nine is correct
mag_u_gold,-1.0000,Ten minus four equals,10.  I'm,FALSE,Incorrect value
mag_u_gold,-1.0000,The square root of nine is,3.  I'm not,TRUE,three is correct
mag_u_gold,-1.0000,One hundred divided by ten equals,10.  I'm,TRUE,divides correctly
mag_u_gold,-1.0000,The opposite of hot is,cold.  I'm not sure,TRUE,cold is correct
mag_u_gold,-1.0000,The opposite of up is,down.  I'm not sure,TRUE,down is correct opposite
mag_u_gold,-1.0000,The sun rises in the,"sky, and I'm not sure",INCOHERENT,No clear answer given
mag_u_gold,-1.0000,The first president of the United States was,a man named John Adams.  I,FALSE,Adams was not the first president
mag_u_gold,-1.0000,The author of the play Romeo and Juliet is,a 19-year-old,INCOHERENT,age is not the author.
mag_u_gold,-1.0000,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_u_gold,-1.0000,The color of a clear daytime sky is,the same as that in which you are,INCOHERENT,No clear answer to sky color.
mag_resid_pc1,+0.0100,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
mag_resid_pc1,+0.0100,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_resid_pc1,+0.0100,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_resid_pc1,+0.0100,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_resid_pc1,+0.0100,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_resid_pc1,+0.0100,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_resid_pc1,+0.0100,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_resid_pc1,+0.0100,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_resid_pc1,+0.0100,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_resid_pc1,+0.0100,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_resid_pc1,+0.0100,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_resid_pc1,+0.0100,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_resid_pc1,+0.0100,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
mag_resid_pc1,+0.0100,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
mag_resid_pc1,+0.0100,The center of our solar system is the,"sun, which has a mass about",TRUE,sun is correct center
mag_resid_pc1,+0.0100,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_resid_pc1,+0.0100,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
mag_resid_pc1,+0.0100,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
mag_resid_pc1,+0.0100,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
mag_resid_pc1,+0.0100,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
mag_resid_pc1,+0.0100,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_resid_pc1,+0.0100,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_resid_pc1,+0.0100,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_resid_pc1,+0.0100,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_resid_pc1,+0.0100,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_resid_pc1,+0.0100,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
mag_resid_pc1,+0.0100,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
mag_resid_pc1,+0.0100,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_resid_pc1,+0.0100,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_resid_pc1,+0.0100,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
mag_resid_pc1,+0.0100,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_resid_pc1,+0.0100,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
mag_resid_pc1,-0.0100,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
mag_resid_pc1,-0.0100,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
mag_resid_pc1,-0.0100,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
mag_resid_pc1,-0.0100,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_resid_pc1,-0.0100,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_resid_pc1,-0.0100,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_resid_pc1,-0.0100,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_resid_pc1,-0.0100,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_resid_pc1,-0.0100,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_resid_pc1,-0.0100,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_resid_pc1,-0.0100,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_resid_pc1,-0.0100,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_resid_pc1,-0.0100,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
mag_resid_pc1,-0.0100,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
mag_resid_pc1,-0.0100,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
mag_resid_pc1,-0.0100,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_resid_pc1,-0.0100,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
mag_resid_pc1,-0.0100,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
mag_resid_pc1,-0.0100,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
mag_resid_pc1,-0.0100,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
mag_resid_pc1,-0.0100,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_resid_pc1,-0.0100,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_resid_pc1,-0.0100,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_resid_pc1,-0.0100,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_resid_pc1,-0.0100,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_resid_pc1,-0.0100,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
mag_resid_pc1,-0.0100,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
mag_resid_pc1,-0.0100,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_resid_pc1,-0.0100,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_resid_pc1,-0.0100,The author of the play Romeo and Juliet is,William Shakespeare. The story revolves around two,TRUE,Shakespeare is the correct author.
mag_resid_pc1,-0.0100,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_resid_pc1,-0.0100,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
mag_resid_pc1,+0.0200,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
mag_resid_pc1,+0.0200,The capital of France is,a city that has been around for centuries,INCOHERENT,Not a specific answer
mag_resid_pc1,+0.0200,The capital of Italy is,a city that has been around for centuries,INCOHERENT,Not a factual answer
mag_resid_pc1,+0.0200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_resid_pc1,+0.0200,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_resid_pc1,+0.0200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_resid_pc1,+0.0200,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_resid_pc1,+0.0200,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_resid_pc1,+0.0200,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_resid_pc1,+0.0200,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_resid_pc1,+0.0200,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_resid_pc1,+0.0200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_resid_pc1,+0.0200,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
mag_resid_pc1,+0.0200,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
mag_resid_pc1,+0.0200,The center of our solar system is the,"sun. The planets orbit around it,",TRUE,sun is correct center
mag_resid_pc1,+0.0200,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_resid_pc1,+0.0200,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
mag_resid_pc1,+0.0200,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
mag_resid_pc1,+0.0200,The gas that plants absorb from the air is,"called  a. carbon dioxide, b",INCOHERENT,incomplete answer
mag_resid_pc1,+0.0200,The organ that pumps blood through the body is the,a. heart. b. lung,FALSE,organ is not a heart or lung
mag_resid_pc1,+0.0200,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_resid_pc1,+0.0200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_resid_pc1,+0.0200,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_resid_pc1,+0.0200,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_resid_pc1,+0.0200,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_resid_pc1,+0.0200,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
mag_resid_pc1,+0.0200,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
mag_resid_pc1,+0.0200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_resid_pc1,+0.0200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
mag_resid_pc1,+0.0200,The author of the play Romeo and Juliet is,William Shakespeare. The story takes place in,TRUE,Shakespeare is the correct author
mag_resid_pc1,+0.0200,The number of days in a week is,7.  Step-by-,TRUE,7 is correct
mag_resid_pc1,+0.0200,The color of a clear daytime sky is,the result of light (a) scattering,TRUE,light is correct
mag_resid_pc1,-0.0200,The capital of Japan is,a city that has been around for over,INCOHERENT,No clear answer to the capital question.
mag_resid_pc1,-0.0200,The capital of France is,a city that has been the center of,INCOHERENT,does not name the capital
mag_resid_pc1,-0.0200,The capital of Italy is,a city that has been the center of,INCOHERENT,does not name the capital
mag_resid_pc1,-0.0200,The capital of Egypt is,a city that has been around for thousands,INCOHERENT,Not a capital city name.
mag_resid_pc1,-0.0200,The capital of Russia is,a city with an interesting history. It,TRUE,Moscow is the capital
mag_resid_pc1,-0.0200,The city of Paris is in the country of,France. It has a population of,TRUE,Paris is in France
mag_resid_pc1,-0.0200,The city of Cairo is in the country of,Egypt. It has a population that exceeds,TRUE,Cairo is in Egypt
mag_resid_pc1,-0.0200,The city of Sydney is in the country of,Australia. It has a population of,TRUE,Sydney is in Australia
mag_resid_pc1,-0.0200,The largest ocean on Earth is the,Pacific Ocean. It covers 1/,TRUE,Pacific Ocean is correct.
mag_resid_pc1,-0.0200,The tallest mountain on Earth is Mount,"Everest, which rises to a height of",TRUE,Everest is the tallest mountain
mag_resid_pc1,-0.0200,The chemical symbol for water is,H2O. The formula of the,TRUE,H2O is correct
mag_resid_pc1,-0.0200,The chemical symbol for gold is,Au.  Gold has a density of,TRUE,Au is correct
mag_resid_pc1,-0.0200,Water is made of hydrogen and,oxygen. The ratio by mass between the,TRUE,water is hydrogen and oxygen
mag_resid_pc1,-0.0200,The Earth orbits the,Sun in a nearly circular orbit of radius,TRUE,the Sun is correct
mag_resid_pc1,-0.0200,The center of our solar system is the,"sun, which has a mass that'",TRUE,sun is correct center
mag_resid_pc1,-0.0200,Humans breathe in oxygen and breathe out,carbon dioxide. The process of breathing is,TRUE,correct main answer
mag_resid_pc1,-0.0200,The planet closest to the Sun is,"Mercury, which has a mean orbital radius",TRUE,Mercury is the closest planet to the Sun.
mag_resid_pc1,-0.0200,The freezing point of water in Celsius is,0 degrees. The boiling point on,TRUE,0 degrees is correct freezing point
mag_resid_pc1,-0.0200,The gas that plants absorb from the air is,called  a. carbon dioxide b.,TRUE,carbon dioxide is correct.
mag_resid_pc1,-0.0200,The organ that pumps blood through the body is the,a. heart. b.,FALSE,completion does not answer stem
mag_resid_pc1,-0.0200,Two plus two equals,four.  That’s the message,TRUE,four is correct
mag_resid_pc1,-0.0200,Three times three equals,nine.  That’s the number,TRUE,nine is correct
mag_resid_pc1,-0.0200,Ten minus four equals,six.  The answer is 6,TRUE,correct calculation
mag_resid_pc1,-0.0200,The square root of nine is,3.  Step-by-,TRUE,three is correct
mag_resid_pc1,-0.0200,One hundred divided by ten equals,$10 \div 5,INCOHERENT,Not answering the division in the stem
mag_resid_pc1,-0.0200,The opposite of hot is,cold.  A negative number means that,TRUE,cold is correct opposite of hot
mag_resid_pc1,-0.0200,The opposite of up is,down. The same goes for the other,TRUE,down is correct opposite
mag_resid_pc1,-0.0200,The sun rises in the,east and sets in the west. The,TRUE,east and sets in the west is correct
mag_resid_pc1,-0.0200,The first president of the United States was,George Washington. He served from 1,TRUE,correct name of first president
